Date,OIS Score
2007-10-04,12.50668615
2007-10-05,-19.31580388
2007-10-08,3.247352413
2007-10-09,0.87146448
2007-10-10,13.21069265
2007-10-11,33.06065393
2007-10-12,24.98160804
2007-10-15,38.28481658
2007-10-16,58.03135779
2007-10-17,57.2088245
2007-10-18,63.48413074
2007-10-19,64.42610825
2007-10-22,36.02686102
2007-10-23,25.38259908
2007-10-24,32.56618525
2007-10-25,40.71315023
2007-10-26,11.56140946
2007-10-29,28.07738479
2007-10-30,51.04294462
2007-10-31,19.23065926
2007-11-01,2.882239588
2007-11-02,-0.544715266
2007-11-05,18.52586951
2007-11-06,-15.83113307
2007-11-07,-16.15652848
2007-11-08,-13.50075154
2007-11-09,5.27844268
2007-11-12,26.60653444
2007-11-13,-29.96575297
2007-11-14,-3.136259192
2007-11-15,23.0230402
2007-11-16,9.825488135
2007-11-19,6.506822024
2007-11-20,6.274825456
2007-11-21,25.38669637
2007-11-23,17.56305662
2007-11-26,28.66360632
2007-11-27,6.016954786
2007-11-28,-47.16804824
2007-11-29,-35.86395657
2007-11-30,-28.92797922
2007-12-03,-5.160089266
2007-12-04,-2.485922727
2007-12-05,-15.1611859
2007-12-06,-50.78703209
2007-12-07,-45.47119819
2007-12-10,-33.98649792
2007-12-11,-33.60592032
2007-12-12,-28.74477485
2007-12-13,-16.29486303
2007-12-14,-15.95115789
2007-12-17,-16.45763832
2007-12-18,-38.32508645
2007-12-19,-35.16594754
2007-12-20,-47.18101642
2007-12-21,-74.62231438
2007-12-24,-68.49182566
2007-12-26,-53.09373727
2007-12-27,-54.82393434
2007-12-28,-32.49831263
2007-12-31,-7.006080794
2008-01-02,-7.036983286
2008-01-03,1.183578867
2008-01-04,-21.3985223
2008-01-07,-13.88667494
2008-01-08,-15.99401806
2008-01-09,-24.36839519
2008-01-10,-24.00579715
2008-01-11,-21.60056201
2008-01-14,-16.04661393
2008-01-15,-20.7392473
2008-01-16,-7.01003377
2008-01-17,-3.664296007
2008-01-18,-3.33718586
2008-01-22,44.62000234
2008-01-23,-5.880558325
2008-01-24,5.427134068
2008-01-25,31.2144826
2008-01-28,14.68481732
2008-01-29,20.01787198
2008-01-30,32.09303563
2008-01-31,2.024570498
2008-02-01,-28.50648601
2008-02-04,-2.545691791
2008-02-05,-1.068644271
2008-02-06,7.466435344
2008-02-07,2.985765781
2008-02-08,16.21425617
2008-02-11,21.14864684
2008-02-12,21.92762329
2008-02-13,-16.38661895
2008-02-14,-20.16499264
2008-02-15,-11.04700168
