Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140807,16:00:00,, ,,,,,,,,,1,0,,,,,1909.6
,SPX 14T1570,Aug 1570 Puts,140807,16:00:00,1570,P,140815,0.516,0.06,0.15,0.3,,50,1610,-0.085,0.002,1.41,-10.398,-0.065,0,0.15
,SPX 14U1570,Sep 1570 Puts,140807,16:00:00,1570,P,140919,0.286,1.44,1.05,2.05,0.076,,29,-1.834,0.024,32.56,-11.104,-4.763,0,-1
,SPX 14V1570,Oct 1570 Puts,140807,16:00:00,1570,P,141017,0.254,3.51,2.85,4,-0.023,,4,-3.713,0.039,71.385,-12.486,-15.121,0,-1
,SPX 14W1570,Nov 1570 Puts,140807,16:00:00,1570,P,141121,0.252,7.26,5.1,11.9,0.171,,,-6.108,0.05,128.616,-16.389,-37.263,0,-1
,SPX 14W1570,Nov 1570 Puts,140807,16:00:00,1570,P,141127,0.244,7.91,5.1,11.9,0.075,,,-5.929,0.046,137.952,-15.421,-41.675,0,-1
,SPX 14T1575,Aug 1575 Puts,140807,16:00:00,1575,P,140815,,0.06,0.1,0.15,,120,14158,-0.09,0.002,1.475,-3.184,-0.068,0,0.15
,SPX 14U1575,Sep 1575 Puts,140807,16:00:00,1575,P,140919,0.282,1.5,1.25,1.85,0.033,32,18032,-1.918,0.025,33.802,-11.054,-4.978,0,1.5
,SPX 14V1575,Oct 1575 Puts,140807,16:00:00,1575,P,141017,0.252,3.65,2.95,4.1,-0.033,,454,-3.863,0.04,73.694,-12.718,-15.727,0,-1
,SPX 14W1575,Nov 1575 Puts,140807,16:00:00,1575,P,141121,0.238,7.51,6.3,7.9,-0.055,,1541,-6.315,0.052,131.942,-14.306,-38.514,0,-1
,SPX 14W1575,Nov 1575 Puts,140807,16:00:00,1575,P,141127,0.231,8.14,6.3,7.9,-0.128,,1541,-6.115,0.047,141.168,-13.534,-42.94,0,-1
,SPX 14X1575,Dec 1575 Puts,140807,16:00:00,1575,P,141219,0.234,10.91,9.9,11.9,-0.003,150,19713,-8.326,0.061,177.311,-15.362,-62.086,0.001,10.5
,SPX 15M1575,Jan15 1575 Puts,140807,16:00:00,1575,P,150116,0.235,15.27,13.5,17.9,0.028,,4910,-9.618,0.06,225.785,-16.396,-92.517,0.003,-1
,SPX 14T1580,Aug 1580 Puts,140807,16:00:00,1580,P,140815,,0.06,0.05,0.2,,380,1747,-0.095,0.002,1.545,-3.306,-0.072,0,0.15
,SPX 14U1580,Sep 1580 Puts,140807,16:00:00,1580,P,140919,0.28,1.57,1.3,1.95,0.038,,571,-2.007,0.026,35.095,-11.395,-5.205,0,-1
,SPX 14V1580,Oct 1580 Puts,140807,16:00:00,1580,P,141017,0.252,3.8,3.2,4.3,-0.013,,1909,-4.02,0.042,76.074,-13.255,-16.357,0,-1
,SPX 14W1580,Nov 1580 Puts,140807,16:00:00,1580,P,141121,0.243,7.76,6.6,9.8,0.057,,,-6.529,0.054,135.342,-15.755,-39.807,0,-1
,SPX 14W1580,Nov 1580 Puts,140807,16:00:00,1580,P,141127,0.236,8.38,6.6,9.8,-0.021,,,-6.307,0.049,144.453,-14.896,-44.247,0.001,-1
,SPX 14T1585,Aug 1585 Puts,140807,16:00:00,1585,P,140815,,0.06,0.05,0.35,,78,1526,-0.1,0.002,1.619,-3.434,-0.075,0,0.15
,SPX 14U1585,Sep 1585 Puts,140807,16:00:00,1585,P,140919,0.277,1.64,1.3,2,0.006,,2,-2.101,0.028,36.441,-11.546,-5.443,0,-1
,SPX 14V1585,Oct 1585 Puts,140807,16:00:00,1585,P,141017,0.249,3.95,3.3,4.3,-0.038,,,-4.183,0.044,78.526,-13.298,-17.014,0,-1
,SPX 14T1590,Aug 1590 Puts,140807,16:00:00,1590,P,140815,0.493,0.07,0.1,0.4,,310,1924,-0.106,0.002,1.698,-11.55,-0.079,0,0.15
,SPX 14U1590,Sep 1590 Puts,140807,16:00:00,1590,P,140919,0.273,1.71,1.35,2,-0.018,,68,-2.199,0.029,37.841,-11.6,-5.692,0,-1
,SPX 14V1590,Oct 1590 Puts,140807,16:00:00,1590,P,141017,0.249,4.11,3.5,4.7,-0.002,,6,-4.352,0.045,81.052,-14.062,-17.699,0,-1
,SPX 14W1590,Nov 1590 Puts,140807,16:00:00,1590,P,141121,0.235,8.3,7.1,8.8,-0.042,,,-6.979,0.057,142.362,-15.308,-42.525,0.001,-1
,SPX 14W1590,Nov 1590 Puts,140807,16:00:00,1590,P,141127,0.228,8.89,7.1,8.8,-0.106,,,-6.711,0.052,151.235,-14.458,-46.988,0.001,-1
,SPX 14T1595,Aug 1595 Puts,140807,16:00:00,1595,P,140815,0.465,0.07,0.15,0.2,,880,3152,-0.112,0.002,1.781,-8.199,-0.084,0,0.15
,SPX 14U1595,Sep 1595 Puts,140807,16:00:00,1595,P,140919,0.271,1.79,1.4,2.1,-0.022,,36,-2.303,0.03,39.297,-11.963,-5.955,0,-1
,SPX 14V1595,Oct 1595 Puts,140807,16:00:00,1595,P,141017,0.246,4.27,3.3,4.9,-0.04,,10,-4.529,0.047,83.654,-14.008,-18.412,0,-1
,SPX 14T1600,Aug 1600 Puts,140807,16:00:00,1600,P,140815,0.46,0.07,0.15,0.2,,1916,48758,-0.119,0.002,1.87,-8.609,-0.088,0,0.2
