Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,160310,16:00:00,, ,,,,,,,,,1,0,,,,,1064
,RUT 16O860,Mar 860 Puts,160310,16:00:00,860,P,160318,,0.02,,0.15,,1,2380,-0.076,0.003,0.591,-1.335,-0.026,0,0.22
,RUT 16P860,Apr 860 Puts,160310,16:00:00,860,P,160415,0.343,0.99,0.8,1.1,-0.03,54,1041,-2.114,0.045,17.801,-8.075,-2.43,0.001,1.25
,RUT 16P860D29,AprM 860 Puts,160310,16:00:00,860,P,160429,0.335,2.23,1.7,2.6,-0.036,,32,-3.916,0.067,33.844,-10.935,-6.08,0.003,-1
,RUT 16Q860,May 860 Puts,160310,16:00:00,860,P,160520,0.322,4.14,3.8,4.4,-0.007,37,173,-6.033,0.084,56.034,-12.527,-13.193,0.01,4.28
,RUT 16Q860D31,MayM 860 Puts,160310,16:00:00,860,P,160531,0.318,5.37,4.8,5.7,-0.022,,6,-6.948,0.087,68.441,-13,-18.089,0.016,-1
,RUT 16R860,Jun 860 Puts,160310,16:00:00,860,P,160617,0.315,7.4,7,7.7,-0.005,33,185,-8.67,0.097,87.193,-13.686,-26.8,0.025,7.47
,RUT 16U860,Sep 860 Puts,160310,16:00:00,860,P,160916,0.295,18.62,16.5,18.4,-0.063,,301,-13.183,0.098,172.481,-12.886,-88.202,0.081,-1
,RUT 16X860,Dec 860 Puts,160310,16:00:00,860,P,161216,0.286,28.69,24.7,29.9,-0.048,,,-15.56,0.099,238.129,-11.658,-163.222,0.126,-1
,RUT 16O870,Mar 870 Puts,160310,16:00:00,870,P,160318,,0.03,,0.2,,4,3445,-0.097,0.003,0.732,-1.619,-0.033,0,0.12
,RUT 16P870,Apr 870 Puts,160310,16:00:00,870,P,160415,0.337,1.16,1,1.25,-0.017,53,1583,-2.475,0.052,20.299,-9.158,-2.841,0.001,1.45
,RUT 16P870D29,AprM 870 Puts,160310,16:00:00,870,P,160429,0.33,2.55,2.05,2.95,-0.02,,30,-4.476,0.076,37.692,-12.108,-6.948,0.004,-1
,RUT 16Q870,May 870 Puts,160310,16:00:00,870,P,160520,0.317,4.65,4.4,4.8,-0.004,932,139,-6.768,0.094,61.268,-13.48,-14.805,0.014,5.25
,RUT 16Q870D31,MayM 870 Puts,160310,16:00:00,870,P,160531,0.312,5.97,5.4,6.3,-0.02,,5,-7.713,0.096,74.078,-13.845,-20.074,0.021,-1
,RUT 16R870,Jun 870 Puts,160310,16:00:00,870,P,160617,0.31,8.16,7.8,8.4,-0.007,,283,-9.532,0.106,93.547,-14.462,-29.478,0.032,-1
,RUT 16U870,Sep 870 Puts,160310,16:00:00,870,P,160916,0.292,19.77,17.8,20,-0.044,,46,-14.05,0.104,179.793,-13.391,-93.833,0.093,-1
,RUT 16X870,Dec 870 Puts,160310,16:00:00,870,P,161216,0.283,30.15,26.5,31.7,-0.035,,3,-16.592,0.113,245.984,-11.962,-171.839,0.14,-1
,RUT 16O880,Mar 880 Puts,160310,16:00:00,880,P,160318,,0.04,0.05,0.15,,28,2514,-0.125,0.005,0.911,-1.976,-0.043,0,0.07
,RUT 16P880,Apr 880 Puts,160310,16:00:00,880,P,160415,0.331,1.35,1.15,1.55,0.015,76,1857,-2.902,0.061,23.139,-10.438,-3.326,0.002,1.7
