Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130215,16:00:00,, ,,,,,,,,,1,0,,,,,923.1
,RUT 13N765,Feb 765 Puts,130215,16:00:00,765,P,130215,,0,,,,,203,0,0,0,0,0,,-1
,RUT 13O765,Mar 765 Puts,130215,16:00:00,765,P,130315,0.307,0.4,0.3,0.4,-0.125,1,418,-0.762,0.018,9.089,-4.39,-1.008,0,0.35
,RUT 13P765,Apr 765 Puts,130215,16:00:00,765,P,130419,0.248,1.25,1.1,1.35,-0.016,11,61,-2.572,0.055,27.92,-5.334,-5.354,0,1.3
,RUT 13Q765,May 765 Puts,130215,16:00:00,765,P,130517,0.237,2.62,2.3,2.75,-0.034,80,,-4.504,0.08,50.576,-6.381,-12.996,0,2.54
,RUT 13R765,Jun 765 Puts,130215,16:00:00,765,P,130621,0.23,4.92,4.1,5,-0.075,,99,-6.762,0.097,81.182,-7.1,-27.265,0,-1
,RUT 13S765,Jul 765 Puts,130215,16:00:00,765,P,130719,0.228,6.63,6,7,-0.02,,56,-8.866,0.117,102.462,-7.479,-40.154,0.001,-1
,RUT 13U765,Sep 765 Puts,130215,16:00:00,765,P,130920,0.227,11.71,10.9,12.1,-0.018,,,-12.365,0.13,152.024,-7.82,-79.105,0.006,-1
,RUT 13X765,Dec 765 Puts,130215,16:00:00,765,P,131220,0.23,19.87,18.6,20.4,-0.019,,,-15.744,0.129,214.304,-7.827,-149.029,0.02,-1
,RUT 13N770,Feb 770 Puts,130215,16:00:00,770,P,130215,,0,,,,,3151,0,0,0,0,0,,-1
,RUT 13O770,Mar 770 Puts,130215,16:00:00,770,P,130315,0.303,0.43,0.35,0.45,-0.07,187,2656,-0.833,0.02,9.738,-4.837,-1.092,0,0.39
,RUT 13P770,Apr 770 Puts,130215,16:00:00,770,P,130419,0.245,1.36,1.2,1.5,0,19,1819,-2.815,0.061,29.97,-5.746,-5.836,0,1.5
,RUT 13Q770,May 770 Puts,130215,16:00:00,770,P,130517,0.235,2.82,2.45,3.1,-0.014,,121,-4.862,0.086,53.59,-6.779,-13.989,0,-1
,RUT 13R770,Jun 770 Puts,130215,16:00:00,770,P,130621,0.229,5.22,4.5,5.4,-0.052,,548,-7.197,0.103,84.886,-7.476,-28.935,0.001,-1
,RUT 13S770,Jul 770 Puts,130215,16:00:00,770,P,130719,0.226,7.03,6.4,7.4,-0.018,,120,-9.399,0.123,106.815,-7.722,-42.52,0.002,-1
,RUT 13U770,Sep 770 Puts,130215,16:00:00,770,P,130920,0.226,12.28,11.6,12.6,-0.015,,,-12.977,0.137,156.88,-8.034,-82.85,0.008,-1
,RUT 13X770,Dec 770 Puts,130215,16:00:00,770,P,131220,0.228,20.64,19.4,21.3,-0.014,,,-16.393,0.138,219.321,-7.944,-154.618,0.023,-1
,RUT 13N775,Feb 775 Puts,130215,16:00:00,775,P,130215,,0,,,,,829,0,0,0,0,0,,-1
,RUT 13O775,Mar 775 Puts,130215,16:00:00,775,P,130315,0.295,0.46,0.35,0.5,-0.087,11,1095,-0.912,0.022,10.448,-4.992,-1.185,0,0.4
,RUT 13P775,Apr 775 Puts,130215,16:00:00,775,P,130419,0.241,1.48,1.3,1.6,-0.014,21,151,-3.083,0.067,32.169,-5.984,-6.366,0,1.57
,RUT 13Q775,May 775 Puts,130215,16:00:00,775,P,130517,0.232,3.04,2.7,3.3,-0.013,,,-5.251,0.093,56.767,-7.145,-15.06,0,-1
,RUT 13R775,Jun 775 Puts,130215,16:00:00,775,P,130621,0.226,5.53,4.9,5.7,-0.042,5,300,-7.661,0.11,88.734,-7.772,-30.713,0.001,-1
,RUT 13S775,Jul 775 Puts,130215,16:00:00,775,P,130719,0.224,7.45,6.9,7.9,-0.007,,251,-9.964,0.13,111.295,-8.01,-45.02,0.003,-1
,RUT 13U775,Sep 775 Puts,130215,16:00:00,775,P,130920,0.224,12.88,12.1,13.4,-0.01,,,-13.617,0.143,161.817,-8.213,-86.762,0.01,-1
,RUT 13X775,Dec 775 Puts,130215,16:00:00,775,P,131220,0.227,21.44,20.3,22.1,-0.011,62,2641,-17.07,0.143,224.37,-8.09,-160.405,0.028,21.26
,RUT 13N780,Feb 780 Puts,130215,16:00:00,780,P,130215,,0,,,,,2952,0,0,0,0,0,,-1
,RUT 13O780,Mar 780 Puts,130215,16:00:00,780,P,130315,0.292,0.49,0.4,0.55,-0.02,35,2487,-1.002,0.025,11.227,-5.558,-1.288,0,0.5
,RUT 13P780,Apr 780 Puts,130215,16:00:00,780,P,130419,0.238,1.62,1.45,1.75,-0.012,534,1071,-3.378,0.073,34.528,-6.389,-6.946,0,1.6
,RUT 13Q780,May 780 Puts,130215,16:00:00,780,P,130517,0.228,3.27,2.8,3.5,-0.037,,236,-5.671,0.1,60.11,-7.324,-16.216,0,-1
,RUT 13R780,Jun 780 Puts,130215,16:00:00,780,P,130621,0.224,5.87,5.3,6.1,-0.029,,528,-8.156,0.117,92.725,-8.074,-32.605,0.001,-1
,RUT 13S780,Jul 780 Puts,130215,16:00:00,780,P,130719,0.222,7.9,7.4,8.4,0,,3,-10.561,0.137,115.898,-8.301,-47.66,0.004,-1
,RUT 13U780,Sep 780 Puts,130215,16:00:00,780,P,130920,0.222,13.51,12.9,14,-0.004,,42,-14.287,0.149,166.829,-8.427,-90.849,0.013,-1
,RUT 13X780,Dec 780 Puts,130215,16:00:00,780,P,131220,0.225,22.28,21.2,23.1,-0.006,,52,-17.771,0.148,229.444,-8.234,-166.393,0.033,-1
,RUT 13B785,Feb 785 Calls,130215,16:00:00,785,C,130215,,138.1,,,,,53,100,0,0,0,0,,-1
,RUT 13C785,Mar 785 Calls,130215,16:00:00,785,C,130315,,138.33,136.8,139.7,-0.001,,12,98.31,0.031,20.037,-11.566,57.576,1,-1
,RUT 13D785,Apr 785 Calls,130215,16:00:00,785,C,130419,,138.46,136.3,139.4,-0.004,,58,95.73,0.073,45.05,-9.093,125.612,1,-1
,RUT 13E785,May 785 Calls,130215,16:00:00,785,C,130517,,139,137.1,140.2,-0.003,,,93.502,0.101,67.74,-8.817,176.498,1,-1
,RUT 13F785,Jun 785 Calls,130215,16:00:00,785,C,130621,,140.24,138.6,140.8,-0.004,,12,90.911,0.121,97.815,-8.885,235.544,0.998,-1
,RUT 13G785,Jul 785 Calls,130215,16:00:00,785,C,130719,0.211,140.62,139.2,141.5,-0.002,,,88.534,0.147,116.373,-8.07,282.942,0.995,-1
,RUT 13I785,Sep 785 Calls,130215,16:00:00,785,C,130920,0.207,143.59,142,144.1,-0.004,,,84.703,0.157,164.904,-8.037,377,0.984,-1
,RUT 13L785,Dec 785 Calls,130215,16:00:00,785,C,131220,0.208,148.5,146.3,150,-0.002,,,80.351,0.157,225.316,-7.984,500.372,0.961,-1
,RUT 13N785,Feb 785 Puts,130215,16:00:00,785,P,130215,,0,,,,,701,0,0,0,0,0,,-1
,RUT 13O785,Mar 785 Puts,130215,16:00:00,785,P,130315,0.284,0.53,0.45,0.55,-0.057,20,409,-1.103,0.028,12.08,-5.698,-1.403,0,0.54
,RUT 13P785,Apr 785 Puts,130215,16:00:00,785,P,130419,0.234,1.76,1.55,1.9,-0.017,7,87,-3.703,0.08,37.055,-6.71,-7.584,0,1.89
,RUT 13Q785,May 785 Puts,130215,16:00:00,785,P,130517,0.225,3.52,3.1,3.8,-0.023,20,25,-6.126,0.108,63.625,-7.713,-17.463,0,3.3
,RUT 13R785,Jun 785 Puts,130215,16:00:00,785,P,130621,0.222,6.23,5.7,6.5,-0.021,,47,-8.685,0.124,96.861,-8.382,-34.618,0.002,-1
,RUT 13S785,Jul 785 Puts,130215,16:00:00,785,P,130719,0.22,8.38,7.8,8.9,-0.004,,,-11.191,0.144,120.622,-8.553,-50.448,0.005,-1
,RUT 13U785,Sep 785 Puts,130215,16:00:00,785,P,130920,0.22,14.17,13.4,14.8,-0.005,,,-14.987,0.155,171.908,-8.605,-95.116,0.016,-1
,RUT 13X785,Dec 785 Puts,130215,16:00:00,785,P,131220,0.225,23.15,22.1,24.5,0.006,,8,-18.496,0.153,234.534,-8.406,-172.586,0.039,-1
,RUT 13B790,Feb 790 Calls,130215,16:00:00,790,C,130215,,133.1,,,,,179,100,0,0,0,0,,-1
,RUT 13C790,Mar 790 Calls,130215,16:00:00,790,C,130315,,133.38,131.9,134.8,0,10,299,98.189,0.034,21.049,-11.858,57.8,1,133
,RUT 13D790,Apr 790 Calls,130215,16:00:00,790,C,130419,,133.62,131.5,134.9,-0.003,,5,95.411,0.08,47.555,-9.432,125.776,1,-1
,RUT 13E790,May 790 Calls,130215,16:00:00,790,C,130517,,134.27,132.4,135,-0.004,,,93.048,0.108,71.231,-9.137,176.431,0.999,-1
,RUT 13F790,Jun 790 Calls,130215,16:00:00,790,C,130621,0.217,135.62,134,136.1,-0.004,,,90.361,0.129,102.029,-8.629,235.147,0.997,-1
,RUT 13G790,Jul 790 Calls,130215,16:00:00,790,C,130719,0.212,136.12,134.8,137.4,0,,,87.854,0.155,121.367,-8.548,282.095,0.993,-1
,RUT 13I790,Sep 790 Calls,130215,16:00:00,790,C,130920,0.206,139.28,137.8,139.9,-0.003,,,83.963,0.164,170.367,-8.303,375.441,0.98,-1
,RUT 13L790,Dec 790 Calls,130215,16:00:00,790,C,131220,0.207,144.43,142.3,146,-0.002,,,79.582,0.162,231.007,-8.152,497.836,0.955,-1
,RUT 13N790,Feb 790 Puts,130215,16:00:00,790,P,130215,,0,,,,,2987,0,0,0,0,0,,-1
,RUT 13O790,Mar 790 Puts,130215,16:00:00,790,P,130315,0.278,0.57,0.5,0.6,-0.035,440,3611,-1.216,0.031,13.018,-6.069,-1.532,0,0.58
,RUT 13P790,Apr 790 Puts,130215,16:00:00,790,P,130419,0.231,1.93,1.75,2.05,-0.016,141,1611,-4.062,0.088,39.76,-7.157,-8.283,0,1.95
,RUT 13Q790,May 790 Puts,130215,16:00:00,790,P,130517,0.223,3.8,3.4,4.1,-0.016,199,182,-6.619,0.116,67.314,-8.116,-18.809,0.001,3.6
,RUT 13R790,Jun 790 Puts,130215,16:00:00,790,P,130621,0.219,6.62,6,6.9,-0.026,,472,-9.249,0.132,101.14,-8.648,-36.759,0.003,-1
,RUT 13S790,Jul 790 Puts,130215,16:00:00,790,P,130719,0.218,8.89,8.4,9.4,0.001,,27,-11.853,0.152,125.46,-8.806,-53.39,0.007,-1
,RUT 13U790,Sep 790 Puts,130215,16:00:00,790,P,130920,0.219,14.87,14.3,15.4,-0.002,2,101,-15.718,0.162,177.046,-8.818,-99.568,0.02,14.6
,RUT 13X790,Dec 790 Puts,130215,16:00:00,790,P,131220,0.223,24.06,23,25.4,0.006,,,-19.247,0.158,239.632,-8.517,-178.989,0.045,-1
,RUT 13B795,Feb 795 Calls,130215,16:00:00,795,C,130215,,128.1,,,,,25,100,0,0,0,0,,-1
,RUT 13C795,Mar 795 Calls,130215,16:00:00,795,C,130315,,128.44,126.9,129.8,-0.001,,7,98.055,0.038,22.142,-12.168,58.008,1,-1
