Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,110830,16:00:00,, ,,,,,,,,,1,0,,,,,727.9
,RUT 11U460,Sep 460 Puts,110830,16:00:00,460,P,110916,,0.09,,0.2,,,729,-0.31,0.01,1.21,-2.504,-0.088,0,-1
,RUT 11V460,Oct 460 Puts,110830,16:00:00,460,P,111021,0.633,1.67,1.1,1.85,-0.12,27,149,-2.955,0.052,15.051,-8.348,-2.629,0.013,1.45
,RUT 11W460,Nov 460 Puts,110830,16:00:00,460,P,111118,0.592,3.6,2.95,3.7,-0.075,,18,-4.79,0.065,28.901,-10.184,-7.025,0.037,-1
,RUT 11X460,Dec 460 Puts,110830,16:00:00,460,P,111216,0.552,5.31,4.3,5.4,-0.087,,149,-6.185,0.073,41.158,-9.986,-12.416,0.062,-1
,RUT 12O460,Mar12 460 Puts,110830,16:00:00,460,P,120316,0.492,10.95,9.9,11.3,-0.032,,61,-9.774,0.087,78.146,-9.486,-36.749,0.13,-1
,RUT 12R460,Jun12 460 Puts,110830,16:00:00,460,P,120615,0.466,17.15,15.7,17.7,-0.026,,65,-11.763,0.083,112.479,-8.88,-70.5,0.177,-1
,RUT 11U470,Sep 470 Puts,110830,16:00:00,470,P,110916,,0.12,0.05,0.7,,,1259,-0.381,0.013,1.461,-2.969,-0.108,0,-1
,RUT 11V470,Oct 470 Puts,110830,16:00:00,470,P,111021,0.626,1.9,1.4,2.1,-0.079,27,116,-3.345,0.058,16.762,-9.478,-2.989,0.017,1.65
,RUT 11W470,Nov 470 Puts,110830,16:00:00,470,P,111118,0.58,3.99,3.2,4.1,-0.085,,21,-5.308,0.071,31.496,-10.812,-7.81,0.044,-1
,RUT 11X470,Dec 470 Puts,110830,16:00:00,470,P,111216,0.544,5.83,4.9,6,-0.065,,333,-6.788,0.079,44.43,-10.764,-13.67,0.071,-1
,RUT 12O470,Mar12 470 Puts,110830,16:00:00,470,P,120316,0.485,11.84,10.8,12.3,-0.024,,,-10.543,0.093,82.982,-9.974,-39.793,0.142,-1
,RUT 12R470,Jun12 470 Puts,110830,16:00:00,470,P,120615,0.46,18.35,17,18.9,-0.022,,51,-12.56,0.088,118.211,-9.221,-75.487,0.188,-1
,RUT 11X475,Dec 475 Puts,110830,16:00:00,475,P,111216,0.541,6.11,5.2,6.4,-0.051,,103,-7.108,0.083,46.139,-11.214,-14.341,0.076,-1
