Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,111230,16:00:00,, ,,,,,,,,,1,0,,,,,740.8
,RUT 12M590,Jan12 590 Puts,111230,16:00:00,590,P,120120,0.447,0.4,0.3,0.6,0.1,80,3661,-1.522,0.055,6.403,-6.874,-0.622,0,0.31
,RUT 12N590,Feb12 590 Puts,111230,16:00:00,590,P,120217,0.434,3.71,3.4,4,-0.005,125,1627,-7.877,0.152,35.352,-15.522,-7.166,0.005,3.55
,RUT 12O590,Mar12 590 Puts,111230,16:00:00,590,P,120316,0.429,8.28,7.6,8.8,-0.012,6,597,-12.561,0.172,63.135,-17.455,-18.586,0.021,7.77
,RUT 12R590,Jun12 590 Puts,111230,16:00:00,590,P,120615,0.41,22.3,21.3,22.8,-0.011,,167,-20.844,0.174,129.042,-15.662,-69.615,0.088,-1
,RUT 12U590,Sep12 590 Puts,111230,16:00:00,590,P,120921,0.4,35.34,33.2,37,-0.007,,49,-24.067,0.151,179.892,-13.395,-137.11,0.144,-1
,RUT 12M600,Jan12 600 Puts,111230,16:00:00,600,P,120120,0.426,0.52,0.45,0.55,-0.038,465,7181,-1.972,0.07,8.008,-7.557,-0.808,0,0.44
,RUT 12N600,Feb12 600 Puts,111230,16:00:00,600,P,120217,0.423,4.35,4,4.5,-0.025,181,2405,-9.121,0.172,39.699,-16.875,-8.344,0.009,4.1
,RUT 12O600,Mar12 600 Puts,111230,16:00:00,600,P,120316,0.421,9.34,8.6,9.9,-0.01,10,3721,-14.011,0.188,68.448,-18.597,-20.838,0.03,9.2
,RUT 12R600,Jun12 600 Puts,111230,16:00:00,600,P,120615,0.404,24.13,23.3,24.6,-0.007,,4246,-22.348,0.183,135.149,-16.193,-75.024,0.105,-1
,RUT 12U600,Sep12 600 Puts,111230,16:00:00,600,P,120921,0.394,37.61,35.6,39,-0.008,,343,-25.443,0.16,186.13,-13.67,-145.515,0.163,-1
,RUT 12A610,Jan12 610 Calls,111230,16:00:00,610,C,120120,,131.15,128.8,131.7,-0.007,,16,97.021,0.085,12.397,-12.594,33.705,1,-1
,RUT 12B610,Feb12 610 Calls,111230,16:00:00,610,C,120217,,135.41,130.3,137.4,-0.012,,1,89.5,0.17,47.763,-21.213,71.065,0.985,-1
,RUT 12C610,Mar12 610 Calls,111230,16:00:00,610,C,120316,,139.28,136.3,139.5,-0.01,,60,85.178,0.185,74.419,-20.126,105.035,0.958,-1
,RUT 12F610,Jun12 610 Calls,111230,16:00:00,610,C,120615,,150.43,147.9,152,-0.003,,28,76.43,0.191,138.951,-16.093,202.357,0.875,-1
,RUT 12I610,Sep12 610 Calls,111230,16:00:00,610,C,120921,0.375,161.59,158.6,163.4,-0.004,,5,72.868,0.164,190.409,-13.601,293.112,0.816,-1
,RUT 12M610,Jan12 610 Puts,111230,16:00:00,610,P,120120,0.414,0.68,0.55,0.75,-0.044,233,4844,-2.553,0.09,9.986,-9.179,-1.05,0,0.65
,RUT 12N610,Feb12 610 Puts,111230,16:00:00,610,P,120217,0.416,5.09,4.8,5.3,-0.008,68,551,-10.539,0.194,44.413,-18.707,-9.699,0.015,5.07
,RUT 12O610,Mar12 610 Puts,111230,16:00:00,610,P,120316,0.414,10.52,9.8,11.1,-0.007,,368,-15.601,0.204,73.98,-19.8,-23.326,0.042,-1
,RUT 12R610,Jun12 610 Puts,111230,16:00:00,610,P,120615,0.399,26.09,25.3,26.8,-0.002,,106,-23.93,0.192,141.25,-16.736,-80.764,0.125,-1
,RUT 12U610,Sep12 610 Puts,111230,16:00:00,610,P,120921,0.389,40.01,38,41.5,-0.006,,57,-26.905,0.166,192.28,-13.93,-154.309,0.184,-1
,RUT 12A620,Jan12 620 Calls,111230,16:00:00,620,C,120120,,121.38,119,121.9,-0.008,,13,96.326,0.106,14.76,-14.564,33.956,0.999,-1
,RUT 12B620,Feb12 620 Calls,111230,16:00:00,620,C,120217,,126.22,121.4,129,-0.008,,,88.114,0.19,52.338,-22.659,70.948,0.977,-1
,RUT 12C620,Mar12 620 Calls,111230,16:00:00,620,C,120316,,130.5,127.7,130.9,-0.009,,10547,83.606,0.202,79.855,-21.136,104.535,0.943,-1
,RUT 12F620,Jun12 620 Calls,111230,16:00:00,620,C,120615,0.378,142.46,140.1,144.2,-0.002,,104,74.762,0.2,145.224,-16.436,200.847,0.854,-1
,RUT 12I620,Sep12 620 Calls,111230,16:00:00,620,C,120921,0.37,154.07,151.3,155.9,-0.003,,217,71.372,0.17,196.667,-13.878,291.104,0.795,-1
,RUT 12M620,Jan12 620 Puts,111230,16:00:00,620,P,120120,0.405,0.89,0.7,1.1,0,116,3772,-3.303,0.114,12.406,-11.549,-1.363,0.001,0.75
,RUT 12N620,Feb12 620 Puts,111230,16:00:00,620,P,120217,0.409,5.96,5.7,6.2,-0.002,95,1296,-12.151,0.218,49.48,-20.565,-11.25,0.023,5.93
,RUT 12O620,Mar12 620 Puts,111230,16:00:00,620,P,120316,0.407,11.84,11.2,12.5,0.001,,9392,-17.341,0.221,79.694,-21.052,-26.07,0.057,-1
,RUT 12R620,Jun12 620 Puts,111230,16:00:00,620,P,120615,0.393,28.19,27.3,29.1,-0.001,10,39,-25.593,0.2,147.307,-17.195,-86.848,0.146,27.21
,RUT 12U620,Sep12 620 Puts,111230,16:00:00,620,P,120921,0.385,42.54,40.5,44.3,-0.003,,32,-28.421,0.172,198.312,-14.219,-163.499,0.205,-1
,RUT 12C625,Mar12 625 Calls,111230,16:00:00,625,C,120316,,126.15,123.2,126.4,-0.011,,55,82.763,0.21,82.638,-21.636,104.186,0.934,-1
,RUT 12F625,Jun12 625 Calls,111230,16:00:00,625,C,120615,0.376,138.53,136.4,140.4,-0.001,,20,73.895,0.205,148.337,-16.722,199.953,0.842,-1
,RUT 12O625,Mar12 625 Puts,111230,16:00:00,625,P,120316,0.404,12.56,12,13.3,0.007,,289,-18.269,0.23,82.606,-21.723,-27.542,0.066,-1
,RUT 12R625,Jun12 625 Puts,111230,16:00:00,625,P,120615,0.391,29.3,28.5,30.1,0,,235,-26.455,0.205,150.307,-17.445,-90.02,0.158,-1
,RUT 12A630,Jan12 630 Calls,111230,16:00:00,630,C,120120,,111.67,109.2,112.2,-0.009,,99,95.452,0.131,17.563,-16.819,34.125,0.997,-1
,RUT 12B630,Feb12 630 Calls,111230,16:00:00,630,C,120217,,117.16,112.2,119.3,-0.012,,11,86.544,0.213,57.215,-24.138,70.634,0.965,-1
,RUT 12C630,Mar12 630 Calls,111230,16:00:00,630,C,120316,,121.85,119.2,122.4,-0.009,,57,81.881,0.219,85.458,-22.133,103.768,0.925,-1
,RUT 12F630,Jun12 630 Calls,111230,16:00:00,630,C,120615,0.375,134.64,132.5,136.7,0,,30,73.006,0.21,151.426,-17,198.964,0.83,-1
,RUT 12I630,Sep12 630 Calls,111230,16:00:00,630,C,120921,0.366,146.68,144.2,148.5,-0.001,5,11,69.819,0.176,202.772,-14.181,288.678,0.772,148.92
,RUT 12M630,Jan12 630 Puts,111230,16:00:00,630,P,120120,0.393,1.17,1.05,1.25,-0.017,169,4444,-4.268,0.144,15.342,-13.819,-1.767,0.003,1.09
,RUT 12N630,Feb12 630 Puts,111230,16:00:00,630,P,120217,0.401,6.96,6.7,7.3,0.004,58,1589,-13.976,0.243,54.875,-22.424,-13.021,0.035,6.72
,RUT 12O630,Mar12 630 Puts,111230,16:00:00,630,P,120316,0.4,13.32,12.7,14.1,0.003,1,2175,-19.238,0.239,85.546,-22.244,-29.085,0.075,12.5
,RUT 12R630,Jun12 630 Puts,111230,16:00:00,630,P,120615,0.389,30.45,29.7,31.5,0.005,,338,-27.338,0.209,153.279,-17.718,-93.282,0.17,-1
,RUT 12U630,Sep12 630 Puts,111230,16:00:00,630,P,120921,0.38,45.21,43.4,47.1,0.001,5,112,-29.992,0.178,204.192,-14.466,-173.091,0.228,44.99
,RUT 12F635,Jun12 635 Calls,111230,16:00:00,635,C,120615,0.372,130.78,128.7,132.8,0,,46,72.096,0.214,154.485,-17.209,197.881,0.818,-1
,RUT 12R635,Jun12 635 Puts,111230,16:00:00,635,P,120615,0.386,31.63,30.9,32.6,0.004,,28,-28.242,0.213,156.219,-17.921,-96.633,0.182,-1
,RUT 12A640,Jan12 640 Calls,111230,16:00:00,640,C,120120,,102.03,99.6,102.6,-0.009,,36,94.351,0.161,20.869,-19.38,34.19,0.994,-1
,RUT 12B640,Feb12 640 Calls,111230,16:00:00,640,C,120217,,108.23,103.5,111.2,-0.008,,6,84.767,0.237,62.37,-25.632,70.097,0.949,-1
