Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,111215,16:00:00,, ,,,,,,,,,1,0,,,,,1215.9
,SPX 11X945,Dec 945 Puts,111215,16:00:00,945,P,111216,,0,,0.05,,,3261,0,0,0,0,0,0,-1
,SPX 12M945,Jan12 945 Puts,111215,16:00:00,945,P,120120,,1.22,0.25,2.15,-0.016,,530,-2.319,0.044,19.006,-10.363,-2.581,0,-1
,SPX 12N945,Feb12 945 Puts,111215,16:00:00,945,P,120217,0.386,4.85,3.5,5.8,-0.041,,2903,-6.423,0.081,56.028,-16.426,-12.366,0.006,-1
,SPX 11X950,Dec 950 Puts,111215,16:00:00,950,P,111216,,0,,0.05,,,106914,0,0,0,0,0,0,-1
,SPX 12M950,Jan12 950 Puts,111215,16:00:00,950,P,120120,0.399,1.29,1.2,1.4,0.008,673,31237,-2.458,0.046,19.984,-10.872,-2.739,0,1.3
,SPX 12N950,Feb12 950 Puts,111215,16:00:00,950,P,120217,0.388,5.06,4.3,6,0.012,1,9785,-6.702,0.084,58.003,-17.549,-12.922,0.007,4.5
,SPX 12O950,Mar12 950 Puts,111215,16:00:00,950,P,120316,0.378,9.84,8.7,10.7,-0.015,1,44812,-9.842,0.093,95.488,-19.39,-28.641,0.02,9.5
,SPX 12R950,Jun12 950 Puts,111215,16:00:00,950,P,120615,0.362,26.05,24.9,27.2,0,1278,12180,-17.234,0.106,195.178,-19.217,-100.848,0.077,26
,SPX 12U950,Sep12 950 Puts,111215,16:00:00,950,P,120921,0.351,42.67,40.5,44,-0.01,,1958,-20.342,0.093,277.681,-17.15,-200.088,0.129,-1
,SPX 11X955,Dec 955 Puts,111215,16:00:00,955,P,111216,,0,,0.05,,,5922,0,0,0,0,0,0,-1
,SPX 12M955,Jan12 955 Puts,111215,16:00:00,955,P,120120,0.411,1.37,1.15,2.3,0.255,,401,-2.607,0.049,21.012,-13.538,-2.907,0.001,-1
,SPX 12N955,Feb12 955 Puts,111215,16:00:00,955,P,120217,0.383,5.29,4,6.4,-0.017,,510,-6.993,0.087,60.038,-17.661,-13.503,0.008,-1
,SPX 11X960,Dec 960 Puts,111215,16:00:00,960,P,111216,,0,,0.05,,,6003,0,0,0,0,0,0,-1
,SPX 12M960,Jan12 960 Puts,111215,16:00:00,960,P,120120,0.403,1.45,1,2.4,0.172,,697,-2.764,0.052,22.092,-13.336,-3.086,0.001,-1
,SPX 12N960,Feb12 960 Puts,111215,16:00:00,960,P,120217,0.38,5.53,4.5,6.4,-0.014,,5,-7.296,0.091,62.135,-18.225,-14.109,0.009,-1
,SPX 12O960,Mar12 960 Puts,111215,16:00:00,960,P,120316,0.372,10.58,9.2,11.7,-0.012,,10,-10.553,0.099,100.741,-20.196,-30.784,0.025,-1
