Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,120605,16:00:00,, ,,,,,,,,,1,0,,,,,746.2
,RUT 12R575,Jun 575 Puts,120605,16:00:00,575,P,120615,,0.01,,0.1,,,412,-0.079,0.005,0.311,-0.612,-0.015,0,-1
,RUT 12X575,Dec 575 Puts,120605,16:00:00,575,P,121221,0.399,20.97,19.9,21.3,-0.018,,1974,-18.023,0.146,131.972,-13.104,-75.035,0.058,-1
,RUT 13O575,Mar13 575 Puts,120605,16:00:00,575,P,130315,0.388,30.01,27.7,31.4,-0.015,,,-20.212,0.132,172.485,-11.679,-127.814,0.096,-1
,RUT 12R580,Jun 580 Puts,120605,16:00:00,580,P,120615,,0.02,,0.05,,66,1331,-0.097,0.006,0.378,-0.742,-0.019,0,0.05
,RUT 12S580,Jul 580 Puts,120605,16:00:00,580,P,120720,0.427,1.92,1.85,2.05,0.016,330,4833,-4.89,0.114,22.771,-10.741,-3.938,0.001,2.01
,RUT 12T580,Aug 580 Puts,120605,16:00:00,580,P,120817,0.419,5.17,4.9,5.5,0.008,19,2168,-8.894,0.14,47.986,-13.748,-12.423,0.005,5.31
,RUT 12U580,Sep 580 Puts,120605,16:00:00,580,P,120921,0.409,10.06,9.3,10.1,-0.036,,260,-12.558,0.147,77.24,-14.402,-27.626,0.018,-1
,RUT 12R590,Jun 590 Puts,120605,16:00:00,590,P,120615,,0.02,,0.05,,70,2567,-0.149,0.009,0.56,-1.088,-0.029,0,0.05
,RUT 12S590,Jul 590 Puts,120605,16:00:00,590,P,120720,0.419,2.32,2.25,2.45,0.013,439,1399,-5.811,0.132,26.289,-12.172,-4.71,0.001,2.33
,RUT 12T590,Aug 590 Puts,120605,16:00:00,590,P,120817,0.411,5.92,5.6,6.3,0.005,20,382,-10.078,0.156,52.892,-14.834,-14.146,0.009,5.9
,RUT 12U590,Sep 590 Puts,120605,16:00:00,590,P,120921,0.402,11.13,10.3,11.3,-0.03,,274,-13.814,0.159,82.799,-15.212,-30.492,0.026,-1
,RUT 12F595,Jun 595 Calls,120605,16:00:00,595,C,120615,,150.97,148.8,150.5,-0.009,,559,99.697,0.012,1.149,-2.448,16.226,1,-1
,RUT 12R595,Jun 595 Puts,120605,16:00:00,595,P,120615,,0.03,,0.15,,10,34,-0.184,0.011,0.68,-1.317,-0.035,0,0.05
,RUT 12F600,Jun 600 Calls,120605,16:00:00,600,C,120615,,145.98,144,145.5,-0.008,,29,99.651,0.014,1.325,-2.79,16.352,1,-1
,RUT 12G600,Jul 600 Calls,120605,16:00:00,600,C,120720,,147.08,144.9,146.8,-0.008,,9,94.153,0.135,26.52,-11.337,69.177,0.998,-1
,RUT 12H600,Aug 600 Calls,120605,16:00:00,600,C,120817,,149.81,148,149.8,-0.006,,2,89.667,0.162,53.916,-14.147,105.463,0.986,-1
,RUT 12I600,Sep 600 Calls,120605,16:00:00,600,C,120921,,153.5,151.4,153.3,-0.007,,2,85.611,0.172,83.254,-14.543,146.895,0.964,-1
,RUT 12L600,Dec 600 Calls,120605,16:00:00,600,C,121221,,162.28,160.3,162,-0.007,,89,79.304,0.168,142.003,-13.013,243.645,0.905,-1
,RUT 13C600,Mar13 600 Calls,120605,16:00:00,600,C,130315,0.342,168.08,165.5,169.7,-0.003,,,76.117,0.158,182.238,-11.193,327.03,0.861,-1
,RUT 12R600,Jun 600 Puts,120605,16:00:00,600,P,120615,,0.04,,0.1,,25,8153,-0.228,0.014,0.827,-1.592,-0.044,0,0.05
,RUT 12S600,Jul 600 Puts,120605,16:00:00,600,P,120720,0.411,2.79,2.7,2.95,0.011,434,2241,-6.888,0.152,30.225,-13.736,-5.62,0.002,2.79
,RUT 12T600,Aug 600 Puts,120605,16:00:00,600,P,120817,0.402,6.78,6.4,7.1,-0.004,41,1822,-11.399,0.172,58.115,-15.913,-16.082,0.014,6.72
,RUT 12U600,Sep 600 Puts,120605,16:00:00,600,P,120921,0.396,12.32,11.6,12.5,-0.022,1,5414,-15.179,0.172,88.561,-16.069,-33.624,0.036,12
,RUT 12X600,Dec 600 Puts,120605,16:00:00,600,P,121221,0.386,25.23,24.4,25.8,-0.004,3901,3713,-21.364,0.166,147.821,-14.263,-89.77,0.095,25.5
,RUT 13O600,Mar13 600 Puts,120605,16:00:00,600,P,130315,0.375,35.09,33.2,36.7,-0.004,,5,-23.381,0.154,188.961,-12.407,-148.832,0.139,-1
,RUT 12F610,Jun 610 Calls,120605,16:00:00,610,C,120615,,136,133.8,135.5,-0.01,,337,99.53,0.02,1.767,-3.635,16.598,1,-1
,RUT 12G610,Jul 610 Calls,120605,16:00:00,610,C,120720,,137.55,135.5,137.3,-0.008,,28,93.032,0.157,30.717,-12.874,69.438,0.995,-1
,RUT 12H610,Aug 610 Calls,120605,16:00:00,610,C,120817,,140.67,138.9,140.6,-0.007,,,88.276,0.18,59.471,-15.308,105.39,0.979,-1
,RUT 12I610,Sep 610 Calls,120605,16:00:00,610,C,120921,,144.72,142.8,144.7,-0.007,,5,84.109,0.186,89.536,-15.362,146.435,0.952,-1
,RUT 13C610,Mar13 610 Calls,120605,16:00:00,610,C,130315,0.338,160.31,157.9,162.2,-0.002,,,74.631,0.165,189.554,-11.539,325.152,0.841,-1
,RUT 12R610,Jun 610 Puts,120605,16:00:00,610,P,120615,,0.06,,0.2,,1,3958,-0.349,0.021,1.217,-2.323,-0.068,0,-1
,RUT 12S610,Jul 610 Puts,120605,16:00:00,610,P,120720,0.402,3.35,3.2,3.5,0,237,5148,-8.142,0.175,34.593,-15.313,-6.689,0.005,3.36
,RUT 12T610,Aug 610 Puts,120605,16:00:00,610,P,120817,0.395,7.74,7.3,8.1,-0.005,3,283,-12.869,0.19,63.639,-17.119,-18.251,0.021,7.76
,RUT 12U610,Sep 610 Puts,120605,16:00:00,610,P,120921,0.39,13.62,13,13.9,-0.011,1,595,-16.66,0.185,94.5,-16.966,-37.041,0.048,13.8
,RUT 13O610,Mar13 610 Puts,120605,16:00:00,610,P,130315,0.37,37.34,35.4,39,-0.004,,,-24.825,0.161,195.473,-12.672,-157.98,0.159,-1
,RUT 12F620,Jun 620 Calls,120605,16:00:00,620,C,120615,,126.04,123.8,125.5,-0.011,,8424,99.359,0.028,2.366,-4.754,16.832,1,-1
,RUT 12G620,Jul 620 Calls,120605,16:00:00,620,C,120720,,128.11,126.1,128,-0.008,,14,91.711,0.183,35.405,-14.547,69.518,0.992,-1
,RUT 12H620,Aug 620 Calls,120605,16:00:00,620,C,120817,,131.65,130,131.8,-0.006,,,86.717,0.2,65.358,-16.504,105.052,0.969,-1
,RUT 12I620,Sep 620 Calls,120605,16:00:00,620,C,120921,,136.08,134.3,136.2,-0.006,,541,82.473,0.202,96.005,-16.178,145.648,0.937,-1
,RUT 13C620,Mar13 620 Calls,120605,16:00:00,620,C,130315,0.335,152.69,150.4,154.7,-0.001,,,73.081,0.172,196.761,-11.869,322.79,0.82,-1
,RUT 12R620,Jun 620 Puts,120605,16:00:00,620,P,120615,,0.09,0.05,0.2,,12,14111,-0.534,0.031,1.785,-3.374,-0.104,0,0.14
,RUT 12S620,Jul 620 Puts,120605,16:00:00,620,P,120720,0.393,4.02,3.8,4.2,-0.005,277,5696,-9.596,0.2,39.397,-17.061,-7.941,0.008,4.01
,RUT 12T620,Aug 620 Puts,120605,16:00:00,620,P,120817,0.387,8.84,8.4,9.2,-0.002,17,95,-14.498,0.209,69.437,-18.349,-20.673,0.031,9.23
,RUT 12U620,Sep 620 Puts,120605,16:00:00,620,P,120921,0.383,15.05,14.5,15.4,-0.007,,669,-18.264,0.199,100.581,-17.774,-40.761,0.063,-1
,RUT 13O620,Mar13 620 Puts,120605,16:00:00,620,P,130315,0.366,39.72,38,41.6,0.002,,,-26.332,0.167,201.897,-12.946,-167.575,0.18,-1
,RUT 12F625,Jun 625 Calls,120605,16:00:00,625,C,120615,,121.06,118.8,120.5,-0.012,,62,99.248,0.033,2.741,-5.443,16.943,1,-1
,RUT 12L625,Dec 625 Calls,120605,16:00:00,625,C,121221,0.342,142.08,140.5,142.4,-0.004,,142,75.376,0.192,159.207,-13.793,239.87,0.855,-1
,RUT 13C625,Mar13 625 Calls,120605,16:00:00,625,C,130315,0.333,148.93,146.7,151,-0.001,,,72.282,0.175,200.311,-12.004,321.426,0.809,-1
,RUT 12R625,Jun 625 Puts,120605,16:00:00,625,P,120615,,0.11,0.05,0.25,,18,5402,-0.66,0.038,2.158,-4.058,-0.128,0,0.2
,RUT 12X625,Dec 625 Puts,120605,16:00:00,625,P,121221,0.372,30.26,29.6,31,0.001,,1022,-25.19,0.19,163.697,-15.214,-106.818,0.145,-1
,RUT 13O625,Mar13 625 Puts,120605,16:00:00,625,P,130315,0.363,40.96,39.3,42.9,0.003,,300,-27.108,0.171,205.064,-13.055,-172.543,0.191,-1
,RUT 12F630,Jun 630 Calls,120605,16:00:00,630,C,120615,,116.09,113.8,115.6,-0.012,,91,99.114,0.04,3.179,-6.236,17.048,1,-1
,RUT 12G630,Jul 630 Calls,120605,16:00:00,630,C,120720,,118.79,116.9,118.8,-0.008,,,90.163,0.211,40.589,-16.347,69.388,0.986,-1
,RUT 12H630,Aug 630 Calls,120605,16:00:00,630,C,120817,,122.77,121.4,123.1,-0.004,,,84.976,0.221,71.545,-17.72,104.426,0.956,-1
,RUT 12I630,Sep 630 Calls,120605,16:00:00,630,C,120921,,127.58,126,127.8,-0.005,,16,80.696,0.217,102.614,-16.983,144.512,0.918,-1
,RUT 13C630,Mar13 630 Calls,120605,16:00:00,630,C,130315,0.33,145.21,142.8,147.3,-0.001,,,71.468,0.179,203.816,-12.111,319.938,0.797,-1
,RUT 12R630,Jun 630 Puts,120605,16:00:00,630,P,120615,,0.13,0.05,0.2,,10,4745,-0.815,0.046,2.603,-4.871,-0.159,0,0.22
,RUT 12S630,Jul 630 Puts,120605,16:00:00,630,P,120720,0.385,4.82,4.6,5,-0.004,357,2195,-11.274,0.228,44.629,-18.976,-9.398,0.014,4.72
,RUT 12T630,Aug 630 Puts,120605,16:00:00,630,P,120817,0.381,10.09,9.7,10.4,-0.002,36,281,-16.299,0.228,75.469,-19.64,-23.371,0.044,10.41
,RUT 12U630,Sep 630 Puts,120605,16:00:00,630,P,120921,0.377,16.63,16.1,17,-0.005,,291,-19.996,0.214,106.763,-18.565,-44.802,0.082,-1
,RUT 13O630,Mar13 630 Puts,120605,16:00:00,630,P,130315,0.361,42.24,40.6,44.2,0.004,,,-27.9,0.174,208.195,-13.182,-177.626,0.203,-1
,RUT 12F635,Jun 635 Calls,120605,16:00:00,635,C,120615,,111.12,108.9,110.6,-0.012,,63,98.953,0.047,3.689,-7.148,17.148,1,-1
,RUT 12R635,Jun 635 Puts,120605,16:00:00,635,P,120615,0.43,0.17,0.1,0.3,0.176,4,5500,-1.006,0.056,3.135,-6.799,-0.196,0,0.25
,RUT 12F640,Jun 640 Calls,120605,16:00:00,640,C,120615,,106.16,103.9,105.6,-0.013,,96,98.76,0.056,4.282,-8.195,17.24,1,-1
,RUT 12G640,Jul 640 Calls,120605,16:00:00,640,C,120720,,109.61,107.9,109.8,-0.007,,16,88.358,0.242,46.257,-18.259,69.02,0.976,-1
,RUT 12H640,Aug 640 Calls,120605,16:00:00,640,C,120817,,114.05,112.8,114.6,-0.003,,,83.041,0.243,77.981,-18.944,103.485,0.939,-1
,RUT 12I640,Sep 640 Calls,120605,16:00:00,640,C,120921,,119.25,117.8,119.7,-0.004,,16,78.772,0.233,109.304,-17.766,143.006,0.896,-1
,RUT 13C640,Mar13 640 Calls,120605,16:00:00,640,C,130315,0.328,137.88,135.7,140.2,0.001,,,69.793,0.185,210.672,-12.426,316.59,0.773,-1
,RUT 12R640,Jun 640 Puts,120605,16:00:00,640,P,120615,0.417,0.21,0.15,0.3,0.048,229,7008,-1.24,0.069,3.768,-7.293,-0.243,0,0.2
,RUT 12S640,Jul 640 Puts,120605,16:00:00,640,P,120720,0.377,5.76,5.5,5.9,-0.01,277,2521,-13.2,0.258,50.261,-20.915,-11.087,0.024,5.7
,RUT 12T640,Aug 640 Puts,120605,16:00:00,640,P,120817,0.373,11.49,11.1,11.8,-0.003,8,203,-18.282,0.248,81.684,-20.825,-26.364,0.061,11.4
,RUT 12U640,Sep 640 Puts,120605,16:00:00,640,P,120921,0.37,18.36,17.9,18.8,0.001,24,457,-21.862,0.228,112.994,-19.329,-49.184,0.104,18.9
,RUT 13O640,Mar13 640 Puts,120605,16:00:00,640,P,130315,0.356,44.91,43.1,46.9,0.002,,,-29.53,0.181,214.326,-13.355,-188.135,0.227,-1
,RUT 12F645,Jun 645 Calls,120605,16:00:00,645,C,120615,,101.21,98.9,100.7,-0.014,,133,98.528,0.067,4.972,-9.396,17.324,1,-1
,RUT 12R645,Jun 645 Puts,120605,16:00:00,645,P,120615,0.41,0.26,0.2,0.35,0.038,12,1305,-1.527,0.083,4.517,-8.554,-0.299,0,0.25
,RUT 12F650,Jun 650 Calls,120605,16:00:00,650,C,120615,,96.27,94,95.7,-0.015,,126,98.248,0.08,5.773,-10.771,17.396,1,-1
,RUT 12G650,Jul 650 Calls,120605,16:00:00,650,C,120720,,100.59,99,100.9,-0.006,,8,86.266,0.276,52.371,-20.256,68.38,0.962,-1
,RUT 12H650,Aug 650 Calls,120605,16:00:00,650,C,120817,,105.51,104.4,106.1,-0.002,,,80.898,0.266,84.601,-20.155,102.205,0.917,-1
,RUT 12I650,Sep 650 Calls,120605,16:00:00,650,C,120921,0.34,111.09,109.9,111.6,-0.003,,16,76.695,0.249,116.007,-18.274,141.112,0.871,-1
,RUT 12L650,Dec 650 Calls,120605,16:00:00,650,C,121221,0.332,122.81,121.6,123.6,-0.002,,205,70.9,0.215,175.911,-14.835,233.321,0.792,-1
,RUT 13C650,Mar13 650 Calls,120605,16:00:00,650,C,130315,0.324,130.71,128.6,133.1,0.001,,,68.058,0.191,217.281,-12.649,312.744,0.748,-1
,RUT 12R650,Jun 650 Puts,120605,16:00:00,650,P,120615,0.401,0.32,0.25,0.4,0,342,6474,-1.879,0.101,5.401,-9.812,-0.369,0,0.3
,RUT 12S650,Jul 650 Puts,120605,16:00:00,650,P,120720,0.369,6.87,6.6,7,-0.01,370,3620,-15.396,0.289,56.244,-22.911,-13.034,0.038,6.79
,RUT 12T650,Aug 650 Puts,120605,16:00:00,650,P,120817,0.367,13.07,12.7,13.4,0.004,4,104,-20.455,0.269,88.015,-22.138,-29.672,0.083,14.6
,RUT 12U650,Sep 650 Puts,120605,16:00:00,650,P,120921,0.364,20.26,19.9,20.8,0.004,1557,1465,-23.867,0.243,119.215,-20.096,-53.922,0.129,20.3
,RUT 12X650,Dec 650 Puts,120605,16:00:00,650,P,121221,0.358,36.21,35.6,37.1,0.004,,4395,-29.594,0.212,179.007,-16.051,-126.387,0.208,-1
,RUT 13O650,Mar13 650 Puts,120605,16:00:00,650,P,130315,0.351,47.74,45.9,49.8,0.002,,157,-31.219,0.187,220.25,-13.531,-199.107,0.252,-1
,RUT 12F655,Jun 655 Calls,120605,16:00:00,655,C,120615,,91.34,89,90.8,-0.016,,66,97.911,0.096,6.703,-12.341,17.456,1,-1
,RUT 12G655,Jul 655 Calls,120605,16:00:00,655,C,120720,,96.14,93.7,97.6,-0.005,,,85.103,0.294,55.575,-21.277,67.949,0.954,-1
,RUT 12R655,Jun 655 Puts,120605,16:00:00,655,P,120615,0.395,0.4,0.3,0.5,0,148,1847,-2.307,0.121,6.438,-11.627,-0.454,0,0.35
,RUT 12S655,Jul 655 Puts,120605,16:00:00,655,P,120720,0.366,7.5,7.2,7.7,-0.007,6,173,-16.603,0.306,59.346,-24.019,-14.112,0.046,7.39
,RUT 12F660,Jun 660 Calls,120605,16:00:00,660,C,120615,,86.42,84.1,85.9,-0.017,2,91,97.505,0.114,7.778,-14.13,17.5,1,84.7
,RUT 12G660,Jul 660 Calls,120605,16:00:00,660,C,120720,,91.75,90.3,92.2,-0.005,,,83.858,0.313,58.864,-22.306,67.438,0.943,-1
,RUT 12H660,Aug 660 Calls,120605,16:00:00,660,C,120817,0.339,97.16,96.2,97.9,-0.001,,1,78.535,0.29,91.319,-21.233,100.562,0.891,-1
,RUT 12I660,Sep 660 Calls,120605,16:00:00,660,C,120921,0.335,103.13,102,103.8,-0.002,,30,74.461,0.266,122.644,-19.064,138.812,0.842,-1
,RUT 12L660,Dec 660 Calls,120605,16:00:00,660,C,121221,0.327,115.4,114.2,116.4,-0.001,,,68.954,0.224,182.258,-15.158,229.887,0.764,-1
,RUT 13C660,Mar13 660 Calls,120605,16:00:00,660,C,130315,0.32,123.7,121.7,126.1,0.002,,,66.301,0.192,223.592,-12.87,308.402,0.722,-1
,RUT 12R660,Jun 660 Puts,120605,16:00:00,660,P,120615,0.389,0.5,0.4,0.6,0,677,7108,-2.827,0.146,7.648,-13.814,-0.558,0,0.5
,RUT 12S660,Jul 660 Puts,120605,16:00:00,660,P,120720,0.362,8.18,7.9,8.3,-0.01,248,3799,-17.886,0.322,62.504,-24.996,-15.264,0.057,8.01
