Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,100203,16:00:00,, ,,,,,,,,,1,0,,,,,1097.2
,SPXNP,Feb 880 Puts,100203,16:00:00,880,P,100219,0.422,0.25,0.15,0.2,-0.28,110,11097,-0.571,0.015,4.683,-4.487,-0.362,0,0.2
,SPXOP,Mar 880 Puts,100203,16:00:00,880,P,100319,0.325,1.37,0.55,1.7,-0.175,,6385,-2.831,0.058,23.801,-7.647,-3.721,0,-1
,SPXPP,Apr 880 Puts,100203,16:00:00,880,P,100416,0.311,3.63,2.65,4.1,-0.069,,1939,-5.653,0.085,52.732,-10.854,-12.148,0.003,-1
,SPXQP,May 880 Puts,100203,16:00:00,880,P,100521,0.304,7.54,6.3,8.1,-0.042,1,,-8.708,0.098,91.8,-12.714,-29.199,0.012,7.7
,SPXRP,Jun 880 Puts,,,880,P,100618,,10.23,,,,,,-10.806,0.109,117.598,-12.843,-44.488,0.022,
,SPXUP,Sep 880 Puts,,,880,P,100917,,21.34,,,,,,-14.841,0.105,198.802,-12.533,-113.363,0.063,
,SPXXP,Dec 880 Puts,,,880,P,101217,,30.21,,,,,,-17.379,0.103,259.787,-11.048,-190.063,0.1,
,SPXNQ,Feb 885 Puts,100203,16:00:00,885,P,100219,0.424,0.26,0.2,0.25,-0.115,,2490,-0.615,0.016,4.988,-5.497,-0.389,0,-1
,SPXOQ,Mar 885 Puts,100203,16:00:00,885,P,100319,0.33,1.46,0.65,2.15,-0.041,,308,-3.024,0.062,25.158,-9.029,-3.977,0,-1
,SPXPQ,Apr 885 Puts,,,885,P,100416,,3.83,,,,,,-5.965,0.09,55.042,-11.86,-12.826,0.003,
,SPXQQ,May 885 Puts,,,885,P,100521,,7.87,,,,,,-9.087,0.102,94.787,-13.42,-30.478,0.014,
,SPXRQ,Jun 885 Puts,,,885,P,100618,,10.64,,,,,,-11.234,0.113,121.019,-13.111,-46.285,0.025,
,SPXUQ,Sep 885 Puts,,,885,P,100917,,21.94,,,,,,-15.273,0.108,202.623,-12.67,-116.651,0.068,
,SPXXQ,Dec 885 Puts,,,885,P,101217,,31,,,,,,-17.876,0.11,264.023,-11.15,-195.021,0.106,
,SPXNR,Feb 890 Puts,100203,16:00:00,890,P,100219,0.424,0.28,0.2,0.35,0,,2086,-0.663,0.017,5.318,-6.473,-0.418,0,-1
