Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,140509,16:00:00,, ,,,,,,,,,1,0,,,,,1878.5
,SPX 14Q1550,May 1550 Puts,140509,16:00:00,1550,P,140516,,0.18,,0.05,,10,28945,-0.073,0.001,3.181,-9.627,-0.152,0,-1
,SPX 14R1550,Jun 1550 Puts,140509,16:00:00,1550,P,140620,0.24,0.67,0.2,0.7,-0.313,1005,54383,-0.844,0.012,19.832,-4.197,-2.627,0,0.7
,SPX 14S1550,Jul 1550 Puts,140509,16:00:00,1550,P,140718,0.227,1.86,1.45,2.3,0.005,4,5341,-2.047,0.024,49.122,-7.885,-9.491,0,1.8
,SPX 14T1550,Aug 1550 Puts,140509,16:00:00,1550,P,140815,0.215,3.68,3.2,4.1,0.003,25,421,-3.543,0.035,86.804,-9.425,-21.829,0,4.4
,SPX 14U1550,Sep 1550 Puts,140509,16:00:00,1550,P,140919,0.209,6.82,6,7.3,-0.021,8,23869,-5.628,0.047,140.469,-10.793,-45.332,0.002,7.25
,SPX 14X1550,Dec 1550 Puts,140509,16:00:00,1550,P,141219,0.203,17.46,15.9,17.8,-0.035,,19870,-9.818,0.057,278.816,-12.25,-138.455,0.014,-1
,SPX 14Q1555,May 1555 Puts,140509,16:00:00,1555,P,140516,,0.18,,0.05,,,2598,-0.075,0.001,3.231,-9.642,-0.154,0,-1
,SPX 14R1555,Jun 1555 Puts,140509,16:00:00,1555,P,140620,,0.7,0.25,1.15,0,,146,-0.885,0.012,20.622,-5.941,-2.748,0,-1
,SPX 14S1555,Jul 1555 Puts,140509,16:00:00,1555,P,140718,0.225,1.93,1.5,2.35,0,,,-2.139,0.025,50.902,-8.028,-9.904,0,-1
,SPX 14Q1560,May 1560 Puts,140509,16:00:00,1560,P,140516,,0.18,,0.05,,,3332,-0.077,0.001,3.282,-9.659,-0.157,0,-1
,SPX 14R1560,Jun 1560 Puts,140509,16:00:00,1560,P,140620,,0.73,0.25,1.2,0,,128,-0.929,0.013,21.45,-6.124,-2.876,0,-1
,SPX 14S1560,Jul 1560 Puts,140509,16:00:00,1560,P,140718,0.223,2.01,1.6,2.5,0.02,,8,-2.237,0.026,52.752,-8.342,-10.337,0,-1
,SPX 14T1560,Aug 1560 Puts,140509,16:00:00,1560,P,140815,0.212,3.97,3.4,4.4,-0.018,,,-3.839,0.038,92.418,-9.735,-23.594,0,-1
,SPX 14Q1565,May 1565 Puts,140509,16:00:00,1565,P,140516,,0.18,,0.05,,57,1205,-0.079,0.001,3.336,-9.678,-0.16,0,-1
,SPX 14R1565,Jun 1565 Puts,140509,16:00:00,1565,P,140620,0.245,0.76,0.3,1.2,-0.013,,1194,-0.975,0.014,22.317,-6.241,-3.011,0,-1
,SPX 14S1565,Jul 1565 Puts,140509,16:00:00,1565,P,140718,0.222,2.1,1.7,2.55,0.014,,,-2.34,0.028,54.673,-8.581,-10.792,0,-1
,SPX 14Q1570,May 1570 Puts,140509,16:00:00,1570,P,140516,,0.18,,0.05,,1419,7764,-0.081,0.001,3.392,-9.699,-0.163,0,-1
,SPX 14R1570,Jun 1570 Puts,140509,16:00:00,1570,P,140620,0.243,0.8,0.35,1.25,0.013,1,4401,-1.024,0.015,23.227,-6.589,-3.154,0,1
,SPX 14S1570,Jul 1570 Puts,140509,16:00:00,1570,P,140718,0.219,2.19,1.75,2.65,0.005,,9,-2.447,0.029,56.669,-8.74,-11.269,0,-1
,SPX 14T1570,Aug 1570 Puts,140509,16:00:00,1570,P,140815,0.21,4.29,3.7,4.8,-0.005,4,,-4.162,0.041,98.381,-10.41,-25.512,0.001,4.7
,SPX 14Q1575,May 1575 Puts,140509,16:00:00,1575,P,140516,,0.18,,0.05,,2425,18913,-0.084,0.001,3.45,-9.722,-0.166,0,0.05
,SPX 14R1575,Jun 1575 Puts,140509,16:00:00,1575,P,140620,0.231,0.83,0.35,0.9,-0.241,267,27158,-1.076,0.015,24.18,-5.39,-3.304,0,0.75
,SPX 14S1575,Jul 1575 Puts,140509,16:00:00,1575,P,140718,0.218,2.28,1.85,2.75,0.009,,1744,-2.561,0.03,58.741,-9.08,-11.769,0,-1
,SPX 14T1575,Aug 1575 Puts,140509,16:00:00,1575,P,140815,0.208,4.46,3.9,4.9,-0.011,29,229,-4.334,0.043,101.498,-10.58,-26.532,0.001,4.7
,SPX 14U1575,Sep 1575 Puts,140509,16:00:00,1575,P,140919,0.203,8.07,7.2,8.6,-0.014,1,3929,-6.688,0.055,159.844,-12.02,-53.635,0.004,9.1
,SPX 14X1575,Dec 1575 Puts,140509,16:00:00,1575,P,141219,0.198,19.68,18.2,20.2,-0.024,,18396,-11.146,0.065,303.634,-13.051,-156.301,0.022,-1
,SPX 14Q1580,May 1580 Puts,140509,16:00:00,1580,P,140516,,0.19,,0.05,,1727,1905,-0.086,0.001,3.51,-9.747,-0.169,0,0.05
,SPX 14R1580,Jun 1580 Puts,140509,16:00:00,1580,P,140620,0.239,0.87,0.4,1.35,0.011,,86,-1.13,0.016,25.18,-7.013,-3.464,0,-1
,SPX 14S1580,Jul 1580 Puts,140509,16:00:00,1580,P,140718,0.216,2.38,1.95,2.85,0.008,,23,-2.68,0.032,60.893,-9.341,-12.295,0,-1
,SPX 14T1580,Aug 1580 Puts,140509,16:00:00,1580,P,140815,0.206,4.63,4,5.1,-0.013,4,,-4.514,0.045,104.709,-10.845,-27.596,0.001,4.9
,SPX 14Q1585,May 1585 Puts,140509,16:00:00,1585,P,140516,,0.19,,0.05,,2380,745,-0.089,0.001,3.573,-9.774,-0.172,0,0.05
,SPX 14R1585,Jun 1585 Puts,140509,16:00:00,1585,P,140620,0.237,0.9,0.45,1.4,0.033,45,28,-1.189,0.017,26.229,-7.321,-3.633,0,1.1
,SPX 14S1585,Jul 1585 Puts,140509,16:00:00,1585,P,140718,0.215,2.48,2.05,2.95,0.008,,3,-2.805,0.033,63.128,-9.61,-12.846,0,-1
,SPX 14Q1590,May 1590 Puts,140509,16:00:00,1590,P,140516,,0.19,,0.1,,1249,3558,-0.091,0.001,3.639,-9.805,-0.176,0,0.05
,SPX 14R1590,Jun 1590 Puts,140509,16:00:00,1590,P,140620,0.234,0.95,0.5,1.4,0,,5242,-1.251,0.018,27.33,-7.386,-3.811,0,-1
,SPX 14S1590,Jul 1590 Puts,140509,16:00:00,1590,P,140718,0.213,2.59,2.15,3.1,0.015,,27,-2.937,0.035,65.448,-9.887,-13.425,0,-1
,SPX 14T1590,Aug 1590 Puts,140509,16:00:00,1590,P,140815,0.204,5.01,4.4,5.5,-0.012,,1,-4.897,0.048,111.42,-11.392,-29.859,0.002,-1
,SPX 14E1595,May 1595 Calls,140509,16:00:00,1595,C,140516,,282.76,281.3,283.8,-0.001,,2,99.935,0,0.771,-0.845,30.537,1,-1
,SPX 14F1595,Jun 1595 Calls,140509,16:00:00,1595,C,140620,,280.68,279.2,281.9,0,,,98.143,0.02,39.042,-11.062,177.565,1,-1
,SPX 14G1595,Jul 1595 Calls,140509,16:00:00,1595,C,140718,,280.78,278.8,281.7,-0.002,,,96.043,0.034,90.081,-14.829,285.52,1,-1
,SPX 14Q1595,May 1595 Puts,140509,16:00:00,1595,P,140516,,0.19,0.05,0.1,,920,733,-0.094,0.001,3.707,-9.837,-0.179,0,0.05
,SPX 14R1595,Jun 1595 Puts,140509,16:00:00,1595,P,140620,0.232,0.99,0.55,1.45,0.01,,46,-1.316,0.019,28.485,-7.713,-4.001,0,-1
,SPX 14S1595,Jul 1595 Puts,140509,16:00:00,1595,P,140718,0.211,2.7,2.25,3.2,0.015,1,,-3.076,0.037,67.857,-10.171,-14.033,0,3.1
,SPX 14E1600,May 1600 Calls,140509,16:00:00,1600,C,140516,,277.76,276.3,278.8,-0.001,,22,99.933,0,0.803,-0.884,30.632,1,-1
,SPX 14F1600,Jun 1600 Calls,140509,16:00:00,1600,C,140620,,275.73,274,276.7,-0.001,,10315,98.074,0.021,40.285,-11.297,177.917,1,-1
,SPX 14G1600,Jul 1600 Calls,140509,16:00:00,1600,C,140718,,275.9,274.1,277.1,-0.001,,5,95.914,0.035,92.388,-15.063,285.827,1,-1
,SPX 14H1600,Aug 1600 Calls,140509,16:00:00,1600,C,140815,,275.65,273.4,276.5,-0.003,,1,94.048,0.047,135.096,-14.817,390.688,0.998,-1
,SPX 14I1600,Sep 1600 Calls,140509,16:00:00,1600,C,140919,,277.28,274.2,277.5,-0.005,,1047,91.576,0.056,199.013,-15.999,509.861,0.992,-1
,SPX 14L1600,Dec 1600 Calls,140509,16:00:00,1600,C,141219,0.193,281.72,278.3,282,-0.006,,17372,86.709,0.067,335.857,-15.142,797.539,0.965,-1
,SPX 14Q1600,May 1600 Puts,140509,16:00:00,1600,P,140516,,0.19,0.05,0.1,,754,40324,-0.097,0.001,3.779,-9.873,-0.183,0,0.05
,SPX 14R1600,Jun 1600 Puts,140509,16:00:00,1600,P,140620,0.224,1.03,0.7,1.05,-0.136,1188,72440,-1.386,0.02,29.697,-7.008,-4.201,0,1.15
,SPX 14S1600,Jul 1600 Puts,140509,16:00:00,1600,P,140718,0.21,2.82,2.4,3.3,0.014,32,14065,-3.222,0.038,70.357,-10.464,-14.671,0,3.1
,SPX 14T1600,Aug 1600 Puts,140509,16:00:00,1600,P,140815,0.201,5.42,4.8,6,0,23,527,-5.315,0.053,118.528,-12.058,-32.318,0.002,5.9
,SPX 14U1600,Sep 1600 Puts,140509,16:00:00,1600,P,140919,0.197,9.56,8.8,10.2,-0.006,3,33316,-7.954,0.065,181.458,-13.248,-63.503,0.008,9.6
,SPX 14X1600,Dec 1600 Puts,140509,16:00:00,1600,P,141219,0.193,22.21,20.9,23,-0.011,9,46000,-12.657,0.073,329.932,-13.861,-176.513,0.035,22.25
,SPX 14E1605,May 1605 Calls,140509,16:00:00,1605,C,140516,,272.76,271.3,273.8,-0.002,4,9,99.932,0.001,0.836,-0.926,30.726,1,266.95
,SPX 14F1605,Jun 1605 Calls,140509,16:00:00,1605,C,140620,,270.78,269.3,272,0,,,98.001,0.022,41.58,-11.54,178.258,1,-1
,SPX 14G1605,Jul 1605 Calls,140509,16:00:00,1605,C,140718,,271.03,269.3,272.2,-0.002,4,,95.78,0.037,94.768,-15.303,286.106,1,265.45
,SPX 14Q1605,May 1605 Puts,140509,16:00:00,1605,P,140516,,0.19,0.05,0.1,,,1486,-0.1,0.001,3.853,-9.912,-0.187,0,-1
,SPX 14R1605,Jun 1605 Puts,140509,16:00:00,1605,P,140620,0.227,1.08,0.65,1.55,0.019,,502,-1.461,0.022,30.97,-8.228,-4.414,0,-1
,SPX 14S1605,Jul 1605 Puts,140509,16:00:00,1605,P,140718,0.207,2.94,2.5,3.4,0.003,,,-3.376,0.04,72.952,-10.666,-15.341,0,-1
,SPX 14E1610,May 1610 Calls,140509,16:00:00,1610,C,140516,,267.76,266.3,268.8,-0.002,4,4,99.93,0.001,0.872,-0.97,30.82,1,261.95
,SPX 14F1610,Jun 1610 Calls,140509,16:00:00,1610,C,140620,,265.84,264.1,266.8,-0.001,,10,97.925,0.023,42.931,-11.79,178.587,1,-1
,SPX 14G1610,Jul 1610 Calls,140509,16:00:00,1610,C,140718,,266.17,264.4,267.3,-0.002,4,,95.639,0.039,97.225,-15.548,286.356,0.999,260.7
,SPX 14H1610,Aug 1610 Calls,140509,16:00:00,1610,C,140815,,266.08,264,267.2,-0.002,,,93.658,0.05,141.857,-15.299,390.825,0.997,-1
,SPX 14Q1610,May 1610 Puts,140509,16:00:00,1610,P,140516,,0.19,0.05,0.1,,,1444,-0.104,0.001,3.932,-9.954,-0.191,0,-1
,SPX 14R1610,Jun 1610 Puts,140509,16:00:00,1610,P,140620,0.225,1.13,0.7,1.6,0.018,16,3883,-1.54,0.023,32.306,-8.501,-4.639,0,1.15
,SPX 14S1610,Jul 1610 Puts,140509,16:00:00,1610,P,140718,0.206,3.07,2.65,3.6,0.02,,5523,-3.537,0.042,75.645,-11.075,-16.046,0.001,-1
,SPX 14T1610,Aug 1610 Puts,140509,16:00:00,1610,P,140815,0.198,5.87,5.2,6.4,-0.009,4,,-5.77,0.057,126.047,-12.554,-34.989,0.003,6.2
,SPX 14E1615,May 1615 Calls,140509,16:00:00,1615,C,140516,,262.76,261.3,263.8,-0.001,,,99.928,0.001,0.911,-1.017,30.914,1,-1
