Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,100505,16:00:00,, ,,,,,,,,,1,0,,,,,1165.9
,SPX 10Q945,May 945 Puts,,,945,P,100521,,0,,,,,,0,0,0,0,0,0,
,SPX 10R945,Jun 945 Puts,,,945,P,100618,,0.02,,,,,,-0.162,0.012,1.238,-0.253,-0.125,0,
,SPX 10X945,Dec 945 Puts,,,945,P,101217,,6.88,,,,,,-12.32,0.167,136.816,-5.678,-61.889,0.062,
,SPX 10Q950,May 950 Puts,,,950,P,100521,,0,,,,,,0,0,0,0,0,0,
,SPX 10R950,Jun 950 Puts,,,950,P,100618,,0.03,,,,,,-0.208,0.015,1.576,-0.323,-0.163,0,
,SPX 10S950,Jul 950 Puts,,,950,P,100716,,0.29,,,,,,-1.445,0.061,12.151,-1.581,-2.008,0.003,
,SPX 10T950,Aug 950 Puts,,,950,P,100820,,1.19,,,,,,-4.014,0.11,37.124,-3.287,-8.84,0.013,
,SPX 10U950,Sep 950 Puts,,,950,P,100917,,2.32,,,,,,-6.391,0.14,61.545,-4.325,-18.067,0.025,
,SPX 10X950,Dec 950 Puts,,,950,P,101217,,7.43,,,,,,-13.059,0.173,143.491,-5.954,-66.025,0.067,
,SPX 11O950,Mar11 950 Puts,,,950,P,110318,,13.39,,,,,,-17.13,0.162,215.933,-6.238,-131.816,0.105,
,SPX 10Q955,May 955 Puts,,,955,P,100521,,0,,,,,,0,0,0.001,0,0,0,
,SPX 10R955,Jun 955 Puts,,,955,P,100618,,0.03,,,,,,-0.267,0.019,1.992,-0.41,-0.211,0,
,SPX 10Q960,May 960 Puts,,,960,P,100521,,0,,,,,,0,0,0.001,0,0,0,
,SPX 10R960,Jun 960 Puts,,,960,P,100618,,0.04,,,,,,-0.339,0.023,2.5,-0.516,-0.271,0,
,SPX 10S960,Jul 960 Puts,,,960,P,100716,,0.42,,,,,,-1.966,0.077,16.109,-2.103,-2.782,0.005,
,SPX 10Q965,May 965 Puts,,,965,P,100521,,0,,,,,,0,0,0.002,-0.001,0,0,
,SPX 10R965,Jun 965 Puts,,,965,P,100618,,0.06,,,,,,-0.429,0.028,3.116,-0.645,-0.346,0.001,
,SPX 10Q970,May 970 Puts,,,970,P,100521,,0,,,,,,-0.001,0,0.003,-0.001,0,0,
,SPX 10R970,Jun 970 Puts,,,970,P,100618,,0.07,,,,,,-0.538,0.034,3.855,-0.801,-0.439,0.001,
,SPX 10S970,Jul 970 Puts,,,970,P,100716,,0.59,,,,,,-2.63,0.097,20.987,-2.749,-3.791,0.007,
,SPX 10E975,May 975 Calls,,,975,C,100521,,189.85,,,,,,99.911,0,0.006,0.194,42.711,1,
,SPX 10F975,Jun 975 Calls,,,975,C,100618,,188.19,,,,,,99.089,0.041,4.736,-1.004,116.892,0.999,
,SPX 10G975,Jul 975 Calls,,,975,C,100716,,187.17,,,,,,96.581,0.108,23.802,-3.351,187.746,0.991,
,SPX 10H975,Aug 975 Calls,,,975,C,100820,,186.85,,,,,,92.684,0.159,58.398,-5.686,270.006,0.973,
,SPX 10I975,Sep 975 Calls,,,975,C,100917,,187.18,,,,,,89.53,0.185,88.187,-6.918,331.383,0.956,
,SPX 10L975,Dec 975 Calls,,,975,C,101217,,190.34,,,,,,81.627,0.2,178.271,-8.786,511.664,0.903,
,SPX 11C975,Mar11 975 Calls,,,975,C,110318,,195.2,,,,,,77.148,0.179,252.716,-9.354,673.108,0.861,
,SPX 10Q975,May 975 Puts,,,975,P,100521,,0,,,,,,-0.001,0,0.006,-0.003,0,0,
,SPX 10R975,Jun 975 Puts,,,975,P,100618,,0.1,,,,,,-0.67,0.041,4.736,-0.988,-0.553,0.001,
,SPX 10S975,Jul 975 Puts,,,975,P,100716,,0.7,,,,,,-3.024,0.108,23.802,-3.122,-4.399,0.009,
,SPX 10T975,Aug 975 Puts,,,975,P,100820,,2.25,,,,,,-6.731,0.159,58.398,-5.191,-15.423,0.027,
,SPX 10U975,Sep 975 Puts,,,975,P,100917,,3.94,,,,,,-9.731,0.185,88.187,-6.211,-28.567,0.044,
,SPX 10X975,Dec 975 Puts,,,975,P,101217,,10.69,,,,,,-17.138,0.2,178.271,-7.391,-89.481,0.097,
,SPX 11O975,Mar11 975 Puts,,,975,P,110318,,17.86,,,,,,-21.122,0.179,252.716,-7.277,-166.995,0.139,
,SPX 10E980,May 980 Calls,,,980,C,100521,,184.85,,,,,,99.911,0,0.01,0.193,42.929,1,
,SPX 10F980,Jun 980 Calls,,,980,C,100618,,183.22,,,,,,98.929,0.048,5.779,-1.226,117.355,0.999,
,SPX 10G980,Jul 980 Calls,,,980,C,100716,,182.29,,,,,,96.142,0.12,26.882,-3.761,188.046,0.989,
,SPX 10Q980,May 980 Puts,,,980,P,100521,,0,,,,,,-0.002,0,0.01,-0.005,0,0,
,SPX 10R980,Jun 980 Puts,,,980,P,100618,,0.12,,,,,,-0.83,0.048,5.779,-1.209,-0.693,0.001,
,SPX 10S980,Jul 980 Puts,,,980,P,100716,,0.82,,,,,,-3.464,0.12,26.882,-3.531,-5.085,0.011,
,SPX 10E985,May 985 Calls,,,985,C,100521,,179.85,,,,,,99.91,0,0.017,0.19,43.148,1,
,SPX 10F985,Jun 985 Calls,,,985,C,100618,,178.25,,,,,,98.738,0.057,7.004,-1.487,117.789,0.998,
,SPX 10Q985,May 985 Puts,,,985,P,100521,,0,,,,,,-0.003,0,0.017,-0.008,-0.001,0,
,SPX 10R985,Jun 985 Puts,,,985,P,100618,,0.15,,,,,,-1.021,0.057,7.004,-1.47,-0.861,0.002,
,SPX 10E990,May 990 Calls,,,990,C,100521,,174.85,,,,,,99.908,0.001,0.029,0.186,43.367,1,
,SPX 10F990,Jun 990 Calls,,,990,C,100618,,173.29,,,,,,98.511,0.068,8.433,-1.793,118.188,0.997,
,SPX 10G990,Jul 990 Calls,,,990,C,100716,,172.6,,,,,,95.113,0.145,33.868,-4.693,188.386,0.985,
,SPX 10I990,Sep 990 Calls,,,990,C,100917,,173.54,,,,,,87.044,0.213,106.507,-8.227,328.805,0.94,
,SPX 10Q990,May 990 Puts,,,990,P,100521,,0,,,,,,-0.005,0.001,0.029,-0.013,-0.001,0,
,SPX 10R990,Jun 990 Puts,,,990,P,100618,,0.19,,,,,,-1.248,0.068,8.433,-1.776,-1.064,0.003,
,SPX 10S990,Jul 990 Puts,,,990,P,100716,,1.12,,,,,,-4.492,0.145,33.868,-4.46,-6.716,0.015,
,SPX 10U990,Sep 990 Puts,,,990,P,100917,,5.29,,,,,,-12.217,0.213,106.507,-7.509,-36.683,0.06,
,SPX 10E995,May 995 Calls,,,995,C,100521,,169.85,,,,,,99.904,0.001,0.047,0.178,43.585,1,
,SPX 10F995,Jun 995 Calls,,,995,C,100618,,168.34,,,,,,98.243,0.079,10.087,-2.147,118.548,0.997,
,SPX 10Q995,May 995 Puts,,,995,P,100521,,0,,,,,,-0.008,0.001,0.047,-0.022,-0.002,0,
,SPX 10R995,Jun 995 Puts,,,995,P,100618,,0.24,,,,,,-1.516,0.079,10.087,-2.13,-1.307,0.003,
,SPX 10E1000,May 1000 Calls,,,1000,C,100521,,164.85,,,,,,99.899,0.002,0.076,0.165,43.802,1,
,SPX 10F1000,Jun 1000 Calls,,,1000,C,100618,,163.4,,,,,,97.928,0.092,11.987,-2.556,118.862,0.996,
,SPX 10G1000,Jul 1000 Calls,,,1000,C,100716,,162.99,,,,,,93.866,0.173,41.991,-5.779,188.334,0.979,
,SPX 10H1000,Aug 1000 Calls,,,1000,C,100820,,163.6,,,,,,88.838,0.215,85.615,-8.141,267.534,0.95,
,SPX 10I1000,Sep 1000 Calls,,,1000,C,100917,,164.64,,,,,,85.181,0.231,119.499,-9.155,326.264,0.927,
,SPX 10L1000,Dec 1000 Calls,,,1000,C,101217,,169.65,,,,,,76.94,0.224,214.201,-10.3,498.909,0.865,
,SPX 11C1000,Mar11 1000 Calls,,,1000,C,110318,,175.83,,,,,,72.778,0.193,288.78,-10.412,654.613,0.822,
,SPX 10Q1000,May 1000 Puts,,,1000,P,100521,,0,,,,,,-0.013,0.002,0.076,-0.036,-0.004,0,
,SPX 10R1000,Jun 1000 Puts,,,1000,P,100618,,0.3,,,,,,-1.831,0.092,11.987,-2.539,-1.596,0.004,
,SPX 10S1000,Jul 1000 Puts,,,1000,P,100716,,1.52,,,,,,-5.74,0.173,41.991,-5.544,-8.739,0.021,
,SPX 10T1000,Aug 1000 Puts,,,1000,P,100820,,3.98,,,,,,-10.576,0.215,85.615,-7.633,-25.214,0.05,
,SPX 10U1000,Sep 1000 Puts,,,1000,P,100917,,6.37,,,,,,-14.08,0.231,119.499,-8.43,-42.916,0.073,
,SPX 10X1000,Dec 1000 Puts,,,1000,P,101217,,14.92,,,,,,-21.824,0.224,214.201,-8.869,-117.651,0.135,
,SPX 11O1000,Mar11 1000 Puts,,,1000,P,110318,,23.32,,,,,,-25.492,0.193,288.78,-8.282,-207.032,0.178,
,SPX 10E1005,May 1005 Calls,,,1005,C,100521,,159.85,,,,,,99.891,0.003,0.121,0.144,44.019,1,
,SPX 10F1005,Jun 1005 Calls,,,1005,C,100618,,158.48,,,,,,97.562,0.106,14.155,-3.023,119.124,0.994,
,SPX 10Q1005,May 1005 Puts,,,1005,P,100521,,0,,,,,,-0.021,0.003,0.121,-0.058,-0.006,0,
,SPX 10R1005,Jun 1005 Puts,,,1005,P,100618,,0.38,,,,,,-2.198,0.106,14.155,-3.006,-1.936,0.006,
,SPX 10E1010,May 1010 Calls,,,1010,C,100521,,154.85,,,,,,99.879,0.004,0.187,0.112,44.234,1,
,SPX 10F1010,Jun 1010 Calls,,,1010,C,100618,,153.56,,,,,,97.137,0.122,16.61,-3.554,119.326,0.993,
,SPX 10G1010,Jul 1010 Calls,,,1010,C,100716,,153.49,,,,,,92.375,0.203,51.258,-7.02,187.833,0.971,
,SPX 10Q1010,May 1010 Puts,,,1010,P,100521,,0,,,,,,-0.033,0.004,0.187,-0.091,-0.01,0,
,SPX 10R1010,Jun 1010 Puts,,,1010,P,100618,,0.47,,,,,,-2.622,0.122,16.61,-3.537,-2.335,0.007,
,SPX 10S1010,Jul 1010 Puts,,,1010,P,100716,,2.02,,,,,,-7.23,0.203,51.258,-6.783,-11.21,0.029,
,SPX 10E1015,May 1015 Calls,,,1015,C,100521,,149.85,,,,,,99.861,0.006,0.286,0.062,44.447,1,
,SPX 10F1015,Jun 1015 Calls,,,1015,C,100618,,148.67,,,,,,96.648,0.139,19.371,-4.153,119.463,0.991,
,SPX 10Q1015,May 1015 Puts,,,1015,P,100521,,0,,,,,,-0.052,0.006,0.286,-0.142,-0.016,0,
,SPX 10R1015,Jun 1015 Puts,,,1015,P,100618,,0.57,,,,,,-3.111,0.139,19.371,-4.135,-2.801,0.009,
,SPX 10E1020,May 1020 Calls,,,1020,C,100521,,144.85,,,,,,99.833,0.009,0.429,-0.011,44.657,1,
,SPX 10F1020,Jun 1020 Calls,,,1020,C,100618,,143.8,,,,,,96.088,0.157,22.453,-4.822,119.526,0.989,
,SPX 10G1020,Jul 1020 Calls,,,1020,C,100716,,144.13,,,,,,90.623,0.235,61.631,-8.412,186.831,0.961,
,SPX 10Q1020,May 1020 Puts,,,1020,P,100521,,0.01,,,,,,-0.079,0.009,0.429,-0.216,-0.025,0,
,SPX 10R1020,Jun 1020 Puts,,,1020,P,100618,,0.7,,,,,,-3.671,0.157,22.453,-4.805,-3.34,0.011,
,SPX 10S1020,Jul 1020 Puts,,,1020,P,100716,,2.65,,,,,,-8.982,0.235,61.631,-8.172,-14.182,0.039,
,SPX 10E1025,May 1025 Calls,,,1025,C,100521,,139.85,,,,,,99.793,0.013,0.634,-0.117,44.863,1,
