Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,151217,16:00:00,, ,,,,,,,,,1,0,,,,,1135.5
,RUT 15X930,Dec 930 Puts,151217,16:00:00,930,P,151218,,0,,0.2,,,1317,0,0,0,0,0,0,-1
,RUT 16M930,Jan16 930 Puts,151217,16:00:00,930,P,160115,0.337,0.51,0.55,0.75,0.275,101,418,-1.196,0.028,11.24,-7.31,-1.269,0,0.6
,RUT 16N930,Feb16 930 Puts,151217,16:00:00,930,P,160219,0.295,2.97,2.6,3.3,-0.007,,103,-4.494,0.067,47.992,-10.867,-10.146,0.005,-1
,RUT 16O930,Mar16 930 Puts,151217,16:00:00,930,P,160318,0.288,6.66,5.3,6.6,-0.107,,104,-6.863,0.075,85.978,-12.671,-24.907,0.015,-1
,RUT 16R930,Jun16 930 Puts,151217,16:00:00,930,P,160617,0.273,17.12,15.2,17.3,-0.051,,,-12.825,0.098,176.808,-12.76,-86.749,0.064,-1
,RUT 16U930,Sep16 930 Puts,151217,16:00:00,930,P,160916,0.269,27.54,25.5,28.6,-0.018,,,-16.873,0.102,249.86,-11.861,-166.562,0.109,-1
,RUT 15X940,Dec 940 Puts,151217,16:00:00,940,P,151218,,0,,0.05,,,1131,0,0,0,0,0,0,-1
,RUT 16M940,Jan16 940 Puts,151217,16:00:00,940,P,160115,0.325,0.61,0.6,0.8,0.148,20,465,-1.425,0.034,13.024,-7.739,-1.506,0,0.7
,RUT 16N940,Feb16 940 Puts,151217,16:00:00,940,P,160219,0.289,3.35,3,3.7,-0.006,78,263,-5.083,0.076,52.84,-11.756,-11.455,0.007,3
,RUT 16O940,Mar16 940 Puts,151217,16:00:00,940,P,160318,0.282,7.24,5.9,7.1,-0.102,,234,-7.519,0.082,91.771,-13.283,-27.17,0.02,-1
,RUT 16R940,Jun16 940 Puts,151217,16:00:00,940,P,160617,0.27,18.26,16.6,18.5,-0.039,,27,-13.705,0.104,184.704,-13.224,-92.558,0.075,-1
,RUT 16U940,Sep16 940 Puts,151217,16:00:00,940,P,160916,0.266,29.15,27.2,30.3,-0.014,,,-17.862,0.109,258.615,-12.16,-175.999,0.122,-1
,RUT 15X950,Dec 950 Puts,151217,16:00:00,950,P,151218,,0,,0.05,,,2360,0,0,0,0,0,0,-1
,RUT 16M950,Jan16 950 Puts,151217,16:00:00,950,P,160115,0.313,0.72,0.65,0.85,0.042,92,977,-1.701,0.04,15.101,-8.077,-1.792,0,0.73
,RUT 16N950,Feb16 950 Puts,151217,16:00:00,950,P,160219,0.286,3.79,3.5,4.2,0.016,85,695,-5.751,0.085,58.115,-12.918,-12.936,0.01,3.83
,RUT 16O950,Mar16 950 Puts,151217,16:00:00,950,P,160318,0.28,7.88,6.7,8,-0.067,,3588,-8.243,0.09,97.908,-14.309,-29.656,0.027,-1
,RUT 16R950,Jun16 950 Puts,151217,16:00:00,950,P,160617,0.267,19.48,18,20.1,-0.023,1,610,-14.646,0.111,192.785,-13.733,-98.748,0.088,18.75
,RUT 16U950,Sep16 950 Puts,151217,16:00:00,950,P,160916,0.263,30.86,29.1,32.2,-0.007,,336,-18.902,0.114,267.422,-12.452,-185.911,0.136,-1
,RUT 15L960,Dec 960 Calls,151217,16:00:00,960,C,151218,,175.46,171.7,179.2,0,,1,99.996,0,0,-0.183,2.628,1,-1
,RUT 16A960,Jan16 960 Calls,151217,16:00:00,960,C,160115,,175.15,171.5,176.3,-0.007,,4,98.129,0.039,17.22,-8.996,74.119,0.999,-1
,RUT 16B960,Feb16 960 Calls,151217,16:00:00,960,C,160219,,176.8,173.4,177.6,-0.007,,,94.279,0.081,60.319,-13.136,154.605,0.986,-1
,RUT 16C960,Mar16 960 Calls,151217,16:00:00,960,C,160318,,179.1,176,179.4,-0.008,,,91.347,0.098,96.488,-14.344,212.734,0.965,-1
,RUT 16F960,Jun16 960 Calls,151217,16:00:00,960,C,160617,0.248,187.28,181.6,191.6,-0.004,,,83.978,0.124,192.533,-13.672,382.137,0.898,-1
,RUT 16I960,Sep16 960 Calls,151217,16:00:00,960,C,160916,0.242,195.48,189.9,199.6,-0.004,,,79.531,0.123,266.671,-12.772,533.905,0.849,-1
,RUT 15X960,Dec 960 Puts,151217,16:00:00,960,P,151218,,0,,0.05,,,999,0,0,0,0,0,0,-1
,RUT 16M960,Jan16 960 Puts,151217,16:00:00,960,P,160115,0.305,0.86,0.75,1.05,0.035,10,544,-2.035,0.048,17.517,-9.157,-2.136,0.001,0.77
,RUT 16N960,Feb16 960 Puts,151217,16:00:00,960,P,160219,0.279,4.29,3.9,4.7,0.002,,999,-6.506,0.096,63.834,-13.778,-14.607,0.014,-1
,RUT 16O960,Mar16 960 Puts,151217,16:00:00,960,P,160318,0.275,8.58,7.5,8.8,-0.057,2,103,-9.041,0.099,104.395,-15.102,-32.388,0.035,6.8
,RUT 16R960,Jun16 960 Puts,151217,16:00:00,960,P,160617,0.264,20.79,19.4,21.7,-0.012,,84,-15.739,0.127,201.042,-14.24,-105.352,0.102,-1
,RUT 16U960,Sep16 960 Puts,151217,16:00:00,960,P,160916,0.261,32.68,31,34.1,-0.004,,,-19.993,0.12,276.249,-12.736,-196.312,0.151,-1
