Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,131219,16:00:00,, ,,,,,,,,,1,0,,,,,1809.6
,SPX 13X1485,Dec 1485 Puts,131219,16:00:00,1485,P,131220,,0,,0.05,,170,1915,0,0,0,0,0,0,-1
,SPX 14M1485,Jan14 1485 Puts,131219,16:00:00,1485,P,140117,0.311,1,0.35,0.9,-0.37,1,1083,-0.779,0.009,20.6,-7.801,-2.384,0,0.65
,SPX 14N1485,Feb14 1485 Puts,131219,16:00:00,1485,P,140221,0.253,2.22,1.8,2.7,0.009,3,,-1.987,0.021,50.504,-9.871,-9.585,0,1.95
,SPX 14O1485,Mar14 1485 Puts,,,1485,P,140321,,3.99,,,,,,-3.255,0.03,84.894,-10.646,-20.997,0,
,SPX 14R1485,Jun14 1485 Puts,,,1485,P,140620,,12.44,,,,,,-8.195,0.055,210.974,-12.136,-89.02,0.001,
,SPX 14U1485,Sep14 1485 Puts,,,1485,P,140919,,24.32,,,,,,-11.786,0.06,336.414,-12.705,-198.419,0.008,
,SPX 13X1490,Dec 1490 Puts,131219,16:00:00,1490,P,131220,,0,,0.05,,80,4890,0,0,0,0,0,0,-1
,SPX 14M1490,Jan14 1490 Puts,131219,16:00:00,1490,P,140117,0.308,1.02,0.4,0.9,-0.363,1001,16026,-0.805,0.009,21.128,-7.975,-2.454,0,0.65
,SPX 14N1490,Feb14 1490 Puts,131219,16:00:00,1490,P,140221,0.25,2.29,1.85,2.75,0,3,18,-2.063,0.022,51.984,-9.98,-9.923,0,2
,SPX 14O1490,Mar14 1490 Puts,131219,16:00:00,1490,P,140321,0.231,4.12,3.6,4.5,-0.017,,,-3.375,0.031,87.226,-10.681,-21.715,0,-1
,SPX 14R1490,Jun14 1490 Puts,,,1490,P,140620,,12.78,,,,,,-8.432,0.057,215.297,-12.312,-91.506,0.002,
,SPX 14U1490,Sep14 1490 Puts,,,1490,P,140919,,24.84,,,,,,-12.06,0.062,341.432,-12.824,-202.773,0.009,
,SPX 13X1495,Dec 1495 Puts,131219,16:00:00,1495,P,131220,,0,,,,90,2135,0,0,0,0,0,0,-1
,SPX 14M1495,Jan14 1495 Puts,131219,16:00:00,1495,P,140117,0.305,1.05,0.4,0.95,-0.352,2,1178,-0.834,0.01,21.676,-8.236,-2.528,0,0.7
,SPX 14N1495,Feb14 1495 Puts,131219,16:00:00,1495,P,140221,0.247,2.36,1.85,2.8,-0.013,,,-2.143,0.023,53.517,-10.093,-10.277,0,-1
,SPX 14O1495,Mar14 1495 Puts,,,1495,P,140321,,4.25,,,,,,-3.499,0.032,89.628,-11.062,-22.461,0,
,SPX 14R1495,Jun14 1495 Puts,,,1495,P,140620,,13.13,,,,,,-8.675,0.059,219.692,-12.489,-94.063,0.002,
,SPX 14U1495,Sep14 1495 Puts,,,1495,P,140919,,25.38,,,,,,-12.342,0.063,346.496,-12.944,-207.224,0.01,
,SPX 13X1500,Dec 1500 Puts,131219,16:00:00,1500,P,131220,,0,,,,,131193,0,0,0,0,0,0,-1
,SPX 14M1500,Jan14 1500 Puts,131219,16:00:00,1500,P,140117,0.306,1.07,0.65,0.9,-0.271,469,60972,-0.863,0.01,22.247,-9.184,-2.606,0,0.85
,SPX 14N1500,Feb14 1500 Puts,131219,16:00:00,1500,P,140221,0.246,2.43,2,2.9,0.008,,11414,-2.227,0.024,55.106,-10.478,-10.646,0,-1
,SPX 14O1500,Mar14 1500 Puts,131219,16:00:00,1500,P,140321,0.228,4.38,4,4.9,0.011,5,64663,-3.629,0.034,92.103,-11.366,-23.237,0,4
,SPX 14R1500,Jun14 1500 Puts,131219,16:00:00,1500,P,140620,0.21,13.49,12.7,14.5,0.008,,35475,-8.925,0.06,224.158,-12.742,-96.694,0.002,-1
,SPX 14U1500,Sep14 1500 Puts,131219,16:00:00,1500,P,140919,0.208,25.93,24.4,26.7,-0.015,,6071,-12.631,0.065,351.607,-12.941,-211.774,0.012,-1
