Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,111220,16:00:00,, ,,,,,,,,,1,0,,,,,737.9
,RUT 12M540,Jan12 540 Puts,111220,16:00:00,540,P,120120,0.447,0.22,0.2,0.25,0.045,91,1338,-0.897,0.034,4.097,-2.914,-0.443,0,0.28
,RUT 12N540,Feb12 540 Puts,111220,16:00:00,540,P,120217,0.459,2.26,2,2.45,-0.013,49,320,-4.862,0.096,24.837,-9.509,-4.949,0.005,2.28
,RUT 12O540,Mar12 540 Puts,111220,16:00:00,540,P,120316,0.453,5.24,4.7,5.5,-0.023,30,1097,-8.289,0.12,46.58,-11.945,-12.937,0.018,5.6
,RUT 12R540,Jun12 540 Puts,111220,16:00:00,540,P,120615,0.44,16.43,15.4,16.9,-0.017,,124,-15.844,0.139,106.257,-13.033,-53.082,0.073,-1
,RUT 12U540,Sep12 540 Puts,111220,16:00:00,540,P,120921,0.43,27.62,25.3,29.5,-0.008,,74,-19.376,0.127,154.388,-11.918,-108.847,0.124,-1
,RUT 12M550,Jan12 550 Puts,111220,16:00:00,550,P,120120,0.431,0.29,0.2,0.35,-0.069,410,2728,-1.174,0.044,5.225,-3.298,-0.584,0,0.25
,RUT 12N550,Feb12 550 Puts,111220,16:00:00,550,P,120217,0.45,2.66,2.4,2.75,-0.03,31,415,-5.653,0.109,28.192,-10.457,-5.792,0.008,2.58
,RUT 12O550,Mar12 550 Puts,111220,16:00:00,550,P,120316,0.447,5.95,5.5,6.3,-0.007,11,3345,-9.303,0.132,51.106,-13.036,-14.608,0.024,6.17
,RUT 12R550,Jun12 550 Puts,111220,16:00:00,550,P,120615,0.435,17.84,16.9,18.4,-0.011,,2424,-17.053,0.147,112.164,-13.632,-57.452,0.086,-1
,RUT 12U550,Sep12 550 Puts,111220,16:00:00,550,P,120921,0.423,29.5,27.3,30.6,-0.019,,51,-20.548,0.132,160.777,-12.167,-115.969,0.139,-1
,RUT 12A560,Jan12 560 Calls,111220,16:00:00,560,C,120120,,178.06,176.3,179,-0.002,,12,97.208,0.066,12.666,-9.897,45.864,0.999,-1
,RUT 12B560,Feb12 560 Calls,111220,16:00:00,560,C,120217,,180.39,177,181.9,-0.005,,,92.76,0.113,36.969,-14.787,82.218,0.988,-1
,RUT 12C560,Mar12 560 Calls,111220,16:00:00,560,C,120316,,182.16,179.8,183.6,-0.003,,11,89.683,0.136,55.902,-14.137,116.908,0.968,-1
,RUT 12F560,Jun12 560 Calls,111220,16:00:00,560,C,120615,,191.16,189,192.4,-0.002,,5054,81.775,0.153,115.796,-13.769,212.795,0.9,-1
,RUT 12I560,Sep12 560 Calls,111220,16:00:00,560,C,120921,,199.75,197,200.6,-0.005,,10,78.161,0.137,163.942,-12.252,303.94,0.846,-1
,RUT 12M560,Jan12 560 Puts,111220,16:00:00,560,P,120120,0.43,0.39,0.3,0.5,0.026,493,3343,-1.529,0.055,6.625,-4.53,-0.768,0.001,0.4
,RUT 12N560,Feb12 560 Puts,111220,16:00:00,560,P,120217,0.443,3.13,2.85,3.3,-0.016,40,520,-6.555,0.124,31.888,-11.788,-6.763,0.012,3.23
,RUT 12O560,Mar12 560 Puts,111220,16:00:00,560,P,120316,0.44,6.75,6.2,7.1,-0.013,65,325,-10.422,0.144,55.911,-14.007,-16.466,0.032,6.9
,RUT 12R560,Jun12 560 Puts,111220,16:00:00,560,P,120615,0.43,19.36,18.5,20,-0.006,,2149,-18.329,0.155,118.173,-14.198,-62.108,0.1,-1
,RUT 12U560,Sep12 560 Puts,111220,16:00:00,560,P,120921,0.421,31.5,30.3,32.7,0,,13,-21.766,0.138,167.176,-12.655,-123.435,0.154,-1
,RUT 12A570,Jan12 570 Calls,111220,16:00:00,570,C,120120,,168.26,166.4,169.2,-0.003,,20,96.708,0.078,14.634,-11.167,46.398,0.998,-1
,RUT 12B570,Feb12 570 Calls,111220,16:00:00,570,C,120217,,170.95,167.7,172.6,-0.005,,,91.848,0.127,40.712,-15.944,82.736,0.983,-1
,RUT 12C570,Mar12 570 Calls,111220,16:00:00,570,C,120316,,173.01,170.3,173.8,-0.006,,12,88.531,0.149,60.82,-15.12,117.3,0.958,-1
,RUT 12F570,Jun12 570 Calls,111220,16:00:00,570,C,120615,,182.72,180.7,184.1,-0.002,,30,80.444,0.162,121.98,-14.296,212.757,0.884,-1
,RUT 12I570,Sep12 570 Calls,111220,16:00:00,570,C,120921,,191.77,189.1,192.8,-0.004,,,76.893,0.143,170.542,-12.579,303.673,0.829,-1
,RUT 12M570,Jan12 570 Puts,111220,16:00:00,570,P,120120,0.415,0.51,0.4,0.55,-0.078,830,5228,-1.983,0.07,8.347,-5.088,-1.004,0.002,0.45
,RUT 12N570,Feb12 570 Puts,111220,16:00:00,570,P,120217,0.437,3.68,3.4,3.9,-0.008,39,1182,-7.583,0.14,35.936,-13.175,-7.878,0.017,3.65
,RUT 12O570,Mar12 570 Puts,111220,16:00:00,570,P,120316,0.435,7.64,7.2,8.1,0.003,1,237,-11.651,0.158,60.984,-15.223,-18.525,0.042,7.86
