Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,110520,16:00:00,, ,,,,,,,,,1,0,,,,,829.1
,RUT 11Q670,May 670 Puts,110520,16:00:00,670,P,110520,,0,,,,,5012,0,0,0,0,0,,-1
,RUT 11R670,Jun 670 Puts,110520,16:00:00,670,P,110617,0.364,0.54,0.35,0.6,-0.111,319,2547,-1.481,0.042,9.762,-5.662,-1.125,0,0.5
,RUT 11S670,Jul 670 Puts,110520,16:00:00,670,P,110715,0.321,1.91,1.45,2.2,-0.047,6,4487,-4.375,0.095,29.422,-8.133,-5.67,0.003,1.65
,RUT 11U670,Sep 670 Puts,110520,16:00:00,670,P,110916,0.324,8.94,8.5,9.3,-0.004,5,327,-11.984,0.147,89.551,-12.117,-32.814,0.029,8.8
,RUT 11X670,Dec 670 Puts,110520,16:00:00,670,P,111216,0.326,21.69,19.7,21.7,-0.046,,659,-17.309,0.137,159.416,-12.094,-93.857,0.079,-1
,RUT 12O670,Mar12 670 Puts,110520,16:00:00,670,P,120316,0.33,32.38,30.7,33.7,-0.006,,3,-20.646,0.133,209.69,-11.2,-162.813,0.121,-1
,RUT 11R675,Jun 675 Puts,110520,16:00:00,675,P,110617,0.351,0.6,0.35,0.6,-0.217,11,2174,-1.642,0.047,10.639,-5.516,-1.244,0,0.45
,RUT 11U675,Sep 675 Puts,110520,16:00:00,675,P,110916,0.321,9.46,9.1,9.8,-0.004,1,87,-12.628,0.154,93.019,-12.483,-34.627,0.034,8.87
,RUT 12O675,Mar12 675 Puts,110520,16:00:00,675,P,120316,0.326,33.37,31.3,34.6,-0.013,,,-21.295,0.141,213.353,-11.26,-167.665,0.129,-1
,RUT 11Q680,May 680 Puts,110520,16:00:00,680,P,110520,,0,,,,,7797,0,0,0,0,0,,-1
,RUT 11R680,Jun 680 Puts,110520,16:00:00,680,P,110617,0.365,0.66,0.45,1.05,0.121,34,4765,-1.823,0.052,11.599,-7.914,-1.377,0,0.5
,RUT 11S680,Jul 680 Puts,110520,16:00:00,680,P,110715,0.315,2.28,1.85,2.6,-0.031,84,3674,-5.203,0.112,33.833,-9.281,-6.753,0.005,1.88
,RUT 11U680,Sep 680 Puts,110520,16:00:00,680,P,110916,0.318,10.01,9.5,10.3,-0.011,,163,-13.302,0.161,96.556,-12.808,-36.528,0.039,-1
,RUT 11X680,Dec 680 Puts,110520,16:00:00,680,P,111216,0.325,23.24,22,23.6,-0.019,,875,-18.542,0.146,166.497,-12.666,-100.58,0.095,-1
,RUT 12O680,Mar12 680 Puts,110520,16:00:00,680,P,120316,0.325,34.39,33.2,35.2,-0.006,,1,-21.964,0.144,217.011,-11.418,-172.644,0.139,-1
,RUT 11R685,Jun 685 Puts,110520,16:00:00,685,P,110617,0.356,0.73,0.5,1.05,0.055,41,1345,-2.025,0.058,12.649,-8.107,-1.526,0,0.67
,RUT 11U685,Sep 685 Puts,110520,16:00:00,685,P,110916,0.316,10.59,10.1,11,-0.004,,53,-14.007,0.168,100.16,-13.221,-38.52,0.045,-1
,RUT 11E690,May 690 Calls,110520,16:00:00,690,C,110520,,139.1,,,,,41,100,0,0,0,0,,-1
,RUT 11F690,Jun 690 Calls,110520,16:00:00,690,C,110617,,139.01,135.8,139.8,-0.009,,103,97.742,0.057,14.544,-8.669,51.093,1,-1
,RUT 11G690,Jul 690 Calls,110520,16:00:00,690,C,110715,,140.11,136.6,140.9,-0.01,,,94.076,0.112,39.862,-10.98,97.462,0.992,-1
,RUT 11I690,Sep 690 Calls,110520,16:00:00,690,C,110916,,146.03,143.1,147.3,-0.006,,30,85.829,0.165,101.81,-13.268,185.35,0.948,-1
,RUT 11L690,Dec 690 Calls,110520,16:00:00,690,C,111216,0.306,156.19,153.7,157.9,-0.002,,62,78.684,0.167,169.894,-12.718,292.782,0.887,-1
,RUT 12C690,Mar12 690 Calls,110520,16:00:00,690,C,120316,0.298,163.75,161.2,166.1,-0.001,,,75.087,0.156,218.302,-11.456,394.36,0.842,-1
,RUT 11Q690,May 690 Puts,110520,16:00:00,690,P,110520,,0,,,,,4449,0,0,0,0,0,,-1
,RUT 11R690,Jun 690 Puts,110520,16:00:00,690,P,110617,0.353,0.8,0.6,1.2,0.112,65,6092,-2.251,0.064,13.797,-8.992,-1.693,0,0.7
,RUT 11S690,Jul 690 Puts,110520,16:00:00,690,P,110715,0.307,2.73,2.25,3,-0.04,132,863,-6.181,0.13,38.786,-10.322,-8.034,0.008,2.54
,RUT 11U690,Sep 690 Puts,110520,16:00:00,690,P,110916,0.314,11.2,10.8,11.6,0,,267,-14.744,0.175,103.824,-13.635,-40.608,0.052,-1
,RUT 11X690,Dec 690 Puts,110520,16:00:00,690,P,111216,0.319,24.91,23.6,25.6,-0.012,,345,-19.912,0.166,173.642,-13.007,-107.743,0.113,-1
,RUT 12O690,Mar12 690 Puts,110520,16:00:00,690,P,120316,0.32,36.53,34.5,38,-0.008,,4,-23.352,0.151,224.291,-11.601,-182.983,0.158,-1
,RUT 11F695,Jun 695 Calls,110520,16:00:00,695,C,110617,,134.09,130.8,134.9,-0.009,,1,97.519,0.063,15.726,-9.228,51.298,0.999,-1
,RUT 11I695,Sep 695 Calls,110520,16:00:00,695,C,110916,,141.63,138.8,143,-0.005,,10,85.103,0.172,105.486,-13.616,184.865,0.941,-1
,RUT 11R695,Jun 695 Puts,110520,16:00:00,695,P,110617,0.348,0.89,0.7,1.3,0.112,76,728,-2.506,0.071,15.053,-9.711,-1.88,0.001,0.8
,RUT 11U695,Sep 695 Puts,110520,16:00:00,695,P,110916,0.311,11.84,11.4,12.3,0.001,,48,-15.514,0.182,107.544,-14.006,-42.793,0.059,-1
,RUT 11E700,May 700 Calls,110520,16:00:00,700,C,110520,,129.1,,,,,17,100,0,0,0,0,,-1
,RUT 11F700,Jun 700 Calls,110520,16:00:00,700,C,110617,,129.18,125.9,130,-0.01,,141,97.27,0.07,17.014,-9.826,51.484,0.999,-1
,RUT 11G700,Jul 700 Calls,110520,16:00:00,700,C,110715,,130.6,127.2,131.3,-0.01,,,93.091,0.131,44.96,-12.073,97.588,0.986,-1
,RUT 11I700,Sep 700 Calls,110520,16:00:00,700,C,110916,,137.26,134.5,138.7,-0.005,,49,84.343,0.18,109.221,-13.963,184.278,0.933,-1
,RUT 11L700,Dec 700 Calls,110520,16:00:00,700,C,111216,0.302,148.09,145.7,149.9,-0.002,,4200,77.155,0.176,177.65,-13.156,290.497,0.867,-1
,RUT 12C700,Mar12 700 Calls,110520,16:00:00,700,C,120316,0.295,156.13,153.6,158.5,-0.001,,,73.591,0.163,226.348,-11.722,391.029,0.822,-1
,RUT 11Q700,May 700 Puts,110520,16:00:00,700,P,110520,,0,,,,,8095,0,0,0,0,0,,-1
,RUT 11R700,Jun 700 Puts,110520,16:00:00,700,P,110617,0.328,0.99,0.8,0.95,-0.121,17740,16297,-2.791,0.08,16.425,-8.689,-2.088,0.001,0.75
,RUT 11S700,Jul 700 Puts,110520,16:00:00,700,P,110715,0.302,3.27,2.95,3.5,-0.015,114,1310,-7.333,0.152,44.306,-11.8,-9.546,0.014,3.2
,RUT 11U700,Sep 700 Puts,110520,16:00:00,700,P,110916,0.309,12.52,12.1,13,0.003,1,4188,-16.317,0.189,111.313,-14.419,-45.08,0.067,12.7
,RUT 11X700,Dec 700 Puts,110520,16:00:00,700,P,111216,0.316,26.72,25.9,27.6,0,600,7645,-21.458,0.177,180.831,-13.432,-115.393,0.133,26.1
,RUT 12O700,Mar12 700 Puts,110520,16:00:00,700,P,120316,0.319,38.81,38.2,40.3,0.011,,601,-24.803,0.158,231.488,-11.968,-193.842,0.178,-1
,RUT 11F705,Jun 705 Calls,110520,16:00:00,705,C,110617,,124.28,120.9,125.1,-0.01,,1,96.991,0.078,18.417,-10.465,51.646,0.999,-1
,RUT 11I705,Sep 705 Calls,110520,16:00:00,705,C,110916,,132.92,130.3,134.4,-0.004,,30,83.547,0.188,113.01,-14.309,183.584,0.924,-1
,RUT 11R705,Jun 705 Puts,110520,16:00:00,705,P,110617,0.332,1.09,0.85,1.45,0.046,102,1024,-3.112,0.089,17.923,-10.643,-2.322,0.001,1
,RUT 11U705,Sep 705 Puts,110520,16:00:00,705,P,110916,0.307,13.24,12.8,13.9,0.008,,71,-17.155,0.197,115.124,-14.83,-47.47,0.076,-1
,RUT 11E710,May 710 Calls,110520,16:00:00,710,C,110520,,119.1,,,,,411,100,0,0,0,0,,-1
,RUT 11F710,Jun 710 Calls,110520,16:00:00,710,C,110617,,119.39,116.2,120.2,-0.01,,68,96.678,0.086,19.945,-11.148,51.783,0.998,-1
,RUT 11G710,Jul 710 Calls,110520,16:00:00,710,C,110715,,121.17,118,122,-0.01,,2,91.932,0.152,50.611,-13.243,97.47,0.978,-1
,RUT 11I710,Sep 710 Calls,110520,16:00:00,710,C,110916,0.292,128.62,126,130.2,-0.004,,145,82.715,0.196,116.846,-14.257,182.781,0.914,-1
,RUT 11L710,Dec 710 Calls,110520,16:00:00,710,C,111216,0.298,140.14,137.9,142.1,-0.001,,300,75.539,0.185,185.355,-13.544,287.713,0.845,-1
,RUT 12C710,Mar12 710 Calls,110520,16:00:00,710,C,120316,0.292,148.66,146.3,151.2,0.001,,,72.035,0.169,234.22,-12.022,387.155,0.8,-1
,RUT 11Q710,May 710 Puts,110520,16:00:00,710,P,110520,,0,,,,,5236,0,0,0,0,0,,-1
,RUT 11R710,Jun 710 Puts,110520,16:00:00,710,P,110617,0.327,1.22,1,1.55,0.033,9720,7130,-3.472,0.099,19.558,-11.428,-2.584,0.002,1.06
,RUT 11S710,Jul 710 Puts,110520,16:00:00,710,P,110715,0.295,3.91,3.5,4.2,-0.015,362,2463,-8.686,0.176,50.407,-13.15,-11.325,0.022,3.87
,RUT 11U710,Sep 710 Puts,110520,16:00:00,710,P,110916,0.302,13.99,13.2,14.6,-0.006,,29,-18.029,0.204,118.969,-15.02,-49.968,0.086,-1
,RUT 11X710,Dec 710 Puts,110520,16:00:00,710,P,111216,0.309,28.67,27.1,29.8,-0.008,,661,-23.103,0.187,188.018,-13.658,-123.553,0.155,-1
,RUT 12O710,Mar12 710 Puts,110520,16:00:00,710,P,120316,0.315,41.23,40.3,43.3,0.014,,9,-26.32,0.165,238.561,-12.174,-205.228,0.2,-1
,RUT 11F715,Jun 715 Calls,110520,16:00:00,715,C,110617,,114.51,111.3,115.7,-0.009,,28,96.327,0.096,21.607,-11.876,51.89,0.997,-1
,RUT 11I715,Sep 715 Calls,110520,16:00:00,715,C,110916,0.289,124.35,121.8,126,-0.004,,21,81.845,0.204,120.72,-14.641,181.865,0.904,-1
,RUT 11R715,Jun 715 Puts,110520,16:00:00,715,P,110617,0.321,1.35,1.1,1.7,0.03,80,2035,-3.878,0.11,21.338,-12.194,-2.878,0.003,1.2
,RUT 11U715,Sep 715 Puts,110520,16:00:00,715,P,110916,0.299,14.78,13.9,15.3,-0.012,,108,-18.939,0.212,122.839,-15.337,-52.576,0.096,-1
,RUT 11E720,May 720 Calls,110520,16:00:00,720,C,110520,,109.1,,,,,95,100,0,0,0,0,,-1
,RUT 11F720,Jun 720 Calls,110520,16:00:00,720,C,110617,,109.65,106.4,110.5,-0.011,,483,95.931,0.107,23.415,-12.651,51.966,0.996,-1
,RUT 11G720,Jul 720 Calls,110520,16:00:00,720,C,110715,,111.85,108.7,113.2,-0.008,,2,90.568,0.177,56.828,-14.482,97.066,0.967,-1
,RUT 11I720,Sep 720 Calls,110520,16:00:00,720,C,110916,0.288,120.13,117.7,121.9,-0.003,,193,80.937,0.212,124.623,-15.108,180.831,0.892,-1
,RUT 11L720,Dec 720 Calls,110520,16:00:00,720,C,111216,0.295,132.34,130.2,134.4,0,,275,73.834,0.195,192.952,-13.941,284.416,0.821,-1
,RUT 12C720,Mar12 720 Calls,110520,16:00:00,720,C,120316,0.289,141.34,139,143.9,0.001,,,70.42,0.175,241.868,-12.253,382.734,0.777,-1
,RUT 11Q720,May 720 Puts,110520,16:00:00,720,P,110520,,0,,,,,20611,0,0,0,0,0,,-1
,RUT 11R720,Jun 720 Puts,110520,16:00:00,720,P,110617,0.315,1.51,1.25,1.85,0.02,12506,16119,-4.334,0.123,23.276,-13.009,-3.208,0.004,1.38
,RUT 11S720,Jul 720 Puts,110520,16:00:00,720,P,110715,0.29,4.67,4.4,5,0.006,426,1537,-10.268,0.204,57.085,-14.774,-13.411,0.033,4.63
,RUT 11U720,Sep 720 Puts,110520,16:00:00,720,P,110916,0.299,15.62,15.3,16.2,0.009,1,608,-19.876,0.214,126.726,-15.91,-55.297,0.108,15.95
,RUT 11X720,Dec 720 Puts,110520,16:00:00,720,P,111216,0.307,30.77,30.3,32,0.012,,860,-24.848,0.198,195.147,-14.115,-132.241,0.179,-1
,RUT 12O720,Mar12 720 Puts,110520,16:00:00,720,P,120316,0.308,43.79,42.1,45.5,0,,53,-27.901,0.171,245.464,-12.219,-217.148,0.223,-1
,RUT 11F725,Jun 725 Calls,110520,16:00:00,725,C,110617,,104.81,102,105.7,-0.009,,39,95.486,0.12,25.379,-13.477,52.004,0.994,-1
,RUT 11I725,Sep 725 Calls,110520,16:00:00,725,C,110916,0.286,115.95,113.6,117.8,-0.002,,12,79.989,0.22,128.547,-15.482,179.677,0.88,-1
,RUT 12C725,Mar12 725 Calls,110520,16:00:00,725,C,120316,0.287,137.73,135.4,140.3,0.001,,,69.601,0.172,245.592,-12.361,380.318,0.765,-1
,RUT 11R725,Jun 725 Puts,110520,16:00:00,725,P,110617,0.303,1.68,1.15,1.95,-0.077,202,3922,-4.846,0.137,25.38,-12.952,-3.578,0.006,1.45
,RUT 11U725,Sep 725 Puts,110520,16:00:00,725,P,110916,0.296,16.49,16.1,17.1,0.007,,547,-20.821,0.221,130.616,-16.257,-58.131,0.12,-1
,RUT 12O725,Mar12 725 Puts,110520,16:00:00,725,P,120316,0.306,45.13,43.4,46.9,0,,44,-28.715,0.175,248.837,-12.297,-223.31,0.235,-1
,RUT 11E730,May 730 Calls,110520,16:00:00,730,C,110520,,99.1,,,,,59,100,0,0,0,0,,-1
,RUT 11F730,Jun 730 Calls,110520,16:00:00,730,C,110617,,99.98,97.3,100.9,-0.009,,627,94.985,0.134,27.51,-14.352,52.001,0.991,-1
,RUT 11G730,Jul 730 Calls,110520,16:00:00,730,C,110715,,102.66,99.6,104,-0.008,,,88.966,0.205,63.609,-15.78,96.332,0.951,-1
,RUT 11I730,Sep 730 Calls,110520,16:00:00,730,C,110916,0.283,111.81,109.5,113.7,-0.002,,184,79,0.229,132.48,-15.849,178.398,0.868,-1
,RUT 11L730,Dec 730 Calls,110520,16:00:00,730,C,111216,0.29,124.71,122.6,126.8,0,,301,72.04,0.204,200.378,-14.25,280.593,0.795,-1
,RUT 12C730,Mar12 730 Calls,110520,16:00:00,730,C,120316,0.285,134.17,131.7,136.6,0,,,68.794,0.175,249.239,-12.439,377.768,0.752,-1
,RUT 11Q730,May 730 Puts,110520,16:00:00,730,P,110520,,0,,,,,11266,0,0,0,0,0,,-1
,RUT 11R730,Jun 730 Puts,110520,16:00:00,730,P,110617,0.301,1.87,1.55,2.15,-0.016,10177,10993,-5.423,0.153,27.661,-14.474,-3.993,0.009,1.69
,RUT 11S730,Jul 730 Puts,110520,16:00:00,730,P,110715,0.285,5.59,5.4,6,0.02,363,609,-12.11,0.234,64.308,-16.476,-15.848,0.049,5.6
,RUT 11U730,Sep 730 Puts,110520,16:00:00,730,P,110916,0.292,17.41,16.7,18,-0.006,1,513,-21.8,0.228,134.498,-16.421,-61.081,0.132,16.3
,RUT 11X730,Dec 730 Puts,110520,16:00:00,730,P,111216,0.302,33.05,33,34.2,0.017,,788,-26.695,0.208,202.154,-14.397,-141.469,0.205,-1
,RUT 12O730,Mar12 730 Puts,110520,16:00:00,730,P,120316,0.305,46.51,44.8,48.4,0.002,,2,-29.546,0.178,252.149,-12.393,-229.607,0.248,-1
,RUT 11E735,May 735 Calls,110520,16:00:00,735,C,110520,,94.1,,,,,40,100,0,0,0,0,,-1
,RUT 11F735,Jun 735 Calls,110520,16:00:00,735,C,110617,,95.18,92.4,96.1,-0.01,,97,94.42,0.149,29.82,-15.28,51.951,0.987,-1
,RUT 11I735,Sep 735 Calls,110520,16:00:00,735,C,110916,0.281,107.72,105.5,109.7,-0.001,,2760,77.97,0.238,136.41,-16.207,176.992,0.854,-1
,RUT 11Q735,May 735 Puts,110520,16:00:00,735,P,110520,,0,,,,,1994,0,0,0,0,0,,-1
,RUT 11R735,Jun 735 Puts,110520,16:00:00,735,P,110617,0.291,2.09,1.55,2.3,-0.081,428,3782,-6.072,0.171,30.129,-14.774,-4.458,0.013,1.9
,RUT 11U735,Sep 735 Puts,110520,16:00:00,735,P,110916,0.289,18.38,17.5,19,-0.007,,23,-22.816,0.235,138.36,-16.748,-64.148,0.146,-1
,RUT 11E740,May 740 Calls,110520,16:00:00,740,C,110520,,89.1,,,,,759,100,0,0,0,0,,-1
,RUT 11F740,Jun 740 Calls,110520,16:00:00,740,C,110617,,90.4,87.8,91.3,-0.009,,3510,93.783,0.167,32.318,-16.259,51.848,0.982,-1
,RUT 11G740,Jul 740 Calls,110520,16:00:00,740,C,110715,,93.62,91,94.8,-0.008,,2,87.089,0.237,70.921,-17.118,95.217,0.93,-1
,RUT 11I740,Sep 740 Calls,110520,16:00:00,740,C,110916,0.279,103.67,101.5,105.7,-0.001,,177,76.896,0.246,140.325,-16.555,175.456,0.839,-1
,RUT 11L740,Dec 740 Calls,110520,16:00:00,740,C,111216,0.287,117.24,115.2,119.4,0.001,,106,70.157,0.212,207.565,-14.56,276.234,0.768,-1
,RUT 12C740,Mar12 740 Calls,110520,16:00:00,740,C,120316,0.282,127.15,124.6,129.5,-0.001,,,67.14,0.18,256.277,-12.601,372.267,0.727,-1
,RUT 11Q740,May 740 Puts,110520,16:00:00,740,P,110520,,0,,,,,15504,0,0,0,0,0,,-1
,RUT 11R740,Jun 740 Puts,110520,16:00:00,740,P,110617,0.29,2.34,2.05,2.55,-0.021,722,11369,-6.802,0.191,32.791,-16.621,-4.98,0.018,2.16
,RUT 11S740,Jul 740 Puts,110520,16:00:00,740,P,110715,0.279,6.67,6.5,7.2,0.025,785,1970,-14.245,0.267,72.017,-18.094,-18.679,0.07,6.7
,RUT 11U740,Sep 740 Puts,110520,16:00:00,740,P,110916,0.288,19.39,18.9,20,0.003,,810,-23.868,0.243,142.191,-17.192,-67.335,0.161,-1
,RUT 11X740,Dec 740 Puts,110520,16:00:00,740,P,111216,0.298,35.5,35.4,37.1,0.021,,545,-28.644,0.219,208.971,-14.684,-151.249,0.232,-1
,RUT 12O740,Mar12 740 Puts,110520,16:00:00,740,P,120316,0.301,49.38,48,51.2,0.004,,1,-31.253,0.184,258.567,-12.548,-242.605,0.273,-1
,RUT 11E745,May 745 Calls,110520,16:00:00,745,C,110520,,84.1,,,,,,100,0,0,0,0,,-1
,RUT 11F745,Jun 745 Calls,110520,16:00:00,745,C,110617,,85.65,82.7,86.6,-0.012,,12,93.064,0.187,35.014,-17.29,51.686,0.976,-1
,RUT 11I745,Sep 745 Calls,110520,16:00:00,745,C,110916,0.278,99.67,98,101.7,0.002,,3,75.78,0.255,144.21,-16.976,173.786,0.824,-1
,RUT 11Q745,May 745 Puts,110520,16:00:00,745,P,110520,,0,,,,,2089,0,0,0,0,0,,-1
,RUT 11R745,Jun 745 Puts,110520,16:00:00,745,P,110617,0.285,2.62,2.3,2.85,-0.019,1429,2189,-7.623,0.212,35.653,-17.782,-5.565,0.024,2.41
,RUT 11U745,Sep 745 Puts,110520,16:00:00,745,P,110916,0.285,20.44,19.8,21.1,0,,113,-24.957,0.25,145.977,-17.45,-70.644,0.176,-1
,RUT 11E750,May 750 Calls,110520,16:00:00,750,C,110520,,79.1,,,,,267,100,0,0,0,0,,-1
,RUT 11F750,Jun 750 Calls,110520,16:00:00,750,C,110617,,80.93,78.4,82,-0.009,,3719,92.252,0.209,37.916,-18.369,51.457,0.968,-1
,RUT 11G750,Jul 750 Calls,110520,16:00:00,750,C,110715,0.259,84.75,82.1,86.5,-0.005,,,84.896,0.273,78.7,-17.737,93.666,0.902,-1
,RUT 11I750,Sep 750 Calls,110520,16:00:00,750,C,110916,0.275,95.73,94.1,97.8,0.002,,91,74.619,0.264,148.052,-17.298,171.979,0.808,-1
,RUT 11L750,Dec 750 Calls,110520,16:00:00,750,C,111216,0.282,109.94,108,112.1,0.001,,3964,68.204,0.22,214.44,-14.805,271.332,0.739,-1
,RUT 12C750,Mar12 750 Calls,110520,16:00:00,750,C,120316,0.279,120.29,117.8,122.7,0,,2,65.434,0.185,262.93,-12.786,366.232,0.701,-1
,RUT 11Q750,May 750 Puts,110520,16:00:00,750,P,110520,,0,,,,,10512,0,0,0,0,0,,-1
