Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130621,16:00:00,, ,,,,,,,,,1,0,,,,,963.7
,RUT 13R780,Jun 780 Puts,130621,16:00:00,780,P,130621,,0,,,,,1777,0,0,0,0,0,,-1
,RUT 13S780,Jul 780 Puts,130621,16:00:00,780,P,130719,0.354,0.49,0.4,0.55,-0.02,57,363,-1.361,0.037,9.695,-5.811,-1.085,0,0.5
,RUT 13T780,Aug 780 Puts,130621,16:00:00,780,P,130816,0.322,2.28,1.95,2.45,-0.035,15,333,-4.294,0.078,34.916,-9.711,-6.765,0.001,2.15
,RUT 13U780,Sep 780 Puts,130621,16:00:00,780,P,130920,0.307,5.31,4.8,5.9,0.008,1,554,-7.506,0.102,68.503,-11.533,-19.393,0.007,5.26
,RUT 13V780,Oct 780 Puts,130621,16:00:00,780,P,131018,0.294,8.01,7,8.1,-0.057,,6,-9.54,0.11,94.082,-11.262,-32.816,0.016,-1
,RUT 13W780,Nov 780 Puts,130621,16:00:00,780,P,131115,0.29,10.85,9.7,11.3,-0.032,,,-11.291,0.115,118.188,-11.465,-48.598,0.028,-1
,RUT 13X780,Dec 780 Puts,130621,16:00:00,780,P,131220,0.284,13.77,13,14.4,-0.005,,118,-13.799,0.127,143.672,-11.095,-69.03,0.043,-1
,RUT 14O780,Mar14 780 Puts,130621,16:00:00,780,P,140321,0.275,22.61,20.5,24,-0.016,,,-16.161,0.118,206.075,-10.195,-135.216,0.083,-1
,RUT 13R785,Jun 785 Puts,130621,16:00:00,785,P,130621,,0,,,,,356,0,0,0,0,0,,-1
,RUT 13S785,Jul 785 Puts,130621,16:00:00,785,P,130719,0.349,0.54,0.45,0.6,-0.019,26,160,-1.509,0.041,10.583,-6.279,-1.201,0,0.6
,RUT 13T785,Aug 785 Puts,130621,16:00:00,785,P,130816,0.32,2.46,2.15,2.65,-0.012,1,44,-4.619,0.084,37.018,-10.38,-7.276,0.001,3.1
