Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,150601,16:00:00,, ,,,,,,,,,1,0,,,,,1249.6
,RUT 15R1040,Jun 1040 Puts,150601,16:00:00,1040,P,150619,0.336,0.1,0.1,0.3,,6,1356,-0.265,0.008,3.056,-4.388,-0.229,0,0.28
,RUT 15S1040,Jul 1040 Puts,150601,16:00:00,1040,P,150717,0.258,0.99,0.75,1.1,-0.061,54,905,-1.86,0.036,23.655,-6.257,-3.618,0,1
,RUT 15T1040,Aug 1040 Puts,150601,16:00:00,1040,P,150821,0.249,3.59,3.1,4,-0.011,,60,-4.842,0.065,65.794,-9.966,-16.026,0.001,-1
,RUT 15U1040,Sep 1040 Puts,150601,16:00:00,1040,P,150918,0.246,6.82,5.9,7.1,-0.05,3,48,-6.915,0.074,104.436,-11.436,-32.859,0.003,6.1
,RUT 15X1040,Dec 1040 Puts,150601,16:00:00,1040,P,151218,0.246,19.16,17.7,18.7,-0.05,,36,-12.368,0.091,212.341,-12.741,-110.677,0.022,-1
,RUT 15R1050,Jun 1050 Puts,150601,16:00:00,1050,P,150619,0.321,0.12,0.1,0.3,,5,4069,-0.329,0.009,3.679,-4.344,-0.282,0,0.26
,RUT 15S1050,Jul 1050 Puts,150601,16:00:00,1050,P,150717,0.255,1.15,0.85,1.4,-0.017,56,6568,-2.175,0.042,26.86,-7.24,-4.211,0,1.15
,RUT 15T1050,Aug 1050 Puts,150601,16:00:00,1050,P,150821,0.244,4.03,3.6,4.4,-0.007,,173,-5.442,0.073,71.914,-10.716,-17.956,0.001,-1
,RUT 15U1050,Sep 1050 Puts,150601,16:00:00,1050,P,150918,0.243,7.43,6.6,7.8,-0.032,38,1506,-7.58,0.081,111.467,-12.196,-35.857,0.004,6.99
