Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,150708,16:00:00,, ,,,,,,,,,1,0,,,,,1229
,RUT 15S1020,Jul 1020 Puts,150708,16:00:00,1020,P,150717,,0.03,0.05,0.25,,,1040,-0.104,0.004,0.803,-1.388,-0.038,0,-1
,RUT 15T1020,Aug 1020 Puts,150708,16:00:00,1020,P,150821,0.309,2.11,1.65,2.55,-0.005,41,1287,-3.65,0.061,35.66,-12.293,-5.922,0,2
,RUT 15U1020,Sep 1020 Puts,150708,16:00:00,1020,P,150918,0.292,5.19,4.7,5.6,-0.008,70,1977,-6.828,0.086,73.255,-14.731,-17.893,0.001,5.07
,RUT 15V1020,Oct 1020 Puts,,,1020,P,151016,,9.72,,,,,,-8.958,0.085,114.455,-16.672,-36.842,0.003,
,RUT 15X1020,Dec 1020 Puts,150708,16:00:00,1020,P,151218,0.273,18.22,16.6,17.7,-0.059,,61,-12.461,0.091,185.053,-15.05,-86.235,0.017,-1
,RUT 16M1020,Jan16 1020 Puts,150708,16:00:00,1020,P,160115,0.268,20.98,19.8,21.2,-0.023,,,-14.735,0.101,209.692,-14.441,-109.022,0.026,-1
,RUT 16O1020,Mar16 1020 Puts,,,1020,P,160318,,30.13,,,,,,-15.963,0.096,268.189,-13.97,-174.337,0.047,
,RUT 16R1020,Jun16 1020 Puts,,,1020,P,160617,,41.83,,,,,,-17.511,0.089,337.173,-12.594,-276.014,0.076,
,RUT 15S1030,Jul 1030 Puts,150708,16:00:00,1030,P,150717,,0.04,0.05,0.2,,,706,-0.138,0.005,1.035,-1.77,-0.051,0,-1
,RUT 15T1030,Aug 1030 Puts,150708,16:00:00,1030,P,150821,0.303,2.42,2,2.75,-0.017,65,797,-4.174,0.07,39.707,-13.382,-6.764,0,2.5
,RUT 15U1030,Sep 1030 Puts,150708,16:00:00,1030,P,150918,0.288,5.79,5.3,6.2,-0.007,46,1889,-7.59,0.094,79.382,-15.738,-19.886,0.001,5.66
,RUT 15V1030,Oct 1030 Puts,,,1030,P,151016,,10.49,,,,,,-9.714,0.092,121.083,-17.34,-39.832,0.005,
,RUT 15X1030,Dec 1030 Puts,150708,16:00:00,1030,P,151218,0.27,19.31,17.9,19,-0.045,,36,-13.273,0.097,192.653,-15.589,-91.573,0.023,-1
,RUT 16M1030,Jan16 1030 Puts,150708,16:00:00,1030,P,160115,0.265,22.32,21.3,22.6,-0.017,,3,-15.668,0.108,218.12,-14.928,-115.815,0.033,-1
,RUT 16O1030,Mar16 1030 Puts,,,1030,P,160318,,31.61,,,,,,-16.924,0.106,276.488,-14.194,-183.123,0.057,
,RUT 16R1030,Jun16 1030 Puts,,,1030,P,160617,,43.59,,,,,,-18.475,0.101,345.599,-12.732,-287.89,0.088,
,RUT 15S1040,Jul 1040 Puts,150708,16:00:00,1040,P,150717,0.444,0.05,0.1,0.35,,10,855,-0.184,0.007,1.338,-8.693,-0.067,0,0.2
,RUT 15T1040,Aug 1040 Puts,150708,16:00:00,1040,P,150821,0.298,2.77,2.3,3.2,-0.004,39,2642,-4.773,0.079,44.162,-14.73,-7.727,0,3.04
,RUT 15U1040,Sep 1040 Puts,150708,16:00:00,1040,P,150918,0.285,6.46,5.9,7.1,0.006,56,348,-8.434,0.104,85.888,-16.946,-22.09,0.002,6.43
,RUT 15V1040,Oct 1040 Puts,,,1040,P,151016,,11.34,,,,,,-10.536,0.1,128,-18.019,-43.074,0.007,
,RUT 15X1040,Dec 1040 Puts,150708,16:00:00,1040,P,151218,0.267,20.47,19.3,20.4,-0.03,,56,-14.148,0.108,200.437,-16.126,-97.256,0.03,-1
,RUT 16M1040,Jan16 1040 Puts,150708,16:00:00,1040,P,160115,0.262,23.74,22.9,24.2,-0.008,,,-16.662,0.114,226.671,-15.36,-123.003,0.041,-1
,RUT 16O1040,Mar16 1040 Puts,,,1040,P,160318,,33.19,,,,,,-17.946,0.112,284.882,-14.414,-192.382,0.068,
,RUT 16R1040,Jun16 1040 Puts,,,1040,P,160617,,45.45,,,,,,-19.494,0.105,354.049,-12.866,-300.305,0.101,
,RUT 15G1050,Jul 1050 Calls,150708,16:00:00,1050,C,150717,,178.57,177.6,180.9,0.004,,,99.774,0.008,1.333,-1.649,25.807,1,-1
,RUT 15H1050,Aug 1050 Calls,150708,16:00:00,1050,C,150821,,180.76,179,181.8,-0.002,,1,94.384,0.078,54.906,-18.842,116.254,1,-1
,RUT 15I1050,Sep 1050 Calls,150708,16:00:00,1050,C,150918,,183.74,180.6,183.3,-0.01,,263,91.349,0.091,98.126,-19.652,180.391,0.997,-1
,RUT 15J1050,Oct 1050 Calls,150708,16:00:00,1050,C,151016,,185.65,184,186.6,-0.002,,,88.529,0.108,131.404,-17.81,242.819,0.989,-1
,RUT 15L1050,Dec 1050 Calls,150708,16:00:00,1050,C,151218,0.252,192.07,189.9,192.2,-0.005,,46,84.075,0.115,203.777,-15.875,368.787,0.962,-1
,RUT 16A1050,Jan16 1050 Calls,150708,16:00:00,1050,C,160115,0.246,194.08,192.2,194.4,-0.004,,,82.341,0.119,229.413,-15.132,423.591,0.949,-1
,RUT 16C1050,Mar16 1050 Calls,150708,16:00:00,1050,C,160318,0.243,200.18,198.2,201.5,-0.002,,,79.42,0.117,285.066,-14.348,537.347,0.92,-1
,RUT 16F1050,Jun16 1050 Calls,150708,16:00:00,1050,C,160617,0.238,209.2,206.9,210.6,-0.002,,,76.9,0.108,353.364,-13.258,690.87,0.885,-1
,RUT 15S1050,Jul 1050 Puts,150708,16:00:00,1050,P,150717,0.411,0.06,0.1,0.25,,41,4176,-0.246,0.01,1.734,-7.273,-0.09,0,0.2
,RUT 15T1050,Aug 1050 Puts,150708,16:00:00,1050,P,150821,0.293,3.18,2.9,3.4,-0.003,175,2788,-5.459,0.09,49.051,-16.182,-8.826,0,3.55
,RUT 15U1050,Sep 1050 Puts,150708,16:00:00,1050,P,150918,0.279,7.21,6.7,7.6,-0.008,293,1750,-9.365,0.114,92.77,-17.872,-24.523,0.003,7.13
,RUT 15V1050,Oct 1050 Puts,150708,16:00:00,1050,P,151016,0.274,12.26,11.2,12.3,-0.042,,12,-11.43,0.108,135.197,-18.135,-46.586,0.011,-1
,RUT 15X1050,Dec 1050 Puts,150708,16:00:00,1050,P,151218,0.264,21.71,20.8,21.9,-0.017,,1088,-15.187,0.12,208.407,-16.663,-103.321,0.038,-1
,RUT 16M1050,Jan16 1050 Puts,150708,16:00:00,1050,P,160115,0.259,25.26,24.5,25.8,-0.004,,,-17.714,0.12,235.321,-15.786,-130.601,0.051,-1
,RUT 16O1050,Mar16 1050 Puts,150708,16:00:00,1050,P,160318,0.256,34.87,33.5,35,-0.018,,508,-19.023,0.118,293.343,-14.462,-202.131,0.08,-1
,RUT 16R1050,Jun16 1050 Puts,150708,16:00:00,1050,P,160617,0.255,47.41,45,48.5,-0.014,,1875,-20.558,0.11,362.493,-12.858,-313.27,0.115,-1
,RUT 15G1060,Jul 1060 Calls,150708,16:00:00,1060,C,150717,,168.59,167.2,170.3,0.001,,6,99.701,0.011,1.78,-2.329,26.028,1,-1
,RUT 15H1060,Aug 1060 Calls,150708,16:00:00,1060,C,150821,,171.2,169.5,172.3,-0.002,,,93.719,0.088,59.74,-20.062,116.271,0.999,-1
,RUT 15I1060,Sep 1060 Calls,150708,16:00:00,1060,C,150918,,174.45,171.5,174.1,-0.009,,,90.542,0.1,104.413,-20.48,179.968,0.995,-1
