Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,160317,16:00:00,, ,,,,,,,,,1,0,,,,,1091.2
,RUT 16O880,Mar 880 Puts,160317,16:00:00,880,P,160318,,0,,0.05,,9,2491,0,0,0,0,0,0,0.04
,RUT 16P880,Apr 880 Puts,160317,16:00:00,880,P,160415,0.341,0.39,0.35,0.5,0.077,171,1890,-0.817,0.019,8.68,-5.182,-0.947,0,0.37
,RUT 16P880D29,AprM 880 Puts,160317,16:00:00,880,P,160429,0.331,1.21,1,1.55,0.05,,57,-2.02,0.036,22.021,-8.551,-3.354,0,-1
,RUT 16Q880,May 880 Puts,160317,16:00:00,880,P,160520,0.304,2.8,2.15,2.6,-0.139,2,219,-3.604,0.051,43.609,-9.436,-9.118,0.003,3.04
,RUT 16Q880D31,MayM 880 Puts,160317,16:00:00,880,P,160531,0.298,3.23,2.7,3.7,-0.009,,4053,-4.384,0.061,51.051,-9.95,-11.812,0.006,-1
,RUT 16R880,Jun 880 Puts,160317,16:00:00,880,P,160617,0.295,5.26,4.7,5.1,-0.067,22,3085,-5.612,0.065,72.349,-11.089,-20.068,0.012,5.1
,RUT 16U880,Sep 880 Puts,160317,16:00:00,880,P,160916,0.276,14.59,12.9,14.3,-0.068,,5,-10.82,0.087,157.522,-11.378,-74.582,0.055,-1
,RUT 16X880,Dec 880 Puts,160317,16:00:00,880,P,161216,0.27,23.57,19.8,25.9,-0.031,,,-13.832,0.094,225.677,-10.722,-144.959,0.097,-1
,RUT 16O890,Mar 890 Puts,160317,16:00:00,890,P,160318,,0,,0.05,,3,3332,0,0,0,0,0,0,0.04
,RUT 16P890,Apr 890 Puts,160317,16:00:00,890,P,160415,0.331,0.45,0.4,0.55,0.067,74,1127,-0.965,0.022,9.982,-5.706,-1.112,0,0.48
,RUT 16P890D29,AprM 890 Puts,160317,16:00:00,890,P,160429,0.322,1.37,1.15,1.7,0.036,,26,-2.315,0.042,24.568,-9.185,-3.823,0.001,-1
,RUT 16Q890,May 890 Puts,160317,16:00:00,890,P,160520,0.3,3.09,2.65,3,-0.087,13,1080,-4.028,0.057,47.462,-10.496,-10.133,0.005,2.75
,RUT 16Q890D31,MayM 890 Puts,160317,16:00:00,890,P,160531,0.291,3.61,3.1,4,-0.017,,11,-4.918,0.068,55.771,-10.601,-13.207,0.008,-1
,RUT 16R890,Jun 890 Puts,160317,16:00:00,890,P,160617,0.291,5.73,5.2,5.6,-0.04,26,80,-6.174,0.072,77.561,-11.889,-21.969,0.016,7.45
,RUT 16U890,Sep 890 Puts,160317,16:00:00,890,P,160916,0.273,15.53,14,15.4,-0.053,,,-11.59,0.093,164.882,-11.843,-79.638,0.065,-1
,RUT 16X890,Dec 890 Puts,160317,16:00:00,890,P,161216,0.265,24.87,21.3,26.7,-0.035,,2,-14.789,0.105,233.964,-10.906,-153.196,0.11,-1
,RUT 16C900,Mar 900 Calls,160317,16:00:00,900,C,160318,,191.17,189.2,193.3,0,,31,99.997,0,0,-0.416,2.464,1,-1
,RUT 16D900,Apr 900 Calls,160317,16:00:00,900,C,160415,,190.46,188,191.2,-0.005,,19,99.273,0.019,6.243,-3.415,70.799,1,-1
,RUT 16D900D29,AprM 900 Calls,160317,16:00:00,900,C,160429,,190.58,188.4,191.7,-0.003,,,98.066,0.041,17.936,-6.194,103.317,0.999,-1
,RUT 16E900,May 900 Calls,160317,16:00:00,900,C,160520,,191.73,189.6,191.4,-0.006,,,95.898,0.061,44.283,-10.211,148.38,0.993,-1
,RUT 16E900D31,MayM 900 Calls,160317,16:00:00,900,C,160531,,192,189.6,192.3,-0.005,,,95.059,0.071,53.551,-10.209,172.205,0.988,-1
,RUT 16F900,Jun 900 Calls,160317,16:00:00,900,C,160617,,192.99,190.4,192.8,-0.007,,30,93.582,0.081,72.055,-11.038,206.706,0.979,-1
,RUT 16I900,Sep 900 Calls,160317,16:00:00,900,C,160916,0.237,197.67,195.1,198.9,-0.003,,26,87.332,0.116,151.513,-10.448,380.514,0.923,-1
,RUT 16L900,Dec 900 Calls,160317,16:00:00,900,C,161216,0.231,203.54,199.1,207.2,-0.002,,3,83.15,0.119,220.741,-10.323,534.905,0.877,-1
,RUT 16O900,Mar 900 Puts,160317,16:00:00,900,P,160318,,0,,0.05,,14,7983,0,0,0,0,0,0,0.02
,RUT 16P900,Apr 900 Puts,160317,16:00:00,900,P,160415,0.321,0.52,0.45,0.65,0.058,122,1276,-1.145,0.027,11.501,-6.296,-1.311,0,0.57
