Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,140609,16:00:00,, ,,,,,,,,,1,0,,,,,1175.8
,RUT 14R950,Jun 950 Puts,140609,16:00:00,950,P,140620,,0.08,,0.1,,166,3177,-0.15,0.003,1.84,-3.221,-0.106,0,0.1
,RUT 14S950,Jul 950 Puts,140609,16:00:00,950,P,140718,0.295,0.52,0.45,0.55,-0.038,699,4529,-1.092,0.023,12.757,-4.514,-1.656,0,0.5
,RUT 14T950,Aug 950 Puts,140609,16:00:00,950,P,140815,0.272,1.97,1.4,2.05,-0.122,24,2457,-2.986,0.046,38.196,-7.1,-7.682,0.003,1.85
,RUT 14U950,Sep 950 Puts,140609,16:00:00,950,P,140919,0.264,4.63,3.9,4.7,-0.071,,6637,-5.32,0.063,74.994,-9.276,-21.205,0.013,-1
,RUT 14X950,Dec 950 Puts,140609,16:00:00,950,P,141219,0.252,13.09,11.9,12.9,-0.053,,1822,-10.665,0.087,164.126,-10.389,-77.082,0.054,-1
,RUT 14R960,Jun 960 Puts,140609,16:00:00,960,P,140620,,0.09,,0.1,,141,4879,-0.174,0.004,2.078,-3.533,-0.121,0,0.1
,RUT 14S960,Jul 960 Puts,140609,16:00:00,960,P,140718,0.291,0.61,0.55,0.7,0.033,104,2060,-1.284,0.028,14.624,-5.429,-1.94,0,0.65
,RUT 14T960,Aug 960 Puts,140609,16:00:00,960,P,140815,0.272,2.22,1.85,2.5,-0.023,,415,-3.387,0.052,42.234,-8.389,-8.687,0.004,-1
,RUT 14U960,Sep 960 Puts,140609,16:00:00,960,P,140919,0.26,5.09,4.4,5.2,-0.057,,1193,-5.874,0.069,80.795,-9.949,-23.34,0.017,-1
,RUT 14X960,Dec 960 Puts,140609,16:00:00,960,P,141219,0.249,14.05,13.1,14,-0.036,,150,-11.457,0.093,172.476,-10.862,-82.706,0.064,-1
,RUT 14R970,Jun 970 Puts,140609,16:00:00,970,P,140620,,0.1,0.05,0.1,,161,4867,-0.203,0.005,2.359,-3.893,-0.14,0,0.08
,RUT 14S970,Jul 970 Puts,140609,16:00:00,970,P,140718,0.284,0.71,0.65,0.8,0.014,398,2594,-1.513,0.033,16.774,-5.984,-2.278,0,0.7
,RUT 14T970,Aug 970 Puts,140609,16:00:00,970,P,140815,0.266,2.51,2.1,2.75,-0.036,88,1656,-3.845,0.059,46.676,-8.977,-9.83,0.006,2.3
,RUT 14U970,Sep 970 Puts,140609,16:00:00,970,P,140919,0.255,5.59,4.9,5.7,-0.052,,2744,-6.488,0.076,86.994,-10.533,-25.701,0.022,-1
,RUT 14X970,Dec 970 Puts,140609,16:00:00,970,P,141219,0.247,15.08,14.3,15.2,-0.022,,291,-12.305,0.099,181.086,-11.34,-88.726,0.074,-1
,RUT 14F980,Jun 980 Calls,140609,16:00:00,980,C,140620,,195.26,192.8,196.2,-0.004,,71,99.946,0.001,0.114,0.231,29.51,1,-1
,RUT 14G980,Jul 980 Calls,140609,16:00:00,980,C,140718,,194.6,192.1,195.4,-0.004,,32,98.382,0.033,16.535,-5.305,102.41,0.999,-1
,RUT 14H980,Aug 980 Calls,140609,16:00:00,980,C,140815,,195.36,192.5,195.6,-0.007,,14,95.799,0.06,49.692,-9.459,169.142,0.991,-1
,RUT 14I980,Sep 980 Calls,140609,16:00:00,980,C,140919,,196.4,193.7,196.7,-0.006,,8,93.078,0.082,85.926,-10.276,248.43,0.972,-1
,RUT 14L980,Dec 980 Calls,140609,16:00:00,980,C,141219,0.224,201.05,198.2,202.8,-0.003,,118,86.557,0.114,175.249,-10.497,433.296,0.914,-1
,RUT 14R980,Jun 980 Puts,140609,16:00:00,980,P,140620,,0.12,0.05,0.15,,219,4956,-0.238,0.006,2.692,-4.31,-0.162,0,0.15
,RUT 14S980,Jul 980 Puts,140609,16:00:00,980,P,140718,0.276,0.84,0.75,0.9,-0.024,133,2955,-1.787,0.039,19.25,-6.542,-2.678,0.001,0.81
,RUT 14T980,Aug 980 Puts,140609,16:00:00,980,P,140815,0.263,2.84,2.45,3.2,-0.004,,1003,-4.367,0.067,51.555,-10.01,-11.129,0.009,-1
,RUT 14U980,Sep 980 Puts,140609,16:00:00,980,P,140919,0.251,6.16,5.5,6.2,-0.05,1,700,-7.169,0.084,93.605,-11.142,-28.31,0.028,5.8
,RUT 14X980,Dec 980 Puts,140609,16:00:00,980,P,141219,0.243,16.19,15.3,16.4,-0.021,,54,-13.217,0.108,189.939,-11.724,-95.165,0.086,-1
,RUT 14F990,Jun 990 Calls,140609,16:00:00,990,C,140620,,185.26,183,186.4,-0.002,1,146,99.939,0.001,0.168,0.183,29.808,1,186.76
,RUT 14G990,Jul 990 Calls,140609,16:00:00,990,C,140718,,184.72,182.1,185.4,-0.005,1,29,98.098,0.04,19.142,-6.035,103.057,0.998,185.87
,RUT 14H990,Aug 990 Calls,140609,16:00:00,990,C,140815,,185.7,182.9,186,-0.007,,6,95.264,0.069,54.775,-10.218,169.594,0.987,-1
,RUT 14I990,Sep 990 Calls,140609,16:00:00,990,C,140919,,186.98,184.4,187.3,-0.006,,27,92.326,0.091,93.142,-10.94,248.394,0.964,-1
,RUT 14L990,Dec 990 Calls,140609,16:00:00,990,C,141219,0.221,192.24,189.6,194,-0.002,,21,85.485,0.122,185.39,-11.006,431.396,0.901,-1
,RUT 14R990,Jun 990 Puts,140609,16:00:00,990,P,140620,,0.13,,0.15,,130,7728,-0.282,0.007,3.09,-4.795,-0.189,0,0.16
,RUT 14S990,Jul 990 Puts,140609,16:00:00,990,P,140718,0.271,0.98,0.9,1.05,0,117,2818,-2.114,0.046,22.097,-7.488,-3.155,0.002,1.07
,RUT 14T990,Aug 990 Puts,140609,16:00:00,990,P,140815,0.258,3.22,2.85,3.6,0.003,52,1503,-4.963,0.076,56.899,-10.84,-12.606,0.013,3.3
,RUT 14U990,Sep 990 Puts,140609,16:00:00,990,P,140919,0.247,6.78,6.3,6.9,-0.027,,3733,-7.925,0.093,100.635,-11.968,-31.192,0.036,-1
,RUT 14X990,Dec 990 Puts,140609,16:00:00,990,P,141219,0.24,17.39,16.6,17.7,-0.014,,1299,-14.274,0.121,199.032,-12.206,-102.062,0.099,-1
,RUT 14F1000,Jun 1000 Calls,140609,16:00:00,1000,C,140620,,175.26,173.1,176.4,-0.002,2,373,99.93,0.002,0.25,0.11,30.105,1,177
,RUT 14G1000,Jul 1000 Calls,140609,16:00:00,1000,C,140718,,174.87,172.5,175.7,-0.004,1,33,97.756,0.047,22.165,-6.862,103.62,0.997,176.08
,RUT 14H1000,Aug 1000 Calls,140609,16:00:00,1000,C,140815,,176.08,173.3,176.4,-0.007,,31,94.652,0.078,60.348,-11.029,169.854,0.982,-1
,RUT 14I1000,Sep 1000 Calls,140609,16:00:00,1000,C,140919,,177.64,175.5,178,-0.005,2,28,91.487,0.101,100.834,-11.63,248.043,0.954,178.3
,RUT 14L1000,Dec 1000 Calls,140609,16:00:00,1000,C,141219,0.22,183.54,181.5,185.1,-0.001,,425,84.336,0.131,195.77,-11.614,428.971,0.887,-1
,RUT 14R1000,Jun 1000 Puts,140609,16:00:00,1000,P,140620,0.383,0.15,0.15,0.2,,175,18841,-0.337,0.009,3.566,-6.074,-0.222,0,0.19
,RUT 14S1000,Jul 1000 Puts,140609,16:00:00,1000,P,140718,0.262,1.16,1.05,1.15,-0.052,291,4013,-2.504,0.054,25.366,-8.059,-3.723,0.003,1.1
,RUT 14T1000,Aug 1000 Puts,140609,16:00:00,1000,P,140815,0.253,3.65,3.3,4,0.003,161,1743,-5.642,0.086,62.736,-11.726,-14.285,0.018,3.85
,RUT 14U1000,Sep 1000 Puts,140609,16:00:00,1000,P,140919,0.245,7.47,7.1,7.8,-0.003,1019,3819,-8.762,0.102,108.09,-12.89,-34.376,0.046,7.4
