Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130719,16:00:00,, ,,,,,,,,,1,0,,,,,1050.4
,RUT 13S870,Jul 870 Puts,130719,16:00:00,870,P,130719,,0,,,,,4724,0,0,0,0,0,,-1
,RUT 13T870,Aug 870 Puts,130719,16:00:00,870,P,130816,0.296,0.28,0.25,0.35,0.071,954,2883,-0.65,0.017,7.505,-3.96,-0.789,0,0.35
,RUT 13U870,Sep 870 Puts,130719,16:00:00,870,P,130920,0.259,1.8,1.6,1.9,-0.028,,1176,-3.256,0.06,36.231,-7.221,-7.18,0,-1
,RUT 13V870,Oct 870 Puts,130719,16:00:00,870,P,131018,0.253,3.9,3.2,4.4,-0.026,,586,-5.874,0.087,65.855,-8.961,-17.672,0.003,-1
,RUT 13W870,Nov 870 Puts,130719,16:00:00,870,P,131115,0.253,6.91,5.9,7.3,-0.045,,34,-8.348,0.1,98.377,-10.204,-33.339,0.009,-1
,RUT 13X870,Dec 870 Puts,130719,16:00:00,870,P,131220,0.252,10.43,9.7,10.7,-0.022,,22,-10.774,0.11,132.608,-10.671,-55.275,0.019,-1
,RUT 14O870,Mar14 870 Puts,130719,16:00:00,870,P,140321,0.245,19.45,17.3,20.8,-0.021,,57,-15.254,0.118,207.508,-10.146,-124.265,0.052,-1
,RUT 13S880,Jul 880 Puts,130719,16:00:00,880,P,130719,,0,,,,,6961,0,0,0,0,0,,-1
,RUT 13T880,Aug 880 Puts,130719,16:00:00,880,P,130816,0.286,0.33,0.25,0.45,0.061,282,3056,-0.789,0.02,8.802,-4.456,-0.947,0,0.35
,RUT 13U880,Sep 880 Puts,130719,16:00:00,880,P,130920,0.252,2.09,1.75,2.25,-0.043,6,1451,-3.795,0.07,40.855,-7.914,-8.329,0.001,2.08
,RUT 13V880,Oct 880 Puts,130719,16:00:00,880,P,131018,0.247,4.44,3.7,4.9,-0.032,,73,-6.673,0.098,72.508,-9.635,-20.03,0.005,-1
,RUT 13W880,Nov 880 Puts,130719,16:00:00,880,P,131115,0.25,7.66,6.9,8.2,-0.014,,125,-9.262,0.11,105.977,-11.021,-36.906,0.013,-1
,RUT 13X880,Dec 880 Puts,130719,16:00:00,880,P,131220,0.247,11.4,10.7,11.7,-0.018,,166,-11.78,0.119,141.006,-11.158,-60.342,0.026,-1
,RUT 14O880,Mar14 880 Puts,130719,16:00:00,880,P,140321,0.242,20.9,18.8,22.5,-0.012,,,-16.386,0.126,216.929,-10.531,-133.167,0.064,-1
,RUT 13G890,Jul 890 Calls,130719,16:00:00,890,C,130719,,160.4,,,,,186,100,0,0,0,0,,-1
,RUT 13H890,Aug 890 Calls,130719,16:00:00,890,C,130816,,160.75,159.5,162.4,0.001,45,219,98.011,0.033,23.856,-14.105,65.097,1,159.69
