Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,161205,16:00:00,, ,,,,,,,,,1,0,,,,,1337.8
,RUT 16X1080,Dec 1080 Puts,161205,16:00:00,1080,P,161216,,0.05,,0.05,,1,1934,-0.099,0.002,1.265,-2.034,-0.069,0,0.05
,RUT 17M1080,Jan17 1080 Puts,161205,16:00:00,1080,P,170120,0.289,0.88,0.6,1.1,-0.034,1,1270,-1.435,0.024,20.213,-6.027,-2.979,0,0.91
,RUT 17M1080D31,Jan17M 1080 Puts,161205,16:00:00,1080,P,170131,0.284,1.51,1.15,1.85,-0.007,,1,-2.208,0.033,31.621,-7.646,-5.556,0,-1
,RUT 17N1080,Feb17 1080 Puts,161205,16:00:00,1080,P,170217,0.281,2.8,2.45,3.4,0.046,,57,-3.552,0.045,51.57,-9.87,-11.245,0.002,-1
,RUT 17N1080D28,Feb17M 1080 Puts,161205,16:00:00,1080,P,170228,0.274,3.66,3.3,4,-0.003,,60,-4.341,0.051,64.059,-10.162,-15.586,0.003,-1
,RUT 17O1080,Mar17 1080 Puts,161205,16:00:00,1080,P,170317,0.273,5.44,5.1,5.8,0.002,,936,-5.796,0.061,86.114,-11.333,-24.442,0.006,-1
,RUT 17R1080,Jun17 1080 Puts,161205,16:00:00,1080,P,170616,0.264,16.14,15.4,16.4,-0.015,,,-11.343,0.078,191.05,-12.675,-90.975,0.036,-1
,RUT 16X1090,Dec 1090 Puts,161205,16:00:00,1090,P,161216,,0.06,,0.25,,7,1195,-0.116,0.003,1.453,-2.285,-0.08,0,0.14
,RUT 17M1090,Jan17 1090 Puts,161205,16:00:00,1090,P,170120,0.284,0.99,0.7,1.25,-0.01,3,455,-1.637,0.028,22.547,-6.729,-3.387,0,1
,RUT 17M1090D31,Jan17M 1090 Puts,161205,16:00:00,1090,P,170131,0.279,1.7,1.4,2,0,,10,-2.491,0.037,34.874,-8.362,-6.249,0.001,-1
,RUT 17N1090,Feb17 1090 Puts,161205,16:00:00,1090,P,170217,0.277,3.1,2.75,3.7,0.042,,151,-3.949,0.05,56.085,-10.561,-12.475,0.003,-1
,RUT 17N1090D28,Feb17M 1090 Puts,161205,16:00:00,1090,P,170228,0.27,4.04,3.7,4.4,0.002,,,-4.798,0.056,69.266,-10.83,-17.196,0.005,-1
,RUT 17O1090,Mar17 1090 Puts,161205,16:00:00,1090,P,170317,0.269,5.95,5.6,6.3,0,,149,-6.34,0.066,92.23,-11.973,-26.708,0.009,-1
,RUT 17R1090,Jun17 1090 Puts,161205,16:00:00,1090,P,170616,0.262,17.17,16.5,17.5,-0.01,,,-12.056,0.083,199.317,-13.117,-96.653,0.043,-1
,RUT 16X1100,Dec 1100 Puts,161205,16:00:00,1100,P,161216,,0.06,,0.25,,71,6842,-0.137,0.003,1.675,-2.577,-0.094,0,0.14
,RUT 17M1100,Jan17 1100 Puts,161205,16:00:00,1100,P,170120,0.278,1.13,0.8,1.4,-0.027,4,4147,-1.871,0.032,25.158,-7.31,-3.856,0,1.2
