Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130110,16:00:00,, ,,,,,,,,,1,0,,,,,881.2
,RUT 13M725,Jan 725 Puts,130110,16:00:00,725,P,130118,,0.06,,0.1,,1,973,-0.077,0.002,1.189,-2.898,-0.058,0,-1
,RUT 13R725,Jun 725 Puts,130110,16:00:00,725,P,130621,0.261,9.8,9.2,10,-0.02,,481,-11.66,0.134,117.257,-9.3,-51.032,0.017,-1
,RUT 13X725,Dec 725 Puts,130110,16:00:00,725,P,131220,0.261,27.89,26,28.6,-0.021,,1043,-18.707,0.131,235.122,-8.725,-188.015,0.079,-1
,RUT 13M730,Jan 730 Puts,130110,16:00:00,730,P,130118,,0.06,,0.05,,120,5378,-0.083,0.002,1.257,-2.984,-0.062,0,-1
,RUT 13N730,Feb 730 Puts,130110,16:00:00,730,P,130215,0.28,0.43,0.4,0.45,-0.023,324,3593,-1.202,0.035,10.732,-3.935,-1.369,0,0.42
,RUT 13O730,Mar 730 Puts,130110,16:00:00,730,P,130315,0.268,1.86,1.75,1.85,-0.027,77,1372,-4.051,0.086,34.425,-6.999,-7.092,0,1.94
,RUT 13P730,Apr 730 Puts,130110,16:00:00,730,P,130419,0.262,4.52,4.1,4.8,-0.013,15,56,-7.383,0.117,67.246,-8.786,-19.88,0.004,4.7
,RUT 13R730,Jun 730 Puts,130110,16:00:00,730,P,130621,0.258,10.31,9.7,10.6,-0.016,,101,-12.263,0.14,121.424,-9.543,-53.656,0.021,-1
,RUT 13U730,Sep 730 Puts,130110,16:00:00,730,P,130920,0.258,19.75,18.5,19.9,-0.028,,53,-16.119,0.14,187.103,-9.358,-118.866,0.054,-1
,RUT 13X730,Dec 730 Puts,130110,16:00:00,730,P,131220,0.26,28.83,26.9,29.7,-0.018,,,-19.382,0.14,239.615,-8.851,-194.106,0.087,-1
,RUT 13M735,Jan 735 Puts,130110,16:00:00,735,P,130118,,0.06,,0.05,,18,1480,-0.09,0.002,1.331,-3.079,-0.066,0,-1
,RUT 13M740,Jan 740 Puts,130110,16:00:00,740,P,130118,,0.06,,0.1,,62,7704,-0.098,0.003,1.414,-3.183,-0.071,0,-1
,RUT 13N740,Feb 740 Puts,130110,16:00:00,740,P,130215,0.273,0.54,0.5,0.6,0.019,173,3889,-1.508,0.044,12.928,-4.825,-1.702,0,0.5
,RUT 13O740,Mar 740 Puts,130110,16:00:00,740,P,130315,0.263,2.22,2.1,2.3,0,179,1776,-4.841,0.102,39.592,-8.033,-8.451,0.001,2.55
,RUT 13P740,Apr 740 Puts,130110,16:00:00,740,P,130419,0.257,5.19,4.8,5.4,-0.015,20,6,-8.466,0.133,74.393,-9.523,-22.758,0.007,5.4
,RUT 13R740,Jun 740 Puts,130110,16:00:00,740,P,130621,0.254,11.43,10.8,11.8,-0.011,,117,-13.556,0.153,130,-10.071,-59.288,0.03,-1
,RUT 13U740,Sep 740 Puts,130110,16:00:00,740,P,130920,0.254,21.28,20.2,21.6,-0.018,,53,-17.536,0.157,195.891,-9.684,-127.944,0.069,-1
