Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130226,16:00:00,, ,,,,,,,,,1,0,,,,,900.1
,RUT 13O735,Mar 735 Puts,130226,16:00:00,735,P,130315,0.415,0.34,0.25,0.35,-0.118,,214,-0.743,0.019,6.011,-6.26,-0.51,0,-1
,RUT 13P735,Apr 735 Puts,130226,16:00:00,735,P,130419,0.307,1.62,1.5,1.65,-0.025,,43,-3.104,0.062,27.652,-7.912,-4.979,0,-1
,RUT 13Q735,May 735 Puts,130226,16:00:00,735,P,130517,0.282,3.06,2.8,3.3,0,2,226,-5.166,0.088,48.459,-8.468,-11.916,0,3.23
,RUT 13R735,Jun 735 Puts,130226,16:00:00,735,P,130621,0.265,5.44,4.8,5.4,-0.062,,53,-7.315,0.101,76.853,-8.539,-24.983,0.002,-1
,RUT 13U735,Sep 735 Puts,130226,16:00:00,735,P,130920,0.252,12.5,11.3,12.5,-0.048,,,-11.892,0.117,144.129,-8.586,-73.672,0.015,-1
,RUT 13X735,Dec 735 Puts,130226,16:00:00,735,P,131220,0.249,19.86,18.3,20.6,-0.021,,7,-15.266,0.126,200.683,-8.221,-136.292,0.037,-1
,RUT 13O740,Mar 740 Puts,130226,16:00:00,740,P,130315,0.407,0.37,0.25,0.4,-0.108,10,1674,-0.812,0.021,6.455,-6.703,-0.553,0,0.42
,RUT 13P740,Apr 740 Puts,130226,16:00:00,740,P,130419,0.303,1.74,1.65,1.8,-0.011,304,651,-3.36,0.068,29.427,-8.418,-5.374,0,1.72
,RUT 13Q740,May 740 Puts,130226,16:00:00,740,P,130517,0.277,3.28,2.9,3.4,-0.04,,102,-5.547,0.094,51.168,-8.59,-12.774,0,-1
,RUT 13R740,Jun 740 Puts,130226,16:00:00,740,P,130621,0.262,5.75,5.1,5.7,-0.064,1,504,-7.755,0.107,80.179,-8.815,-26.438,0.002,5
,RUT 13U740,Sep 740 Puts,130226,16:00:00,740,P,130920,0.25,13.03,11.9,13.1,-0.041,,53,-12.419,0.122,148.323,-8.785,-76.825,0.018,-1
,RUT 13X740,Dec 740 Puts,130226,16:00:00,740,P,131220,0.247,20.59,19.1,21.3,-0.019,,74,-15.908,0.137,205.311,-8.339,-141.248,0.043,-1
,RUT 13O745,Mar 745 Puts,130226,16:00:00,745,P,130315,0.398,0.4,0.3,0.4,-0.125,,500,-0.889,0.023,6.94,-7.025,-0.602,0,-1
,RUT 13P745,Apr 745 Puts,130226,16:00:00,745,P,130419,0.299,1.88,1.8,1.95,0,,213,-3.639,0.073,31.317,-8.894,-5.803,0,-1
,RUT 13Q745,May 745 Puts,130226,16:00:00,745,P,130517,0.275,3.51,3.1,3.8,-0.017,,50,-5.957,0.1,54.008,-9.125,-13.695,0,-1
,RUT 13R745,Jun 745 Puts,130226,16:00:00,745,P,130621,0.26,6.09,5.4,6.2,-0.048,,,-8.222,0.113,83.624,-9.19,-27.981,0.003,-1
,RUT 13U745,Sep 745 Puts,130226,16:00:00,745,P,130920,0.248,13.58,12.5,13.8,-0.032,,,-12.971,0.129,152.59,-8.984,-80.113,0.022,-1
,RUT 13X745,Dec 745 Puts,130226,16:00:00,745,P,131220,0.246,21.36,19.9,22.4,-0.01,,2,-16.581,0.142,209.982,-8.515,-146.386,0.049,-1
,RUT 13O750,Mar 750 Puts,130226,16:00:00,750,P,130315,0.391,0.43,0.3,0.45,-0.116,161,2833,-0.975,0.026,7.471,-7.483,-0.655,0,0.51
,RUT 13P750,Apr 750 Puts,130226,16:00:00,750,P,130419,0.295,2.02,1.9,2.1,-0.01,140,1449,-3.944,0.08,33.329,-9.279,-6.27,0,2.1
,RUT 13Q750,May 750 Puts,130226,16:00:00,750,P,130517,0.272,3.77,3.5,3.9,-0.013,3,346,-6.397,0.108,56.983,-9.521,-14.684,0.001,4.02
,RUT 13R750,Jun 750 Puts,130226,16:00:00,750,P,130621,0.257,6.44,5.8,6.5,-0.045,,3358,-8.719,0.119,87.187,-9.478,-29.616,0.004,-1
,RUT 13S750,Jul 750 Puts,130226,16:00:00,750,P,130719,0.251,8.63,7.9,8.7,-0.038,,68,-10.77,0.132,109.587,-9.406,-43.907,0.009,-1
,RUT 13U750,Sep 750 Puts,130226,16:00:00,750,P,130920,0.246,14.16,13.2,14.4,-0.025,,775,-13.615,0.148,156.933,-9.184,-83.546,0.026,-1
,RUT 13X750,Dec 750 Puts,130226,16:00:00,750,P,131220,0.243,22.15,20.9,22.8,-0.014,27,2349,-17.279,0.147,214.69,-8.604,-151.709,0.055,21.5
,RUT 13C755,Mar 755 Calls,130226,16:00:00,755,C,130315,,144.57,142.7,144.1,-0.008,,100,99.687,0.012,1.775,-1.464,35.013,1,-1
,RUT 13D755,Apr 755 Calls,130226,16:00:00,755,C,130419,,144.86,142.9,144.4,-0.008,,,96.485,0.074,29.026,-7.554,102.221,1,-1
,RUT 13E755,May 755 Calls,130226,16:00:00,755,C,130517,,145.48,143.7,145.1,-0.007,,,93.983,0.106,52.252,-8.31,152.276,0.999,-1
,RUT 13F755,Jun 755 Calls,130226,16:00:00,755,C,130621,,146.16,144.7,146.3,-0.005,,,91.309,0.133,78.132,-8.116,212.313,0.994,-1
,RUT 13G755,Jul 755 Calls,130226,16:00:00,755,C,130719,,146.94,145.6,147.2,-0.004,,,89.198,0.149,99,-8.058,257.712,0.988,-1
,RUT 13I755,Sep 755 Calls,130226,16:00:00,755,C,130920,0.215,149.48,148,149.8,-0.004,,,85.319,0.161,145.226,-7.78,351.867,0.969,-1
,RUT 13L755,Dec 755 Calls,130226,16:00:00,755,C,131220,0.212,153.69,150.8,155.1,-0.005,,,81.023,0.161,203.292,-7.618,475.766,0.938,-1
,RUT 13O755,Mar 755 Puts,130226,16:00:00,755,P,130315,0.385,0.46,0.35,0.5,-0.065,37,281,-1.072,0.029,8.054,-8.215,-0.715,0,0.5
,RUT 13P755,Apr 755 Puts,130226,16:00:00,755,P,130419,0.291,2.18,2.1,2.3,0.009,3,124,-4.276,0.086,35.468,-9.859,-6.778,0,2.17
,RUT 13Q755,May 755 Puts,130226,16:00:00,755,P,130517,0.268,4.05,3.8,4.2,-0.012,,277,-6.87,0.115,60.096,-9.929,-15.744,0.001,-1
,RUT 13R755,Jun 755 Puts,130226,16:00:00,755,P,130621,0.254,6.81,6.2,6.9,-0.038,,82,-9.246,0.126,90.868,-9.819,-31.349,0.006,-1
,RUT 13S755,Jul 755 Puts,130226,16:00:00,755,P,130719,0.249,9.11,8.4,9.3,-0.029,,,-11.361,0.139,113.702,-9.706,-46.271,0.012,-1
,RUT 13U755,Sep 755 Puts,130226,16:00:00,755,P,130920,0.244,14.76,13.8,15.1,-0.021,,,-14.311,0.155,161.358,-9.385,-87.141,0.031,-1
,RUT 13X755,Dec 755 Puts,130226,16:00:00,755,P,131220,0.242,22.99,21.7,24.1,-0.005,2,20,-18.001,0.153,219.427,-8.778,-157.22,0.062,22.2
,RUT 13C760,Mar 760 Calls,130226,16:00:00,760,C,130315,,139.58,137.7,139.2,-0.008,,266,99.638,0.014,2.077,-1.682,35.221,1,-1
,RUT 13D760,Apr 760 Calls,130226,16:00:00,760,C,130419,,140,138.1,139.6,-0.008,,,96.169,0.082,31.167,-7.991,102.45,1,-1
,RUT 13E760,May 760 Calls,130226,16:00:00,760,C,130517,,140.73,138.9,140.5,-0.007,,,93.514,0.114,55.469,-8.712,152.322,0.998,-1
,RUT 13F760,Jun 760 Calls,130226,16:00:00,760,C,130621,,141.53,140.2,141.7,-0.004,,11,90.706,0.142,82.321,-8.462,212.041,0.993,-1
,RUT 13G760,Jul 760 Calls,130226,16:00:00,760,C,130719,0.221,142.41,141.3,142.8,-0.003,,,88.515,0.157,103.761,-8.068,257.125,0.985,-1
,RUT 13I760,Sep 760 Calls,130226,16:00:00,760,C,130920,0.214,145.13,143.6,145.4,-0.004,,,84.568,0.168,150.593,-8.006,350.627,0.964,-1
,RUT 13L760,Dec 760 Calls,130226,16:00:00,760,C,131220,0.211,149.58,146.8,151.1,-0.004,,,80.24,0.166,209.031,-7.81,473.602,0.93,-1
,RUT 13O760,Mar 760 Puts,130226,16:00:00,760,P,130315,0.375,0.5,0.4,0.5,-0.1,,2094,-1.18,0.032,8.695,-8.455,-0.782,0,-1
,RUT 13P760,Apr 760 Puts,130226,16:00:00,760,P,130419,0.287,2.35,2.25,2.45,0,105,803,-4.639,0.094,37.742,-10.283,-7.331,0,2.38
,RUT 13Q760,May 760 Puts,130226,16:00:00,760,P,130517,0.266,4.34,4,4.6,-0.009,687,217,-7.378,0.123,63.347,-10.404,-16.881,0.002,4.3
