Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130111,16:00:00,, ,,,,,,,,,1,0,,,,,880.8
,RUT 13M730,Jan 730 Puts,130111,16:00:00,730,P,130118,,0.05,,0.05,,131,5368,-0.069,0.002,1.031,-2.816,-0.047,0,-1
,RUT 13N730,Feb 730 Puts,130111,16:00:00,730,P,130215,0.281,0.4,0.35,0.45,0,176,3498,-1.132,0.033,10.056,-3.903,-1.253,0,0.4
,RUT 13O730,Mar 730 Puts,130111,16:00:00,730,P,130315,0.268,1.76,1.6,1.95,0.011,33,1392,-3.994,0.088,33.18,-7.01,-6.729,0,1.8
,RUT 13P730,Apr 730 Puts,130111,16:00:00,730,P,130419,0.265,4.65,4.2,4.9,-0.022,10,71,-7.534,0.118,67.886,-9.016,-20.08,0.003,4.63
,RUT 13R730,Jun 730 Puts,130111,16:00:00,730,P,130621,0.259,10.36,9.8,10.7,-0.011,,101,-12.559,0.144,121.348,-9.668,-53.532,0.016,-1
,RUT 13U730,Sep 730 Puts,130111,16:00:00,730,P,130920,0.257,19.68,18.4,19.7,-0.032,,53,-16.434,0.143,186.658,-9.335,-118.308,0.045,-1
,RUT 13X730,Dec 730 Puts,130111,16:00:00,730,P,131220,0.26,28.86,26.9,29.6,-0.021,,,-19.294,0.136,239.408,-8.85,-193.781,0.076,-1
,RUT 13M735,Jan 735 Puts,130111,16:00:00,735,P,130118,,0.05,,0.1,,8,1480,-0.075,0.002,1.091,-2.901,-0.05,0,-1
,RUT 13O735,Mar 735 Puts,130111,16:00:00,735,P,130315,0.267,1.93,1.75,2.3,0.052,,,-4.377,0.096,35.681,-7.66,-7.366,0,-1
,RUT 13M740,Jan 740 Puts,130111,16:00:00,740,P,130118,,0.05,,0.05,,53,7689,-0.082,0.002,1.156,-2.993,-0.053,0,-1
,RUT 13N740,Feb 740 Puts,130111,16:00:00,740,P,130215,0.272,0.5,0.45,0.55,0,203,3779,-1.424,0.043,12.149,-4.615,-1.563,0,0.5
,RUT 13O740,Mar 740 Puts,130111,16:00:00,740,P,130315,0.26,2.12,1.9,2.2,-0.028,44,1896,-4.796,0.104,38.346,-7.708,-8.064,0.001,2.28
,RUT 13P740,Apr 740 Puts,130111,16:00:00,740,P,130419,0.262,5.34,5,5.8,0.011,15,25,-8.628,0.134,75.005,-10.009,-22.956,0.005,5.43
,RUT 13R740,Jun 740 Puts,130111,16:00:00,740,P,130621,0.255,11.52,11,11.9,-0.005,156,117,-13.89,0.157,130.003,-10.216,-59.22,0.023,11.7
,RUT 13U740,Sep 740 Puts,130111,16:00:00,740,P,130920,0.254,21.24,20.1,21.5,-0.021,,53,-17.868,0.159,195.524,-9.673,-127.462,0.059,-1
,RUT 13X740,Dec 740 Puts,130111,16:00:00,740,P,131220,0.257,30.83,29.1,31.7,-0.014,,,-20.734,0.151,248.347,-9.094,-206.434,0.093,-1
,RUT 13A745,Jan 745 Calls,130111,16:00:00,745,C,130118,,135.57,134.8,136.2,-0.001,,35,99.95,0.001,0.237,-0.43,14.268,1,-1
,RUT 13C745,Mar 745 Calls,130111,16:00:00,745,C,130315,,136.33,132,139.4,-0.005,,,94.601,0.103,43.846,-9.242,118.896,0.999,-1
,RUT 13M745,Jan 745 Puts,130111,16:00:00,745,P,130118,,0.06,,0.05,,40,2637,-0.089,0.002,1.229,-3.095,-0.057,0,-1
,RUT 13O745,Mar 745 Puts,130111,16:00:00,745,P,130315,0.26,2.33,2.1,2.7,0.03,24,,-5.254,0.114,41.18,-8.573,-8.826,0.001,2.45
,RUT 13A750,Jan 750 Calls,130111,16:00:00,750,C,130118,,130.57,129.8,131.2,-0.001,,64,99.946,0.001,0.269,-0.48,14.363,1,-1
,RUT 13B750,Feb 750 Calls,130111,16:00:00,750,C,130215,,130.44,128.3,132.2,-0.001,2,36,97.848,0.054,17.457,-6.732,69.452,1,130.45
,RUT 13C750,Mar 750 Calls,130111,16:00:00,750,C,130315,,131.55,128.7,133,-0.005,,348,94.155,0.111,46.661,-9.698,118.96,0.999,-1
,RUT 13D750,Apr 750 Calls,130111,16:00:00,750,C,130419,,133.71,131.1,134.5,-0.007,1,,90.458,0.138,82.557,-10.828,174.981,0.991,130.89
,RUT 13F750,Jun 750 Calls,130111,16:00:00,750,C,130621,0.239,137.18,135.2,138.5,-0.002,,39,84.913,0.17,134.105,-10.048,268.591,0.966,-1
,RUT 13I750,Sep 750 Calls,130111,16:00:00,750,C,130920,0.231,142.42,140,144.2,-0.002,,10,79.324,0.177,195.726,-9.27,390.365,0.925,-1
,RUT 13L750,Dec 750 Calls,130111,16:00:00,750,C,131220,0.234,148.93,145.2,152.8,0,,1950,76.406,0.159,249.115,-8.924,497.584,0.888,-1
,RUT 13M750,Jan 750 Puts,130111,16:00:00,750,P,130118,,0.06,,0.05,,307,5380,-0.097,0.003,1.31,-3.208,-0.061,0,-1
,RUT 13N750,Feb 750 Puts,130111,16:00:00,750,P,130215,0.261,0.62,0.55,0.65,-0.032,37,4404,-1.801,0.054,14.71,-5.211,-1.959,0,0.62
,RUT 13O750,Mar 750 Puts,130111,16:00:00,750,P,130315,0.252,2.55,2.35,2.5,-0.047,565,2237,-5.755,0.124,44.188,-8.526,-9.659,0.001,2.5
,RUT 13P750,Apr 750 Puts,130111,16:00:00,750,P,130419,0.255,6.13,5.8,6.5,0.003,17,231,-9.874,0.152,82.653,-10.693,-26.227,0.009,6.25
