Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130705,16:00:00,, ,,,,,,,,,1,0,,,,,1005.3
,RUT 13S810,Jul 810 Puts,130705,16:00:00,810,P,130719,,0.04,,0.1,,129,674,-0.11,0.003,1.224,-1.465,-0.076,0,-1
,RUT 13T810,Aug 810 Puts,130705,16:00:00,810,P,130816,0.302,0.6,0.55,0.65,0,116,3707,-1.389,0.033,13.546,-4.766,-1.885,0,0.66
,RUT 13U810,Sep 810 Puts,130705,16:00:00,810,P,130920,0.282,2.47,2.15,2.7,-0.012,1,373,-4.188,0.069,43.12,-7.787,-9.822,0.003,2.8
,RUT 13V810,Oct 810 Puts,130705,16:00:00,810,P,131018,0.278,4.84,4,5.4,-0.029,,117,-6.662,0.089,71.273,-9.248,-21.118,0.01,-1
,RUT 13W810,Nov 810 Puts,130705,16:00:00,810,P,131115,0.276,7.42,6.6,7.9,-0.019,10,7,-8.721,0.099,97.657,-9.973,-35.127,0.021,7.8
,RUT 13X810,Dec 810 Puts,130705,16:00:00,810,P,131220,0.272,10.87,9.9,11,-0.039,,283,-10.72,0.104,128.586,-10.137,-55.924,0.035,-1
,RUT 14O810,Mar14 810 Puts,130705,16:00:00,810,P,140321,0.267,19.56,17.5,21,-0.016,,,-14.918,0.11,196.359,-9.92,-119.964,0.075,-1
,RUT 13S815,Jul 815 Puts,130705,16:00:00,815,P,130719,,0.05,,0.15,,2,872,-0.122,0.004,1.333,-1.571,-0.084,0,-1
,RUT 13U815,Sep 815 Puts,130705,16:00:00,815,P,130920,0.28,2.65,2.4,2.85,-0.004,1,69,-4.49,0.074,45.573,-8.21,-10.525,0.004,3.01
,RUT 13X815,Dec 815 Puts,130705,16:00:00,815,P,131220,0.27,11.34,10.4,11.5,-0.034,,171,-11.182,0.108,132.47,-10.406,-58.317,0.039,-1
,RUT 13S820,Jul 820 Puts,130705,16:00:00,820,P,130719,,0.05,,0.1,,55,3695,-0.135,0.004,1.455,-1.688,-0.092,0,0.05
,RUT 13T820,Aug 820 Puts,130705,16:00:00,820,P,130816,0.295,0.71,0.65,0.8,0.028,406,3421,-1.669,0.039,15.796,-5.482,-2.257,0,0.75
,RUT 13U820,Sep 820 Puts,130705,16:00:00,820,P,130920,0.278,2.84,2.5,3.1,0.004,15,1209,-4.813,0.079,48.147,-8.596,-11.277,0.005,3.92
,RUT 13V820,Oct 820 Puts,130705,16:00:00,820,P,131018,0.275,5.44,4.7,6,-0.017,,220,-7.47,0.099,77.744,-10.033,-23.669,0.015,-1
,RUT 13W820,Nov 820 Puts,130705,16:00:00,820,P,131115,0.271,8.2,7.4,8.7,-0.018,,46,-9.619,0.109,104.931,-10.547,-38.735,0.027,-1
,RUT 13X820,Dec 820 Puts,130705,16:00:00,820,P,131220,0.268,11.83,11,12,-0.028,,625,-11.662,0.112,136.426,-10.677,-60.807,0.044,-1
,RUT 14O820,Mar14 820 Puts,130705,16:00:00,820,P,140321,0.264,20.99,19,22.5,-0.011,,,-15.971,0.118,205.252,-10.263,-128.373,0.087,-1
,RUT 13S825,Jul 825 Puts,130705,16:00:00,825,P,130719,,0.06,,0.15,,18,1722,-0.15,0.005,1.592,-1.816,-0.102,0,-1
,RUT 13U825,Sep 825 Puts,130705,16:00:00,825,P,130920,0.275,3.05,2.75,3.3,-0.007,,115,-5.16,0.084,50.844,-8.941,-12.081,0.007,-1
,RUT 13X825,Dec 825 Puts,130705,16:00:00,825,P,131220,0.267,12.34,11.6,12.6,-0.019,,3730,-12.163,0.117,140.454,-10.992,-63.398,0.049,-1
,RUT 13S830,Jul 830 Puts,130705,16:00:00,830,P,130719,,0.06,,0.2,,266,2748,-0.167,0.005,1.743,-1.958,-0.113,0,0.06
,RUT 13T830,Aug 830 Puts,130705,16:00:00,830,P,130816,0.287,0.85,0.8,0.9,0,548,3731,-2.008,0.047,18.419,-6.142,-2.707,0.001,0.91
,RUT 13U830,Sep 830 Puts,130705,16:00:00,830,P,130920,0.272,3.27,2.95,3.5,-0.006,13,233,-5.531,0.09,53.667,-9.353,-12.942,0.008,3.75
,RUT 13V830,Oct 830 Puts,130705,16:00:00,830,P,131018,0.271,6.12,5.5,6.7,-0.003,,194,-8.371,0.109,84.649,-10.854,-26.512,0.02,-1
,RUT 13W830,Nov 830 Puts,130705,16:00:00,830,P,131115,0.267,9.06,8.3,9.6,-0.012,,10,-10.604,0.118,112.568,-11.184,-42.693,0.035,-1
,RUT 13X830,Dec 830 Puts,130705,16:00:00,830,P,131220,0.265,12.88,12.1,13.2,-0.018,,55,-12.683,0.121,144.55,-11.222,-66.093,0.055,-1
,RUT 14O830,Mar14 830 Puts,130705,16:00:00,830,P,140321,0.26,22.52,20.5,24.2,-0.008,,,-17.099,0.125,214.268,-10.568,-137.302,0.101,-1
,RUT 13G835,Jul 835 Calls,130705,16:00:00,835,C,130719,,169.78,168.6,170.7,-0.001,2,15,99.786,0.005,1.567,-1.504,31.906,1,-1
,RUT 13I835,Sep 835 Calls,130705,16:00:00,835,C,130920,,171.15,169.4,171.7,-0.004,,22,93.94,0.088,58.898,-10.494,161.39,0.99,-1
,RUT 13L835,Dec 835 Calls,130705,16:00:00,835,C,131220,0.255,176.94,175.3,177.7,-0.002,,24,86.308,0.128,145.16,-11.172,317.377,0.939,-1
,RUT 13S835,Jul 835 Puts,130705,16:00:00,835,P,130719,,0.07,,0.2,,49,2340,-0.187,0.006,1.914,-2.114,-0.125,0,0.05
,RUT 13U835,Sep 835 Puts,130705,16:00:00,835,P,130920,0.269,3.51,3.1,3.8,-0.009,1,94,-5.928,0.096,56.62,-9.779,-13.862,0.01,4.06
,RUT 13X835,Dec 835 Puts,130705,16:00:00,835,P,131220,0.262,13.44,12.7,13.8,-0.014,,42,-13.224,0.126,148.711,-11.452,-68.896,0.061,-1
,RUT 13G840,Jul 840 Calls,130705,16:00:00,840,C,130719,,164.79,163.6,165.7,-0.001,,39,99.765,0.006,1.744,-1.663,32.085,1,-1
,RUT 13H840,Aug 840 Calls,130705,16:00:00,840,C,130816,,165.01,163.4,165.8,-0.002,2,23,97.183,0.054,25.58,-8.751,92.556,0.999,-1
,RUT 13I840,Sep 840 Calls,130705,16:00:00,840,C,130920,,166.39,164.7,167,-0.003,,336,93.558,0.094,61.801,-10.891,161.503,0.988,-1
,RUT 13J840,Oct 840 Calls,130705,16:00:00,840,C,131018,,168.06,166.3,168.6,-0.004,,,90.665,0.115,90.896,-11.536,212.22,0.972,-1
,RUT 13K840,Nov 840 Calls,130705,16:00:00,840,C,131115,,170.28,168.5,170.8,-0.004,,,88.156,0.126,119.639,-11.988,259.197,0.955,-1
,RUT 13L840,Dec 840 Calls,130705,16:00:00,840,C,131220,0.253,172.53,170.9,173.3,-0.002,,1,85.73,0.133,149.528,-11.416,316.724,0.933,-1
,RUT 14C840,Mar14 840 Calls,130705,16:00:00,840,C,140321,0.246,178.98,176,181.3,-0.002,,,80.954,0.136,217.664,-10.855,454.21,0.883,-1
,RUT 13S840,Jul 840 Puts,130705,16:00:00,840,P,130719,,0.07,0.05,0.2,,185,6838,-0.209,0.007,2.104,-2.286,-0.139,0,0.05
,RUT 13T840,Aug 840 Puts,130705,16:00:00,840,P,130816,0.28,1.02,0.95,1.1,0.01,301,3598,-2.421,0.057,21.472,-7.057,-3.251,0.001,1.1
,RUT 13U840,Sep 840 Puts,130705,16:00:00,840,P,130920,0.267,3.77,3.4,4.1,0,15,939,-6.352,0.102,59.703,-10.279,-14.846,0.012,4.25
,RUT 13V840,Oct 840 Puts,130705,16:00:00,840,P,131018,0.266,6.88,6.3,7.4,0,1,111,-9.373,0.121,91.985,-11.598,-29.676,0.028,7.53
,RUT 13W840,Nov 840 Puts,130705,16:00:00,840,P,131115,0.264,10.02,9.6,10.6,0.008,,5,-11.683,0.129,120.551,-11.933,-47.029,0.045,-1
,RUT 13X840,Dec 840 Puts,130705,16:00:00,840,P,131220,0.261,14.03,13.3,14.4,-0.013,,65,-13.787,0.13,152.935,-11.726,-71.81,0.067,-1
,RUT 14O840,Mar14 840 Puts,130705,16:00:00,840,P,140321,0.258,24.16,22.2,26,-0.002,,,-18.293,0.132,223.371,-10.935,-146.771,0.117,-1
,RUT 13G845,Jul 845 Calls,130705,16:00:00,845,C,130719,,159.79,158.6,160.7,-0.002,2,70,99.74,0.007,1.944,-1.841,32.262,1,154.6
