Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130918,16:00:00,, ,,,,,,,,,1,0,,,,,1076.9
,RUT 13U870,Sep 870 Puts,130918,16:00:00,870,P,130920,,0,,0.05,,,1660,-0.005,0,0.053,-0.281,-0.001,0,-1
,RUT 13V870,Oct 870 Puts,130918,16:00:00,870,P,131018,0.321,0.26,0.2,0.45,0.231,224,2888,-0.662,0.018,6.683,-3.993,-0.711,0,0.28
,RUT 13W870,Nov 870 Puts,130918,16:00:00,870,P,131115,0.281,1.29,1.1,1.35,-0.047,34,458,-2.451,0.046,26.673,-6.187,-4.766,0,1.35
,RUT 13X870,Dec 870 Puts,130918,16:00:00,870,P,131220,0.272,3.75,3,4.3,-0.027,,235,-5.079,0.069,61.602,-8.838,-16.305,0.002,-1
,RUT 14M870,Jan14 870 Puts,130918,16:00:00,870,P,140117,0.261,5.5,4.5,6.3,-0.018,,21,-6.946,0.085,84.99,-9.031,-27.345,0.006,-1
,RUT 14O870,Mar14 870 Puts,130918,16:00:00,870,P,140321,0.254,10.92,9.6,11.9,-0.016,,57,-10.767,0.101,141.512,-9.618,-63.703,0.02,-1
,RUT 14R870,Jun14 870 Puts,130918,16:00:00,870,P,140620,0.255,21,17.9,22.5,-0.038,,403,-13.928,0.1,217.868,-9.793,-137.43,0.048,-1
,RUT 13U880,Sep 880 Puts,130918,16:00:00,880,P,130920,,0,,0.05,,20,3858,-0.006,0,0.061,-0.312,-0.001,0,-1
,RUT 13V880,Oct 880 Puts,130918,16:00:00,880,P,131018,0.309,0.31,0.2,0.5,0.129,359,2515,-0.807,0.022,7.922,-4.257,-0.863,0,0.3
,RUT 13W880,Nov 880 Puts,130918,16:00:00,880,P,131115,0.274,1.5,1.05,1.8,-0.053,53,460,-2.862,0.054,30.272,-6.846,-5.552,0,1.39
,RUT 13X880,Dec 880 Puts,130918,16:00:00,880,P,131220,0.263,4.2,3.4,4.3,-0.083,,220,-5.7,0.077,67.279,-9.037,-18.251,0.003,-1
,RUT 14M880,Jan14 880 Puts,130918,16:00:00,880,P,140117,0.256,6.13,5.1,6.9,-0.021,,,-7.718,0.094,92.009,-9.575,-30.363,0.008,-1
,RUT 14O880,Mar14 880 Puts,130918,16:00:00,880,P,140321,0.254,11.91,10.5,14,0.029,,,-11.701,0.109,150.146,-10.377,-69.255,0.027,-1
,RUT 14R880,Jun14 880 Puts,130918,16:00:00,880,P,140620,0.252,22.33,19.7,23.4,-0.035,,60,-14.94,0.111,226.767,-10.046,-146.082,0.058,-1
,RUT 13U890,Sep 890 Puts,130918,16:00:00,890,P,130920,,0,,0.05,,81,1545,-0.007,0,0.07,-0.351,-0.001,0,-1
,RUT 13V890,Oct 890 Puts,130918,16:00:00,890,P,131018,0.297,0.37,0.25,0.5,0.027,551,4026,-0.987,0.026,9.402,-4.503,-1.051,0,0.43
,RUT 13W890,Nov 890 Puts,130918,16:00:00,890,P,131115,0.273,1.75,1.35,2.25,0.029,26,1095,-3.343,0.063,34.32,-8.1,-6.47,0,1.75
,RUT 13X890,Dec 890 Puts,130918,16:00:00,890,P,131220,0.261,4.71,4.1,4.9,-0.045,,1059,-6.397,0.086,73.401,-9.991,-20.433,0.005,-1
,RUT 14M890,Jan14 890 Puts,130918,16:00:00,890,P,140117,0.253,6.82,5.8,7.6,-0.018,,4,-8.57,0.103,99.455,-10.246,-33.7,0.012,-1
,RUT 14O890,Mar14 890 Puts,130918,16:00:00,890,P,140321,0.248,12.99,11.4,14.6,0.001,,37,-12.708,0.117,159.068,-10.607,-75.244,0.034,-1
,RUT 14R890,Jun14 890 Puts,130918,16:00:00,890,P,140620,0.248,23.76,21.2,24.9,-0.03,,1,-16.024,0.118,235.845,-10.335,-155.289,0.07,-1
,RUT 13I900,Sep 900 Calls,130918,16:00:00,900,C,130920,,176.81,173.4,178.2,-0.006,,755,99.991,0,0.016,0.377,4.928,1,-1
,RUT 13J900,Oct 900 Calls,130918,16:00:00,900,C,131018,,175.88,172.6,177.4,-0.005,,52,98.975,0.026,8.855,-3.603,72.948,1,-1
,RUT 13K900,Nov 900 Calls,130918,16:00:00,900,C,131115,,176.65,173.1,178,-0.006,,21,96.077,0.063,41.047,-9.35,134.832,0.999,-1
,RUT 13L900,Dec 900 Calls,130918,16:00:00,900,C,131220,,177.73,174.1,179,-0.007,,3728,92.942,0.094,75.69,-10.189,207.911,0.993,-1
,RUT 14A900,Jan14 900 Calls,130918,16:00:00,900,C,140117,,178.95,177,180.2,-0.002,,7,90.532,0.111,103.023,-10.447,262.779,0.983,-1
,RUT 14C900,Mar14 900 Calls,130918,16:00:00,900,C,140321,0.236,183.43,179.3,186.5,-0.003,,,86.054,0.123,164.672,-10.824,373.875,0.956,-1
,RUT 14F900,Jun14 900 Calls,130918,16:00:00,900,C,140620,0.235,190.12,186.8,193.4,0,,10,81.555,0.125,236.239,-10.805,521.042,0.917,-1
,RUT 13U900,Sep 900 Puts,130918,16:00:00,900,P,130920,,0,,0.05,,265,8362,-0.008,0,0.082,-0.399,-0.002,0,0.05
,RUT 13V900,Oct 900 Puts,130918,16:00:00,900,P,131018,0.293,0.45,0.45,0.55,0.111,433,4456,-1.21,0.033,11.172,-5.595,-1.283,0,0.48
,RUT 13W900,Nov 900 Puts,130918,16:00:00,900,P,131115,0.265,2.04,1.7,2.35,-0.01,225,3802,-3.905,0.073,38.859,-8.739,-7.541,0.001,1.94
,RUT 13X900,Dec 900 Puts,130918,16:00:00,900,P,131220,0.257,5.28,4.6,5.6,-0.021,102,2917,-7.18,0.096,79.982,-10.881,-22.875,0.007,6.5
,RUT 14M900,Jan14 900 Puts,130918,16:00:00,900,P,140117,0.248,7.59,6.9,8.1,-0.012,,368,-9.512,0.113,107.324,-10.885,-37.382,0.017,-1
,RUT 14O900,Mar14 900 Puts,130918,16:00:00,900,P,140321,0.245,14.16,13.1,15.4,0.006,,277,-13.791,0.125,168.252,-11.106,-81.696,0.044,-1
,RUT 14R900,Jun14 900 Puts,130918,16:00:00,900,P,140620,0.247,25.29,23,26.7,-0.01,10,226,-17.177,0.125,245.067,-10.73,-165.076,0.083,28.7
,RUT 13I910,Sep 910 Calls,130918,16:00:00,910,C,130920,,166.81,163.4,168.2,-0.006,,54,99.99,0,0.02,0.37,4.983,1,-1
,RUT 13J910,Oct 910 Calls,130918,16:00:00,910,C,131018,,165.95,162.4,167.4,-0.006,,144,98.75,0.033,10.676,-4.291,73.534,1,-1
,RUT 13K910,Nov 910 Calls,130918,16:00:00,910,C,131115,,166.96,163.5,168.4,-0.006,4,78,95.52,0.073,45.696,-10.176,135.258,0.998,166.1
,RUT 13L910,Dec 910 Calls,130918,16:00:00,910,C,131220,,168.33,165.1,170,-0.005,,85,92.081,0.105,82.781,-10.939,207.787,0.989,-1
,RUT 14A910,Jan14 910 Calls,130918,16:00:00,910,C,140117,,169.77,167.9,171.2,-0.001,,19,89.507,0.122,111.397,-11.106,262.095,0.977,-1
,RUT 14C910,Mar14 910 Calls,130918,16:00:00,910,C,140321,0.236,174.66,171.5,177.9,0,,14,84.905,0.132,174.199,-11.551,372.03,0.945,-1
,RUT 14F910,Jun14 910 Calls,130918,16:00:00,910,C,140620,0.23,181.84,177.8,185.2,-0.002,,,80.349,0.132,246.491,-11.009,517.631,0.903,-1
,RUT 13U910,Sep 910 Puts,130918,16:00:00,910,P,130920,,0,,0.05,,80,20474,-0.01,0,0.097,-0.458,-0.002,0,-1
,RUT 13V910,Oct 910 Puts,130918,16:00:00,910,P,131018,0.279,0.56,0.4,0.65,-0.054,554,4559,-1.489,0.04,13.284,-5.788,-1.571,0,0.58
,RUT 13W910,Nov 910 Puts,130918,16:00:00,910,P,131115,0.261,2.39,2.1,2.7,0.004,307,1630,-4.562,0.084,43.929,-9.762,-8.789,0.002,2.5
,RUT 13X910,Dec 910 Puts,130918,16:00:00,910,P,131220,0.252,5.92,4.9,6.7,-0.024,1,231,-8.058,0.107,87.031,-11.629,-25.608,0.011,5.28
,RUT 14M910,Jan14 910 Puts,130918,16:00:00,910,P,140117,0.245,8.46,7.6,9.3,-0.001,,,-10.55,0.124,115.605,-11.654,-41.442,0.023,-1
,RUT 14O910,Mar14 910 Puts,130918,16:00:00,910,P,140321,0.24,15.44,14.2,16.5,-0.006,,11,-14.956,0.134,177.667,-11.469,-88.637,0.055,-1
,RUT 14R910,Jun14 910 Puts,130918,16:00:00,910,P,140620,0.245,26.94,24.8,29.3,0.004,,,-18.401,0.133,254.395,-11.086,-175.464,0.097,-1
,RUT 13I920,Sep 920 Calls,130918,16:00:00,920,C,130920,,156.81,153.4,158.2,-0.006,,163,99.989,0,0.025,0.357,5.037,1,-1
,RUT 13J920,Oct 920 Calls,130918,16:00:00,920,C,131018,,156.05,152.8,157,-0.007,,240,98.465,0.041,12.881,-5.104,74.059,1,-1
,RUT 13K920,Nov 920 Calls,130918,16:00:00,920,C,131115,,157.33,153.7,158.6,-0.008,,65,94.87,0.084,50.856,-11.067,135.501,0.997,-1
,RUT 13L920,Dec 920 Calls,130918,16:00:00,920,C,131220,,159.02,155.9,160.8,-0.004,,735,91.111,0.118,90.38,-11.721,207.334,0.984,-1
