Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,131108,16:00:00,, ,,,,,,,,,1,0,,,,,1100
,RUT 13W900,Nov 900 Puts,131108,16:00:00,900,P,131115,,0.05,,0.1,,10,3532,-0.08,0.002,1.052,-2.951,-0.047,0,-1
,RUT 13X900,Dec 900 Puts,131108,16:00:00,900,P,131220,0.287,0.69,0.6,0.85,0.043,79,4661,-1.397,0.03,16.185,-5.543,-2.281,0,0.7
,RUT 14M900,Jan14 900 Puts,131108,16:00:00,900,P,140117,0.261,1.91,1.7,2.15,0.005,,495,-3.287,0.056,38.846,-7.148,-8.079,0,-1
,RUT 14O900,Mar14 900 Puts,131108,16:00:00,900,P,140321,0.253,7.18,6.6,7.7,-0.004,,608,-8.398,0.095,105.227,-9.902,-37.347,0.005,-1
,RUT 14R900,Jun14 900 Puts,131108,16:00:00,900,P,140620,0.248,16.4,14.6,17.6,-0.018,,635,-12.999,0.102,189.02,-10.278,-102.395,0.026,-1
,RUT 14U900,Sep14 900 Puts,131108,16:00:00,900,P,140919,0.246,26.1,22.9,27.5,-0.034,,42,-15.396,0.101,258.414,-9.765,-183.958,0.053,-1
,RUT 13W910,Nov 910 Puts,131108,16:00:00,910,P,131115,,0.06,,0.1,,1,4716,-0.093,0.002,1.179,-3.192,-0.053,0,-1
,RUT 13X910,Dec 910 Puts,131108,16:00:00,910,P,131220,0.278,0.8,0.65,1,0.025,4,771,-1.644,0.035,18.5,-6.069,-2.67,0,0.75
,RUT 14M910,Jan14 910 Puts,131108,16:00:00,910,P,140117,0.256,2.2,2,2.45,0.014,25,41,-3.79,0.065,43.501,-7.912,-9.288,0,2.26
,RUT 14O910,Mar14 910 Puts,131108,16:00:00,910,P,140321,0.249,7.94,7.5,8.3,-0.005,,170,-9.264,0.104,113.069,-10.478,-41.175,0.008,-1
,RUT 14R910,Jun14 910 Puts,131108,16:00:00,910,P,140620,0.244,17.6,15.4,19.2,-0.017,,,-13.997,0.116,198.055,-10.611,-109.766,0.034,-1
,RUT 14U910,Sep14 910 Puts,131108,16:00:00,910,P,140919,0.244,27.62,25.2,29.1,-0.017,,7,-16.458,0.113,267.692,-10.074,-194.584,0.064,-1
,RUT 13W920,Nov 920 Puts,131108,16:00:00,920,P,131115,,0.06,,0.1,,33,2812,-0.108,0.003,1.33,-3.473,-0.061,0,-1
,RUT 13X920,Dec 920 Puts,131108,16:00:00,920,P,131220,0.272,0.94,0.95,1,0.032,181,1821,-1.941,0.042,21.168,-6.832,-3.132,0,0.89
,RUT 14M920,Jan14 920 Puts,131108,16:00:00,920,P,140117,0.251,2.54,2.35,2.75,0.004,,56,-4.372,0.074,48.663,-8.68,-10.683,0.001,-1
,RUT 14O920,Mar14 920 Puts,131108,16:00:00,920,P,140321,0.246,8.78,8.2,9.3,-0.001,25,96,-10.215,0.113,121.305,-11.124,-45.372,0.012,9.07
