Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130516,16:00:00,, ,,,,,,,,,1,0,,,,,985.4
,RUT 13Q810,May 810 Puts,130516,16:00:00,810,P,130517,,0,,0.05,,58,4926,0,0,0,0,0,0,-1
,RUT 13R810,Jun 810 Puts,130516,16:00:00,810,P,130621,0.283,0.38,0.35,0.45,0.053,172,3546,-1.108,0.032,9.967,-3.879,-1.232,0,0.39
,RUT 13S810,Jul 810 Puts,130516,16:00:00,810,P,130719,0.27,1.77,1.6,1.95,0,41,410,-3.565,0.07,34.35,-7.138,-6.881,0,1.67
,RUT 13T810,Aug 810 Puts,130516,16:00:00,810,P,130816,0.263,3.85,3.5,4,-0.026,26,130,-6.1,0.094,62.264,-8.709,-16.859,0.002,3.65
,RUT 13U810,Sep 810 Puts,130516,16:00:00,810,P,130920,0.257,6.82,6.3,7,-0.025,,106,-8.827,0.11,95.567,-9.488,-33.598,0.009,-1
,RUT 13V810,Oct 810 Puts,130516,16:00:00,810,P,131018,0.251,9.22,7,10.6,-0.046,,,-10.873,0.121,119.793,-9.476,-49.263,0.016,-1
,RUT 13W810,Nov 810 Puts,130516,16:00:00,810,P,131115,0.253,12.09,11.2,12.5,-0.02,,,-12.422,0.122,144.407,-9.86,-68.124,0.025,-1
,RUT 13X810,Dec 810 Puts,130516,16:00:00,810,P,131220,0.25,15.16,14.5,15.3,-0.017,,183,-13.975,0.123,170.643,-9.641,-92.131,0.037,-1
,RUT 14O810,Mar14 810 Puts,130516,16:00:00,810,P,140321,0.248,23.76,21.7,25.3,-0.011,,,-17.206,0.12,232.773,-9.174,-165.39,0.069,-1
,RUT 13Q815,May 815 Puts,130516,16:00:00,815,P,130517,,0,,0.05,,49,2595,0,0,0,0,0,0,-1
,RUT 13R815,Jun 815 Puts,130516,16:00:00,815,P,130621,0.28,0.43,0.4,0.5,0.047,16,780,-1.239,0.036,10.963,-4.259,-1.376,0,0.45
,RUT 13S815,Jul 815 Puts,130516,16:00:00,815,P,130719,0.267,1.92,1.75,2.1,0.005,,278,-3.869,0.076,36.672,-7.545,-7.459,0.001,-1
,RUT 13U815,Sep 815 Puts,130516,16:00:00,815,P,130920,0.255,7.2,6.7,7.4,-0.021,,49,-9.318,0.116,99.409,-9.836,-35.452,0.011,-1
,RUT 13X815,Dec 815 Puts,130516,16:00:00,815,P,131220,0.248,15.8,15.2,16,-0.013,,172,-14.552,0.131,175.231,-9.865,-95.868,0.042,-1
,RUT 13Q820,May 820 Puts,130516,16:00:00,820,P,130517,,0,,0.05,,64,5712,0,0,0,0,0,0,-1
,RUT 13R820,Jun 820 Puts,130516,16:00:00,820,P,130621,0.276,0.48,0.45,0.55,0.042,155,3595,-1.387,0.04,12.057,-4.628,-1.537,0,0.51
,RUT 13S820,Jul 820 Puts,130516,16:00:00,820,P,130719,0.263,2.09,1.85,2.25,-0.019,1,531,-4.198,0.082,39.133,-7.859,-8.086,0.001,1.98
,RUT 13T820,Aug 820 Puts,130516,16:00:00,820,P,130816,0.258,4.4,4,4.6,-0.023,23,157,-6.958,0.106,68.81,-9.456,-19.205,0.004,4.25
,RUT 13U820,Sep 820 Puts,130516,16:00:00,820,P,130920,0.253,7.61,7.1,7.8,-0.021,,661,-9.834,0.121,103.358,-10.14,-37.404,0.013,-1
,RUT 13V820,Oct 820 Puts,130516,16:00:00,820,P,131018,0.252,10.21,9.8,10.9,0.014,,59,-11.987,0.132,128.373,-10.412,-54.333,0.022,-1
,RUT 13W820,Nov 820 Puts,130516,16:00:00,820,P,131115,0.25,13.24,12.5,13.8,-0.007,,41,-13.552,0.132,153.259,-10.386,-74.314,0.033,-1
,RUT 13X820,Dec 820 Puts,130516,16:00:00,820,P,131220,0.246,16.47,15.8,16.8,-0.01,,610,-15.159,0.135,179.872,-10.05,-99.746,0.047,-1
,RUT 14O820,Mar14 820 Puts,130516,16:00:00,820,P,140321,0.246,25.48,23.7,27.4,0.003,,,-18.4,0.128,242.449,-9.522,-176.678,0.083,-1
,RUT 13Q825,May 825 Puts,130516,16:00:00,825,P,130517,,0,,0.05,,40,3062,0,0,0,0,0,0,-1
,RUT 13R825,Jun 825 Puts,130516,16:00:00,825,P,130621,0.272,0.53,0.5,0.6,0.038,20,1146,-1.553,0.045,13.258,-4.93,-1.718,0,0.48
,RUT 13S825,Jul 825 Puts,130516,16:00:00,825,P,130719,0.261,2.27,2.1,2.4,-0.009,,345,-4.555,0.088,41.738,-8.359,-8.766,0.001,-1
,RUT 13U825,Sep 825 Puts,130516,16:00:00,825,P,130920,0.251,8.05,7.6,8.3,-0.012,,40,-10.378,0.127,107.411,-10.497,-39.457,0.016,-1
,RUT 13X825,Dec 825 Puts,130516,16:00:00,825,P,131220,0.245,17.17,16.6,17.5,-0.006,30,4235,-15.789,0.14,184.561,-10.272,-103.766,0.053,17.19
,RUT 13E830,May 830 Calls,130516,16:00:00,830,C,130517,,155.36,154.8,158.6,0.009,,91,99.996,0,0,0.078,2.272,1,-1
,RUT 13F830,Jun 830 Calls,130516,16:00:00,830,C,130621,,155.6,154.5,157.1,0.002,2,1419,97.067,0.056,26.094,-11.234,77.888,1,158.36
,RUT 13G830,Jul 830 Calls,130516,16:00:00,830,C,130719,,156.7,155,157.6,-0.003,,45,94.252,0.087,54.855,-12.109,132.891,0.998,-1
,RUT 13H830,Aug 830 Calls,130516,16:00:00,830,C,130816,,158.1,156.1,158.7,-0.004,,,91.492,0.11,82.843,-12.1,184.277,0.993,-1
,RUT 13I830,Sep 830 Calls,130516,16:00:00,830,C,130920,,159.89,157.9,160.5,-0.004,,23,88.567,0.128,114.752,-11.641,245.058,0.981,-1
,RUT 13J830,Oct 830 Calls,130516,16:00:00,830,C,131018,0.244,161.25,159.5,162.1,-0.003,,,86.423,0.139,137.917,-10.857,291.699,0.969,-1
,RUT 13K830,Nov 830 Calls,130516,16:00:00,830,C,131115,0.243,163.13,160.9,164.7,-0.002,,,84.6,0.142,161.523,-10.851,335.183,0.956,-1
,RUT 13L830,Dec 830 Calls,130516,16:00:00,830,C,131220,0.241,165.58,162.3,167.9,-0.003,,4,83.108,0.138,189.01,-10.601,387.154,0.94,-1
,RUT 14C830,Mar14 830 Calls,130516,16:00:00,830,C,140321,0.234,170.61,166.6,174.2,-0.001,,,79.272,0.137,248.074,-9.731,517.959,0.901,-1
,RUT 13Q830,May 830 Puts,130516,16:00:00,830,P,130517,,0,,0.05,,22,7798,0,0,0,0,0,0,-1
,RUT 13R830,Jun 830 Puts,130516,16:00:00,830,P,130621,0.267,0.6,0.55,0.65,0,228,4855,-1.739,0.05,14.577,-5.255,-1.921,0,0.61
,RUT 13S830,Jul 830 Puts,130516,16:00:00,830,P,130719,0.257,2.46,2.25,2.6,-0.016,12,681,-4.942,0.096,44.494,-8.763,-9.502,0.002,2.27
,RUT 13T830,Aug 830 Puts,130516,16:00:00,830,P,130816,0.254,5.03,4.7,5.3,-0.01,22,143,-7.931,0.119,75.883,-10.357,-21.864,0.007,4.58
,RUT 13U830,Sep 830 Puts,130516,16:00:00,830,P,130920,0.249,8.5,8,8.8,-0.012,,89,-10.949,0.134,111.566,-10.81,-41.617,0.019,-1
,RUT 13V830,Oct 830 Puts,130516,16:00:00,830,P,131018,0.246,11.31,10.6,11.9,-0.006,135,2,-13.203,0.143,137.282,-10.818,-59.874,0.031,11
,RUT 13W830,Nov 830 Puts,130516,16:00:00,830,P,131115,0.247,14.48,13.9,15.1,0.001,,,-14.783,0.144,162.363,-10.871,-81.014,0.044,-1
,RUT 13X830,Dec 830 Puts,130516,16:00:00,830,P,131220,0.243,17.89,17.3,18.3,-0.005,,50,-16.442,0.145,189.292,-10.456,-107.934,0.06,-1
,RUT 14O830,Mar14 830 Puts,130516,16:00:00,830,P,140321,0.244,27.31,25.7,29.9,0.018,,,-19.662,0.135,252.144,-9.861,-188.611,0.099,-1
,RUT 13E835,May 835 Calls,130516,16:00:00,835,C,130517,,150.36,149.8,153.6,0.01,2,75,99.996,0,0,0.078,2.286,1,154.76
,RUT 13F835,Jun 835 Calls,130516,16:00:00,835,C,130621,,150.7,149.6,152.2,0.001,,60,96.845,0.06,27.647,-11.714,78.093,1,-1
,RUT 13G835,Jul 835 Calls,130516,16:00:00,835,C,130719,,151.93,150.1,152.6,-0.004,,13,93.881,0.093,57.509,-12.526,132.972,0.998,-1
,RUT 13I835,Sep 835 Calls,130516,16:00:00,835,C,130920,,155.37,153.6,156.3,-0.003,,22,87.994,0.134,118.841,-11.937,244.569,0.977,-1
