Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,170111,16:00:00,, ,,,,,,,,,1,0,,,,,1373.3
,RUT 17M1130,Jan 1130 Puts,170111,16:00:00,1130,P,170120,,0.04,,,,,436,-0.051,0.001,1.023,-1.894,-0.05,0,-1
,RUT 17N1130,Feb 1130 Puts,170111,16:00:00,1130,P,170217,0.287,0.75,0.5,0.85,-0.093,153,2281,-1.187,0.02,17.648,-6.208,-2.302,0,0.82
,RUT 17O1130,Mar 1130 Puts,170111,16:00:00,1130,P,170317,0.27,2.72,2.4,2.8,-0.044,,157,-3.375,0.044,50.9,-10.099,-10.419,0,-1
,RUT 17R1130,Jun 1130 Puts,170111,16:00:00,1130,P,170616,0.26,13.71,13.2,14,-0.008,,10,-10.437,0.079,171.097,-13.921,-71.39,0.008,-1
,RUT 17M1140,Jan 1140 Puts,170111,16:00:00,1140,P,170120,,0.04,,0.2,,,4247,-0.058,0.001,1.136,-2.043,-0.056,0,-1
,RUT 17N1140,Feb 1140 Puts,170111,16:00:00,1140,P,170217,0.282,0.85,0.6,1,-0.059,1,608,-1.356,0.023,19.651,-6.974,-2.611,0,0.9
,RUT 17O1140,Mar 1140 Puts,170111,16:00:00,1140,P,170317,0.267,3,2.7,3.2,-0.017,,998,-3.756,0.049,55.3,-11.02,-11.547,0,-1
,RUT 17R1140,Jun 1140 Puts,170111,16:00:00,1140,P,170616,0.257,14.64,14.2,15,-0.003,,10,-11.154,0.084,179.161,-14.446,-76.199,0.011,-1
,RUT 17M1150,Jan 1150 Puts,170111,16:00:00,1150,P,170120,,0.05,,0.25,,,1565,-0.067,0.001,1.267,-2.212,-0.063,0,-1
,RUT 17N1150,Feb 1150 Puts,170111,16:00:00,1150,P,170217,0.279,0.95,0.85,1.05,0.011,154,3292,-1.551,0.027,21.906,-8.047,-2.967,0,1.07
,RUT 17O1150,Mar 1150 Puts,170111,16:00:00,1150,P,170317,0.261,3.32,3,3.4,-0.024,9,3484,-4.183,0.054,60.068,-11.684,-12.805,0,3.98
