Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130422,16:00:00,, ,,,,,,,,,1,0,,,,,914.8
,RUT 13Q735,May 735 Puts,130422,16:00:00,735,P,130517,0.356,0.24,0.2,0.3,0.042,,305,-0.715,0.022,5.463,-3.774,-0.536,0,-1
,RUT 13R735,Jun 735 Puts,130422,16:00:00,735,P,130621,0.292,1.34,1.2,1.35,-0.045,2,70,-2.911,0.062,25.56,-5.945,-4.763,0.002,1.3
,RUT 13S735,Jul 735 Puts,130422,16:00:00,735,P,130719,0.283,2.99,2.6,3.3,-0.013,,,-4.978,0.082,48.506,-7.658,-12.329,0.009,-1
,RUT 13T735,Aug 735 Puts,130422,16:00:00,735,P,130816,0.276,5.21,4.5,5.3,-0.06,,,-6.755,0.09,73.321,-8.412,-23.472,0.019,-1
,RUT 13U735,Sep 735 Puts,130422,16:00:00,735,P,130920,0.27,7.7,7,7.9,-0.032,,,-9.042,0.106,99.639,-8.722,-39.082,0.036,-1
,RUT 13V735,Oct 735 Puts,130422,16:00:00,735,P,131018,0.268,10.21,9.2,10.5,-0.035,,,-10.207,0.105,121.69,-8.928,-54.905,0.05,-1
,RUT 13W735,Nov 735 Puts,130422,16:00:00,735,P,131115,0.267,12.5,11.8,12.8,-0.016,,,-11.835,0.112,141.226,-8.978,-71.407,0.063,-1
,RUT 13X735,Dec 735 Puts,130422,16:00:00,735,P,131220,0.265,15.83,14.6,16,-0.033,,7,-13.145,0.112,165.729,-8.909,-95.268,0.08,-1
,RUT 13Q740,May 740 Puts,130422,16:00:00,740,P,130517,0.352,0.27,0.2,0.35,0.037,210,748,-0.8,0.024,6.018,-4.143,-0.599,0,0.45
,RUT 13R740,Jun 740 Puts,130422,16:00:00,740,P,130621,0.29,1.46,1.35,1.5,-0.027,55,1297,-3.176,0.067,27.447,-6.418,-5.194,0.002,1.35
,RUT 13S740,Jul 740 Puts,130422,16:00:00,740,P,130719,0.28,3.21,2.85,3.5,-0.009,53,29,-5.335,0.087,51.199,-8.053,-13.204,0.01,3.25
