Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,170106,16:00:00,, ,,,,,,,,,1,0,,,,,1367.3
,RUT 17M1130,Jan 1130 Puts,170106,16:00:00,1130,P,170120,,0,,0.35,,,438,0,0,0,0,0,0,-1
,RUT 17N1130,Feb 1130 Puts,170106,16:00:00,1130,P,170217,0.286,0.52,0.85,1.45,1.212,5,1912,-0.9,0.017,15.049,-8.291,-2.008,0,1.21
,RUT 17O1130,Mar 1130 Puts,170106,16:00:00,1130,P,170317,0.274,0.11,3.3,4,,10,146,-0.525,0.022,6.556,-12.053,-0.955,0,3.58
,RUT 17R1130,Jun 1130 Puts,170106,16:00:00,1130,P,170616,0.263,2.24,15.2,16.1,5.987,,,-5.151,0.097,73.209,-14.723,-22.886,0.015,-1
,RUT 17M1140,Jan 1140 Puts,170106,16:00:00,1140,P,170120,,0,,0.35,,,4288,0,0,0,0,0,0,-1
,RUT 17N1140,Feb 1140 Puts,170106,16:00:00,1140,P,170217,0.28,0.59,1,1.6,1.203,,609,-1.036,0.02,16.89,-8.997,-2.295,0,-1
,RUT 17O1140,Mar 1140 Puts,170106,16:00:00,1140,P,170317,0.27,0.16,3.7,4.4,24.312,,996,-0.746,0.03,9.055,-12.921,-1.375,0.001,-1
,RUT 17R1140,Jun 1140 Puts,170106,16:00:00,1140,P,170616,0.26,2.74,16.3,17.2,5.113,,10,-6.082,0.109,84.366,-15.221,-27.316,0.02,-1
,RUT 17M1150,Jan 1150 Puts,170106,16:00:00,1150,P,170120,,0,0.1,0.3,,,1581,0,0,0,0,0,0,-1
,RUT 17N1150,Feb 1150 Puts,170106,16:00:00,1150,P,170217,0.275,0.67,1.2,1.8,1.239,35,2915,-1.196,0.023,18.989,-10.007,-2.63,0,1.6
,RUT 17O1150,Mar 1150 Puts,170106,16:00:00,1150,P,170317,0.265,0.24,4.1,4.9,17.708,20,3461,-1.042,0.039,12.287,-13.746,-1.946,0.001,4.37
,RUT 17R1150,Jun 1150 Puts,170106,16:00:00,1150,P,170616,0.257,3.33,17.4,18.4,4.375,,1473,-7.13,0.122,96.471,-15.716,-32.37,0.025,-1
,RUT 17U1150,Sep 1150 Puts,170106,16:00:00,1150,P,170915,0.252,18.13,30.2,31.4,0.699,,275,-13.24,0.096,252.84,-14.269,-144.247,0.059,-1
,RUT 17X1150,Dec 1150 Puts,170106,16:00:00,1150,P,171215,0.251,14.04,42.3,44.2,2.08,,1276,-15.957,0.138,269.015,-12.884,-169.714,0.09,-1
,RUT 17A1160,Jan 1160 Calls,170106,16:00:00,1160,C,170120,,206.77,205.8,208.5,0.002,,82,99.951,0,0,-0.942,44.457,1,-1
,RUT 17B1160,Feb 1160 Calls,170106,16:00:00,1160,C,170217,,206.36,206.5,209.6,0.008,,9,98.69,0.024,18.167,-5.853,130.837,1,-1
,RUT 17C1160,Mar 1160 Calls,170106,16:00:00,1160,C,170317,,205.21,207.8,211,0.02,,63,98.326,0.051,16.383,-3.103,219.412,0.998,-1
,RUT 17F1160,Jun 1160 Calls,170106,16:00:00,1160,C,170616,0.251,206.59,219.3,222.6,0.07,,19,91.141,0.136,109.481,-17.584,471.831,0.969,-1
,RUT 17M1160,Jan 1160 Puts,170106,16:00:00,1160,P,170120,,0,,0.35,,,930,0,0,0,0,0,0,-1
,RUT 17N1160,Feb 1160 Puts,170106,16:00:00,1160,P,170217,0.272,0.77,1.65,1.95,1.325,1,539,-1.385,0.027,21.383,-11.29,-3.022,0,1.6
,RUT 17O1160,Mar 1160 Puts,170106,16:00:00,1160,P,170317,0.261,0.34,4.6,5.4,13.676,39,166,-1.431,0.051,16.383,-14.691,-2.709,0.002,4.82
,RUT 17R1160,Jun 1160 Puts,170106,16:00:00,1160,P,170616,0.254,4.02,18.6,19.6,3.751,,14,-8.3,0.136,109.481,-16.206,-38.094,0.031,-1
,RUT 17A1170,Jan 1170 Calls,170106,16:00:00,1170,C,170120,,196.77,195.8,198.5,0.002,,62,99.951,0,0.001,-0.951,44.84,1,-1
,RUT 17B1170,Feb 1170 Calls,170106,16:00:00,1170,C,170217,,196.46,197.1,200.3,0.011,,62,98.484,0.028,20.748,-6.415,131.567,1,-1
,RUT 17C1170,Mar 1170 Calls,170106,16:00:00,1170,C,170317,,195.36,198.4,201.6,0.024,,15,97.821,0.066,21.479,-3.691,220.324,0.997,-1
,RUT 17F1170,Jun 1170 Calls,170106,16:00:00,1170,C,170616,0.248,197.42,210.7,213.9,0.075,,11,89.843,0.15,123.331,-18.082,469.794,0.961,-1
,RUT 17M1170,Jan 1170 Puts,170106,16:00:00,1170,P,170120,,0,0.05,0.4,,24,8046,0,0,0.001,0,0,0,0.18
,RUT 17N1170,Feb 1170 Puts,170106,16:00:00,1170,P,170217,0.265,0.88,1.7,2.2,1.216,,777,-1.608,0.031,24.115,-11.968,-3.483,0,-1
,RUT 17O1170,Mar 1170 Puts,170106,16:00:00,1170,P,170317,0.256,0.49,5.1,5.9,10.184,8,3554,-1.935,0.066,21.479,-15.497,-3.713,0.003,5.14
,RUT 17R1170,Jun 1170 Puts,170106,16:00:00,1170,P,170616,0.251,4.83,19.9,20.9,3.224,,3,-9.598,0.15,123.331,-16.689,-44.527,0.039,-1
,RUT 17A1180,Jan 1180 Calls,170106,16:00:00,1180,C,170120,,186.77,185.1,187.9,-0.001,,41,99.951,0,0.003,-0.959,45.223,1,-1
,RUT 17B1180,Feb 1180 Calls,170106,16:00:00,1180,C,170217,,186.58,186.2,189.5,0.007,21,95,98.237,0.034,23.726,-7.046,132.218,1,190.4
,RUT 17C1180,Mar 1180 Calls,170106,16:00:00,1180,C,170317,,185.56,189,192.2,0.027,,10,97.179,0.082,27.696,-4.408,220.941,0.995,-1
,RUT 17F1180,Jun 1180 Calls,170106,16:00:00,1180,C,170616,0.245,188.38,202.1,205.3,0.081,,7,88.415,0.164,137.934,-18.571,467.01,0.952,-1
,RUT 17M1180,Jan 1180 Puts,170106,16:00:00,1180,P,170120,,0,0.1,0.3,,46,5017,0,0,0.003,-0.001,0,0,0.22
,RUT 17N1180,Feb 1180 Puts,170106,16:00:00,1180,P,170217,0.26,1,2,2.5,1.25,59,884,-1.874,0.037,27.235,-13.175,-4.025,0,2.21
,RUT 17O1180,Mar 1180 Puts,170106,16:00:00,1180,P,170317,0.252,0.68,5.7,6.5,7.941,46,1589,-2.577,0.082,27.696,-16.418,-5.01,0.005,5.68
,RUT 17R1180,Jun 1180 Puts,170106,16:00:00,1180,P,170616,0.248,5.76,21.2,22.3,2.776,,42,-11.026,0.164,137.934,-17.101,-51.707,0.048,-1
,RUT 17A1190,Jan 1190 Calls,170106,16:00:00,1190,C,170120,,176.77,174.9,177.8,-0.002,,160,99.95,0,0.008,-0.97,45.606,1,-1
,RUT 17B1190,Feb 1190 Calls,170106,16:00:00,1190,C,170217,,176.72,176.5,179.8,0.008,,,97.94,0.04,27.16,-7.755,132.773,0.999,-1
,RUT 17C1190,Mar 1190 Calls,170106,16:00:00,1190,C,170317,,175.82,179.7,182.8,0.031,,72,96.376,0.102,35.141,-5.266,221.207,0.992,-1
