Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,131227,16:00:00,, ,,,,,,,,,1,0,,,,,1161
,RUT 14M960,Jan14 960 Puts,131227,16:00:00,960,P,140117,0.341,0.43,0.25,0.35,-0.302,92,1572,-0.53,0.009,8.823,-5.287,-0.832,0,0.31
,RUT 14N960,Feb14 960 Puts,131227,16:00:00,960,P,140221,0.27,1.59,1.5,1.85,0.05,33,819,-2.288,0.037,33.029,-8.069,-5.976,0,1.6
,RUT 14O960,Mar14 960 Puts,131227,16:00:00,960,P,140321,0.254,3.56,3,3.9,-0.031,,358,-4.383,0.058,63.061,-9.31,-15.738,0.002,-1
,RUT 14R960,Jun14 960 Puts,131227,16:00:00,960,P,140620,0.242,12.29,11.1,12.8,-0.028,,30,-10.53,0.093,159.514,-10.781,-71.696,0.022,-1
,RUT 14U960,Sep14 960 Puts,131227,16:00:00,960,P,140919,0.241,22.75,21.2,23.2,-0.024,,99,-14.712,0.101,241.979,-10.65,-152.653,0.053,-1
,RUT 14M970,Jan14 970 Puts,131227,16:00:00,970,P,140117,0.331,0.46,0.3,0.4,-0.239,28,2137,-0.599,0.011,9.663,-5.95,-0.924,0,0.38
,RUT 14N970,Feb14 970 Puts,131227,16:00:00,970,P,140221,0.258,1.78,1.3,2.1,-0.039,124,651,-2.609,0.043,36.517,-8.105,-6.752,0,1.82
,RUT 14O970,Mar14 970 Puts,131227,16:00:00,970,P,140321,0.249,3.94,3.4,4.3,-0.018,12,117,-4.909,0.066,68.572,-9.978,-17.514,0.003,4.2
,RUT 14R970,Jun14 970 Puts,131227,16:00:00,970,P,140620,0.238,13.24,12.4,13.7,-0.014,50,58,-11.382,0.1,168.084,-11.276,-77.279,0.029,13.3
,RUT 14U970,Sep14 970 Puts,131227,16:00:00,970,P,140919,0.238,24.15,22.1,25,-0.025,,36,-15.717,0.111,251.318,-10.904,-161.948,0.064,-1
,RUT 14M980,Jan14 980 Puts,131227,16:00:00,980,P,140117,0.32,0.5,0.35,0.45,-0.2,141,3072,-0.682,0.013,10.629,-6.593,-1.031,0,0.41
,RUT 14N980,Feb14 980 Puts,131227,16:00:00,980,P,140221,0.253,2,1.55,2.4,-0.01,8,767,-2.983,0.049,40.414,-8.955,-7.646,0.001,2.05
,RUT 14O980,Mar14 980 Puts,131227,16:00:00,980,P,140321,0.246,4.37,4.2,4.8,0.03,,241,-5.506,0.074,74.546,-10.952,-19.51,0.004,-1
,RUT 14R980,Jun14 980 Puts,131227,16:00:00,980,P,140620,0.235,14.28,13.5,14.8,-0.009,,52,-12.319,0.111,176.946,-11.724,-83.297,0.037,-1
,RUT 14U980,Sep14 980 Puts,131227,16:00:00,980,P,140919,0.237,25.65,23.7,27.3,-0.006,,26,-16.79,0.117,260.796,-11.313,-171.805,0.076,-1
,RUT 14A990,Jan14 990 Calls,131227,16:00:00,990,C,140117,,170.7,169.7,172.8,0.003,,35,98.904,0.02,13.594,-9.973,55.543,1,-1
,RUT 14B990,Feb14 990 Calls,131227,16:00:00,990,C,140221,,172.41,170.4,173.7,-0.002,,4,95.679,0.055,59.669,-14.729,139.14,0.999,-1
,RUT 14C990,Mar14 990 Calls,131227,16:00:00,990,C,140321,,173.36,171.6,175.1,-0.001,1,37,93.117,0.08,89.412,-13.493,202.686,0.993,170.99
,RUT 14F990,Jun14 990 Calls,131227,16:00:00,990,C,140620,0.234,180.52,176.3,183.6,-0.003,,116,86.1,0.111,189.749,-12.993,380.991,0.953,-1
,RUT 14I990,Sep14 990 Calls,131227,16:00:00,990,C,140919,0.227,187.62,184.4,190.4,-0.001,,27,80.58,0.123,266.556,-12.151,541.271,0.91,-1
