Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130103,16:00:00,, ,,,,,,,,,1,0,,,,,872.7
,RUT 13M710,Jan 710 Puts,130103,16:00:00,710,P,130118,,0.12,0.05,0.15,,185,3943,-0.26,0.007,2.63,-3.185,-0.188,0,0.05
,RUT 13N710,Feb 710 Puts,130103,16:00:00,710,P,130215,0.296,0.69,0.6,0.7,-0.058,335,2808,-1.696,0.043,14.774,-4.761,-2.164,0,0.59
,RUT 13O710,Mar 710 Puts,130103,16:00:00,710,P,130315,0.283,2.23,1.9,2.35,-0.049,30,927,-4.083,0.076,37.67,-7.225,-8.327,0,1.93
,RUT 13R710,Jun 710 Puts,130103,16:00:00,710,P,130621,0.265,9.82,9,10,-0.033,10,31,-11.112,0.124,116.208,-8.93,-51.408,0.013,9.58
,RUT 13U710,Sep 710 Puts,130103,16:00:00,710,P,130920,0.265,18.34,16.9,19.1,-0.019,,23,-15.576,0.134,178.273,-8.927,-111.75,0.038,-1
,RUT 13M715,Jan 715 Puts,130103,16:00:00,715,P,130118,,0.13,,0.15,,68,825,-0.286,0.008,2.839,-3.367,-0.205,0,0.09
,RUT 13M720,Jan 720 Puts,130103,16:00:00,720,P,130118,,0.14,0.1,0.15,,375,4650,-0.315,0.009,3.07,-3.566,-0.224,0,0.1
,RUT 13N720,Feb 720 Puts,130103,16:00:00,720,P,130215,0.288,0.83,0.7,0.9,-0.036,531,4469,-2.067,0.053,17.369,-5.543,-2.622,0,0.8
,RUT 13O720,Mar 720 Puts,130103,16:00:00,720,P,130315,0.276,2.58,2.25,2.7,-0.039,19,1654,-4.765,0.089,42.446,-8.002,-9.675,0.001,2.55
,RUT 13R720,Jun 720 Puts,130103,16:00:00,720,P,130621,0.261,10.83,10.1,11.1,-0.021,1,16,-12.249,0.136,124.283,-9.45,-56.599,0.019,10.7
,RUT 13U720,Sep 720 Puts,130103,16:00:00,720,P,130920,0.262,19.83,18.6,21,-0.002,,548,-16.907,0.148,187.134,-9.339,-120.546,0.05,-1
,RUT 13M725,Jan 725 Puts,130103,16:00:00,725,P,130118,,0.15,0.05,0.15,,103,1059,-0.349,0.01,3.327,-3.783,-0.245,0,0.15
,RUT 13R725,Jun 725 Puts,130103,16:00:00,725,P,130621,0.259,11.37,10.7,11.7,-0.015,,460,-12.858,0.142,128.443,-9.711,-59.38,0.023,-1
,RUT 13X725,Dec 725 Puts,130103,16:00:00,725,P,131220,0.261,29.99,28.1,30.8,-0.018,,1044,-20.115,0.137,243.441,-8.841,-202.043,0.089,-1
,RUT 13A730,Jan 730 Calls,130103,16:00:00,730,C,130118,,142.29,141.7,143.1,0.002,2,56,99.634,0.011,2.617,-2.745,29.793,1,145.78
,RUT 13B730,Feb 730 Calls,130103,16:00:00,730,C,130215,,142.79,140.4,144.4,-0.003,,1,96.944,0.062,25.857,-9.04,81.661,1,-1
,RUT 13C730,Mar 730 Calls,130103,16:00:00,730,C,130315,,143.65,141,145,-0.005,,45,94.209,0.097,49.918,-9.776,129.943,0.999,-1
,RUT 13F730,Jun 730 Calls,130103,16:00:00,730,C,130621,0.241,148.13,145.2,149.2,-0.006,,,86.277,0.151,127.885,-9.02,278.762,0.973,-1
,RUT 13I730,Sep 730 Calls,130103,16:00:00,730,C,130920,0.239,152.9,150.2,155.4,-0.001,,2,80.824,0.163,187.122,-8.908,399.553,0.936,-1
,RUT 13M730,Jan 730 Puts,130103,16:00:00,730,P,130118,,0.16,0.05,0.2,,438,5744,-0.387,0.012,3.614,-4.02,-0.269,0,0.14
,RUT 13N730,Feb 730 Puts,130103,16:00:00,730,P,130215,0.281,1.01,0.9,1.1,-0.01,619,4152,-2.528,0.065,20.432,-6.497,-3.186,0,0.95
,RUT 13O730,Mar 730 Puts,130103,16:00:00,730,P,130315,0.271,3,2.7,3.2,-0.017,276,1025,-5.566,0.104,47.775,-8.951,-11.252,0.001,2.94
,RUT 13R730,Jun 730 Puts,130103,16:00:00,730,P,130621,0.257,11.94,11.3,12.3,-0.012,,81,-13.496,0.148,132.678,-9.973,-62.291,0.027,-1
,RUT 13U730,Sep 730 Puts,130103,16:00:00,730,P,130920,0.257,21.45,20.1,22.5,-0.007,,56,-18.341,0.158,196.128,-9.567,-129.992,0.064,-1
,RUT 13A735,Jan 735 Calls,130103,16:00:00,735,C,130118,,137.31,136.7,138.1,0.001,,12,99.592,0.012,2.909,-2.991,29.975,1,-1
,RUT 13M735,Jan 735 Puts,130103,16:00:00,735,P,130118,0.358,0.17,0.1,0.25,0.059,61,1527,-0.43,0.013,3.934,-4.446,-0.296,0,0.19
,RUT 13A740,Jan 740 Calls,130103,16:00:00,740,C,130118,,132.32,131.7,133.1,0.001,2,64,99.544,0.014,3.241,-3.266,30.153,1,133.7
,RUT 13B740,Feb 740 Calls,130103,16:00:00,740,C,130215,,133.02,130.6,134.6,-0.003,,2,96.417,0.074,29.333,-9.894,82.118,1,-1
,RUT 13C740,Mar 740 Calls,130103,16:00:00,740,C,130315,,134.13,131.6,135.6,-0.004,,171,93.332,0.113,55.598,-10.579,130.084,0.997,-1
,RUT 13F740,Jun 740 Calls,130103,16:00:00,740,C,130621,0.236,139.35,136,140.5,-0.008,,4,84.868,0.165,136.979,-9.458,277.071,0.962,-1
,RUT 13I740,Sep 740 Calls,130103,16:00:00,740,C,130920,0.234,144.69,142.5,145.9,-0.003,,5,79.253,0.173,197.278,-9.134,395.996,0.92,-1
,RUT 13M740,Jan 740 Puts,130103,16:00:00,740,P,130118,0.346,0.19,0.15,0.2,-0.053,501,8339,-0.48,0.015,4.292,-4.438,-0.327,0,0.2
,RUT 13N740,Feb 740 Puts,130103,16:00:00,740,P,130215,0.272,1.23,1.1,1.3,-0.024,383,4160,-3.1,0.079,24.039,-7.371,-3.882,0,1.21
,RUT 13O740,Mar 740 Puts,130103,16:00:00,740,P,130315,0.263,3.49,3.2,3.7,-0.011,153,1015,-6.507,0.121,53.694,-9.811,-13.096,0.003,3.45
,RUT 13R740,Jun 740 Puts,130103,16:00:00,740,P,130621,0.252,13.16,12.6,13.6,-0.005,,77,-14.897,0.17,141.358,-10.457,-68.524,0.038,-1
,RUT 13U740,Sep 740 Puts,130103,16:00:00,740,P,130920,0.253,23.21,22.1,24,-0.007,,53,-19.875,0.169,205.196,-9.848,-140.113,0.08,-1
,RUT 13A745,Jan 745 Calls,130103,16:00:00,745,C,130118,,127.33,126.7,128.1,0.001,,35,99.487,0.017,3.619,-3.573,30.327,1,-1
,RUT 13M745,Jan 745 Puts,130103,16:00:00,745,P,130118,0.338,0.2,0.15,0.25,0,75,2888,-0.538,0.017,4.694,-4.79,-0.362,0,0.2
,RUT 13A750,Jan 750 Calls,130103,16:00:00,750,C,130118,,122.35,121.7,123.1,0,3,64,99.419,0.019,4.051,-3.917,30.495,1,120.9
,RUT 13B750,Feb 750 Calls,130103,16:00:00,750,C,130215,,123.3,120.9,124.9,-0.003,1,31,95.773,0.089,33.333,-10.84,82.427,1,124.5
,RUT 13C750,Mar 750 Calls,130103,16:00:00,750,C,130315,,124.69,122.2,126.2,-0.004,,348,92.303,0.131,61.863,-11.431,129.931,0.995,-1
,RUT 13D750,Apr 750 Calls,130103,16:00:00,750,C,130419,,126.53,124.5,128.5,0,,,88.646,0.161,93.889,-11.06,185.266,0.981,-1
,RUT 13F750,Jun 750 Calls,130103,16:00:00,750,C,130621,0.235,130.69,128.1,132,-0.005,,39,83.324,0.18,146.335,-10.205,274.768,0.947,-1
,RUT 13I750,Sep 750 Calls,130103,16:00:00,750,C,130920,0.23,136.63,133.7,138,-0.006,,10,77.581,0.184,207.41,-9.38,391.705,0.9,-1
,RUT 13L750,Dec 750 Calls,130103,16:00:00,750,C,131220,0.232,143.13,140.5,145.1,-0.002,,1950,74.845,0.164,258.645,-8.938,496.751,0.861,-1
,RUT 13M750,Jan 750 Puts,130103,16:00:00,750,P,130118,0.331,0.22,0.2,0.25,0.045,984,6549,-0.604,0.02,5.147,-5.331,-0.402,0,0.23
,RUT 13N750,Feb 750 Puts,130103,16:00:00,750,P,130215,0.264,1.49,1.4,1.6,0.007,185,4346,-3.812,0.098,28.272,-8.544,-4.743,0,1.5
