Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,RUT,RUT Index,130102,16:00:00,, ,,,,,,,,,1,0,,,,,873.6
,RUT 13O685,Mar 685 Puts,130102,16:00:00,685,P,130315,0.304,1.56,1.25,1.85,0,2,95,-2.842,0.053,28.107,-5.858,-5.841,0,1.66
,RUT 13M690,Jan 690 Puts,130102,16:00:00,690,P,130118,,0.13,0.05,0.15,,284,2384,-0.25,0.006,2.699,-3.421,-0.2,0,0.1
,RUT 13N690,Feb 690 Puts,130102,16:00:00,690,P,130215,0.309,0.52,0.35,0.5,-0.173,208,1324,-1.228,0.03,11.348,-3.42,-1.605,0,0.47
,RUT 13O690,Mar 690 Puts,130102,16:00:00,690,P,130315,0.298,1.68,1.35,1.85,-0.042,21,350,-3.068,0.058,29.886,-5.949,-6.294,0,1.8
,RUT 13R690,Jun 690 Puts,130102,16:00:00,690,P,130621,0.277,7.94,7.2,8.5,-0.009,50,73,-9.448,0.109,100.473,-8.101,-42.048,0.004,8.2
,RUT 13U690,Sep 690 Puts,130102,16:00:00,690,P,130920,0.273,15.39,14,16.2,-0.018,4,71,-13.688,0.118,160.112,-8.228,-95.036,0.016,15.53
,RUT 13O695,Mar 695 Puts,130102,16:00:00,695,P,130315,0.295,1.81,1.5,2,-0.028,2,37,-3.312,0.062,31.774,-6.341,-6.783,0,1.91
,RUT 13M700,Jan 700 Puts,130102,16:00:00,700,P,130118,,0.15,0.1,0.2,,4186,5665,-0.295,0.007,3.083,-3.759,-0.232,0,0.15
,RUT 13N700,Feb 700 Puts,130102,16:00:00,700,P,130215,0.302,0.62,0.45,0.6,-0.145,487,2949,-1.485,0.037,13.292,-4.024,-1.93,0,0.62
,RUT 13O700,Mar 700 Puts,130102,16:00:00,700,P,130315,0.292,1.95,1.65,2.15,-0.021,68,3671,-3.577,0.067,33.775,-6.708,-7.312,0,2.1
,RUT 13R700,Jun 700 Puts,130102,16:00:00,700,P,130621,0.272,8.81,8.1,9.4,-0.005,15,1048,-10.45,0.119,108.122,-8.569,-46.518,0.006,9.12
,RUT 13U700,Sep 700 Puts,130102,16:00:00,700,P,130920,0.269,16.7,15.5,17.5,-0.01,2,893,-14.806,0.126,168.868,-8.578,-102.876,0.022,17.4
,RUT 13X700,Dec 700 Puts,130102,16:00:00,700,P,131220,0.268,24.67,22.8,25.9,-0.012,21,4960,-17.994,0.124,219.536,-8.178,-169.925,0.044,24.87
