Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130110,16:00:00,, ,,,,,,,,,1,0,,,,,1472.1
,SPX 13M1205,Jan 1205 Puts,130110,16:00:00,1205,P,130118,,0.05,,0.05,,,3048,-0.042,0.001,1.13,-2.534,-0.052,0,-1
,SPX 13N1205,Feb 1205 Puts,130110,16:00:00,1205,P,130215,0.266,0.3,0.15,0.5,0.1,,3820,-0.568,0.012,9.486,-3.582,-1.092,0,-1
,SPX 13O1205,Mar 1205 Puts,130110,16:00:00,1205,P,130315,0.239,1.39,1.1,1.35,-0.108,40,2,-2.131,0.033,34.733,-5.929,-6.355,0,1.45
,SPX 13M1210,Jan 1210 Puts,130110,16:00:00,1210,P,130118,,0.05,,0.05,,66,5201,-0.044,0.001,1.166,-2.575,-0.054,0,-1
,SPX 13N1210,Feb 1210 Puts,130110,16:00:00,1210,P,130215,0.263,0.32,0.15,0.55,0.094,10,2246,-0.608,0.012,10.044,-3.752,-1.165,0,0.35
,SPX 13O1210,Mar 1210 Puts,130110,16:00:00,1210,P,130315,0.236,1.46,1.2,1.35,-0.13,,3424,-2.256,0.035,36.387,-6.039,-6.717,0,-1
,SPX 13M1215,Jan 1215 Puts,130110,16:00:00,1215,P,130118,,0.05,,0.05,,,4673,-0.046,0.001,1.205,-2.618,-0.056,0,-1
,SPX 13N1215,Feb 1215 Puts,130110,16:00:00,1215,P,130215,0.261,0.34,0.2,0.55,0.118,,2935,-0.651,0.013,10.641,-3.98,-1.244,0,-1
,SPX 13O1215,Mar 1215 Puts,130110,16:00:00,1215,P,130315,0.234,1.54,1.25,1.45,-0.123,105,1563,-2.387,0.037,38.123,-6.279,-7.102,0,1.4
,SPX 13M1220,Jan 1220 Puts,130110,16:00:00,1220,P,130118,,0.05,,0.05,,,5907,-0.048,0.001,1.246,-2.664,-0.058,0,-1
,SPX 13N1220,Feb 1220 Puts,130110,16:00:00,1220,P,130215,0.258,0.36,0.2,0.6,0.111,305,3975,-0.697,0.014,11.278,-4.171,-1.33,0,0.4
,SPX 13O1220,Mar 1220 Puts,130110,16:00:00,1220,P,130315,0.233,1.63,1.35,1.55,-0.11,2,312,-2.528,0.04,39.944,-6.66,-7.512,0,1.5
,SPX 13P1220,Apr 1220 Puts,130110,16:00:00,1220,P,130419,0.228,4.37,4,4.6,-0.016,,,-5.028,0.058,86.504,-9.775,-23.372,0.002,-1
,SPX 13U1220,Sep 1220 Puts,130110,16:00:00,1220,P,130920,0.222,22.88,21.7,23.2,-0.019,,,-14.171,0.086,282.413,-12.154,-166.315,0.044,-1
,SPX 13M1225,Jan 1225 Puts,130110,16:00:00,1225,P,130118,,0.05,,0.05,,2,56580,-0.051,0.001,1.289,-2.712,-0.06,0,-1
