Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,110720,16:00:00,, ,,,,,,,,,1,0,,,,,1325.9
,SPX 11T1070,Aug 1070 Puts,110720,16:00:00,1070,P,110819,0.354,0.72,0.3,1.25,0.083,1425,10309,-1.286,0.024,14.387,-8.617,-1.679,0,0.8
,SPX 11U1070,Sep 1070 Puts,110720,16:00:00,1070,P,110916,0.307,2.54,2.1,2.9,-0.016,,1845,-3.434,0.048,43.223,-11.191,-8.252,0.001,-1
,SPX 11V1070,Oct 1070 Puts,110720,16:00:00,1070,P,111021,0.286,5.69,4.8,6.4,-0.016,,,-6.007,0.065,84.182,-12.761,-23.067,0.007,-1
,SPX 11T1075,Aug 1075 Puts,110720,16:00:00,1075,P,110819,0.343,0.77,0.65,0.8,-0.052,1440,29058,-1.366,0.026,15.133,-8.093,-1.781,0,0.75
,SPX 11U1075,Sep 1075 Puts,110720,16:00:00,1075,P,110916,0.303,2.66,2.1,3,-0.041,100,31977,-3.604,0.051,44.93,-11.303,-8.653,0.001,2.6
,SPX 11V1075,Oct 1075 Puts,110720,16:00:00,1075,P,111021,0.283,5.92,5,6.6,-0.022,1,251,-6.261,0.067,86.885,-12.996,-24.027,0.008,5.65
,SPX 11W1075,Nov 1075 Puts,110720,16:00:00,1075,P,111118,0.276,9.15,8,10,-0.016,,,-8.578,0.08,121.541,-13.667,-41.404,0.018,-1
,SPX 11X1075,Dec 1075 Puts,110720,16:00:00,1075,P,111216,0.271,12.28,11,13.7,0.006,,34996,-10.583,0.089,152.913,-13.867,-61.11,0.03,-1
,SPX 12O1075,Mar12 1075 Puts,110720,16:00:00,1075,P,120316,0.265,25.21,22.5,26.5,-0.028,,478,-14.936,0.089,251.655,-13.591,-148.304,0.073,-1
,SPX 11T1080,Aug 1080 Puts,110720,16:00:00,1080,P,110819,0.346,0.81,0.4,1.35,0.086,3891,9752,-1.452,0.028,15.922,-9.403,-1.89,0,0.9
,SPX 11U1080,Sep 1080 Puts,110720,16:00:00,1080,P,110916,0.301,2.78,2.2,3.2,-0.029,,1658,-3.784,0.053,46.707,-11.794,-9.076,0.001,-1
,SPX 11V1080,Oct 1080 Puts,110720,16:00:00,1080,P,111021,0.28,6.16,5.2,6.8,-0.026,,3,-6.527,0.07,89.667,-13.235,-25.03,0.009,-1
,SPX 11T1085,Aug 1085 Puts,110720,16:00:00,1085,P,110819,0.333,0.85,0.45,1.1,-0.082,1378,34,-1.544,0.029,16.759,-8.503,-2.006,0,-1
,SPX 11U1085,Sep 1085 Puts,110720,16:00:00,1085,P,110916,0.299,2.91,2.4,3.4,-0.003,,1,-3.974,0.056,48.559,-12.379,-9.522,0.002,-1
,SPX 11T1090,Aug 1090 Puts,110720,16:00:00,1090,P,110819,0.34,0.9,0.55,1.45,0.111,1367,1967,-1.642,0.031,17.644,-10.343,-2.131,0,-1
,SPX 11U1090,Sep 1090 Puts,110720,16:00:00,1090,P,110916,0.293,3.05,2.1,3.7,-0.049,2,46,-4.174,0.059,50.487,-12.275,-9.993,0.002,2.8
,SPX 11V1090,Oct 1090 Puts,110720,16:00:00,1090,P,111021,0.277,6.67,5.6,7.6,-0.01,,,-7.096,0.076,95.475,-14.09,-27.171,0.012,-1
,SPX 11X1090,Dec 1090 Puts,110720,16:00:00,1090,P,111216,0.266,13.59,12.3,15.2,0.012,,3466,-11.7,0.097,164.356,-14.66,-67.6,0.04,-1
,SPX 11T1095,Aug 1095 Puts,110720,16:00:00,1095,P,110819,0.335,0.96,0.6,1.5,0.094,1404,82,-1.748,0.034,18.583,-10.691,-2.265,0,1
,SPX 11U1095,Sep 1095 Puts,110720,16:00:00,1095,P,110916,0.292,3.19,2.3,3.9,-0.028,,20,-4.386,0.062,52.494,-12.886,-10.49,0.003,-1
,SPX 11X1095,Dec 1095 Puts,110720,16:00:00,1095,P,111216,0.264,14.05,12.7,15.6,0.007,,1179,-12.098,0.1,168.296,-14.846,-69.91,0.044,-1
,SPX 11T1100,Aug 1100 Puts,110720,16:00:00,1100,P,110819,0.327,1.01,0.9,1.15,0.01,10697,79598,-1.862,0.036,19.577,-10.411,-2.409,0,1
,SPX 11U1100,Sep 1100 Puts,110720,16:00:00,1100,P,110916,0.288,3.34,2.45,4,-0.033,2,74291,-4.61,0.065,54.582,-13.19,-11.015,0.003,3.4
,SPX 11V1100,Oct 1100 Puts,110720,16:00:00,1100,P,111021,0.272,7.23,6.2,8.2,-0.004,,15984,-7.716,0.082,101.614,-14.754,-29.504,0.016,-1
,SPX 11W1100,Nov 1100 Puts,110720,16:00:00,1100,P,111118,0.267,10.96,9.9,11.9,-0.005,41,5,-10.302,0.095,138.893,-15.191,-49.669,0.031,10.8
,SPX 11X1100,Dec 1100 Puts,110720,16:00:00,1100,P,111216,0.263,14.54,13.2,16.2,0.01,12,137224,-12.508,0.103,172.297,-15.155,-72.297,0.048,14.4
,SPX 12O1100,Mar12 1100 Puts,110720,16:00:00,1100,P,120316,0.26,28.56,27.5,30.1,0.007,1,31860,-16.951,0.1,272.938,-14.617,-168.106,0.099,27.9
,SPX 11H1105,Aug 1105 Calls,110720,16:00:00,1105,C,110819,,220.91,216.5,222.5,-0.006,,,97.259,0.037,32.171,-19.075,86.336,1,-1
,SPX 11I1105,Sep 1105 Calls,110720,16:00:00,1105,C,110916,,220.57,217,223,-0.003,,,94.672,0.067,60.548,-15.127,162.881,0.996,-1
,SPX 11T1105,Aug 1105 Puts,110720,16:00:00,1105,P,110819,0.328,1.07,0.75,1.65,0.121,1439,127,-1.985,0.038,20.631,-11.768,-2.563,0,-1
,SPX 11U1105,Sep 1105 Puts,110720,16:00:00,1105,P,110916,0.285,3.5,2.6,4.2,-0.029,,5,-4.846,0.068,56.756,-13.585,-11.569,0.004,-1
,SPX 11H1110,Aug 1110 Calls,110720,16:00:00,1110,C,110819,,215.99,211.6,217.5,-0.006,21,,97.141,0.039,33.255,-19.446,86.565,1,215.7
,SPX 11I1110,Sep 1110 Calls,110720,16:00:00,1110,C,110916,,215.74,212.1,218.1,-0.003,,,94.431,0.07,62.754,-15.518,163.089,0.995,-1
,SPX 11J1110,Oct 1110 Calls,110720,16:00:00,1110,C,111021,,218.13,214.7,220.7,-0.002,,,90.988,0.085,114.354,-17.07,247.858,0.979,-1
,SPX 11T1110,Aug 1110 Puts,110720,16:00:00,1110,P,110819,0.324,1.14,0.8,1.7,0.096,1317,2188,-2.116,0.041,21.747,-12.085,-2.728,0,-1
,SPX 11U1110,Sep 1110 Puts,110720,16:00:00,1110,P,110916,0.283,3.67,2.8,4.4,-0.019,,106,-5.096,0.072,59.017,-14.162,-12.154,0.005,-1
,SPX 11V1110,Oct 1110 Puts,110720,16:00:00,1110,P,111021,0.268,7.85,6.8,8.8,-0.006,,5,-8.393,0.089,108.092,-15.438,-32.049,0.021,-1
,SPX 11H1115,Aug 1115 Calls,110720,16:00:00,1115,C,110819,,211.06,206.6,212.6,-0.007,,1,97.016,0.041,34.39,-19.83,86.782,1,-1
