Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,151231,16:00:00,, ,,,,,,,,,1,0,,,,,2043.9
,SPX 16M1670,Jan16 1670 Puts,151231,16:00:00,1670,P,160115,0.411,0.14,0.25,0.55,,,1368,-0.241,0.004,3.825,-10.209,-0.257,0,-1
,SPX 16N1670,Feb16 1670 Puts,151231,16:00:00,1670,P,160219,0.296,2.95,2.4,3.1,-0.068,,638,-2.894,0.029,54.469,-15.157,-9.329,0.001,-1
,SPX 16N1670D29,Feb16M 1670 Puts,151231,16:00:00,1670,P,160229,0.289,4.01,3.6,4.3,-0.015,,,-3.681,0.035,71.239,-16.727,-13.963,0.002,-1
,SPX 16O1670,Mar16 1670 Puts,151231,16:00:00,1670,P,160318,0.284,7.09,6.7,7.3,-0.013,,14,-5.312,0.041,110.212,-19.722,-26.879,0.006,-1
,SPX 16M1675,Jan16 1675 Puts,151231,16:00:00,1675,P,160115,0.397,0.15,0.25,0.4,,,7966,-0.255,0.005,4.021,-8.668,-0.272,0,-1
,SPX 16N1675,Feb16 1675 Puts,151231,16:00:00,1675,P,160219,0.295,3.05,2.5,3.2,-0.066,,2050,-2.997,0.031,56.033,-15.611,-9.655,0.001,-1
,SPX 16N1675D29,Feb16M 1675 Puts,151231,16:00:00,1675,P,160229,0.287,4.14,3.7,4.5,-0.01,,269,-3.807,0.036,73.174,-17.195,-14.432,0.002,-1
,SPX 16O1675,Mar16 1675 Puts,151231,16:00:00,1675,P,160318,0.283,7.28,6.9,7.6,-0.004,,7486,-5.469,0.042,112.699,-20.169,-27.655,0.006,-1
,SPX 16P1675,Apr16 1675 Puts,151231,16:00:00,1675,P,160415,0.272,11.54,11.2,12.2,0.014,,,-7.514,0.049,164.306,-21.012,-50.829,0.016,-1
,SPX 16P1675D29,Apr16M 1675 Puts,151231,16:00:00,1675,P,160429,0.27,14.37,14.1,14.8,0.006,,41,-8.669,0.053,192.891,-21.554,-66.068,0.023,-1
,SPX 16R1675,Jun16 1675 Puts,151231,16:00:00,1675,P,160617,0.259,22.78,22.3,23.6,0.007,,2628,-11.598,0.059,276.323,-20.955,-122.791,0.048,-1
,SPX 16U1675,Sep16 1675 Puts,151231,16:00:00,1675,P,160916,0.247,38.95,37.2,38.9,-0.023,,2086,-14.068,0.054,411.808,-18.946,-254.449,0.093,-1
,SPX 16X1675,Dec16 1675 Puts,151231,16:00:00,1675,P,161216,0.241,53.47,51.3,53.9,-0.016,,2041,-15.362,0.049,522.441,-17.071,-403.531,0.13,-1
,SPX 16M1680,Jan16 1680 Puts,151231,16:00:00,1680,P,160115,0.4,0.16,0.25,0.55,1.5,,1334,-0.271,0.005,4.229,-10.139,-0.288,0,-1
,SPX 16N1680,Feb16 1680 Puts,151231,16:00:00,1680,P,160219,0.296,3.15,2.9,3.4,0,,379,-3.105,0.032,57.644,-16.776,-9.993,0.001,-1
,SPX 16N1680D29,Feb16M 1680 Puts,151231,16:00:00,1680,P,160229,0.285,4.28,3.8,4.6,-0.019,,52,-3.937,0.037,75.163,-17.441,-14.918,0.002,-1
,SPX 16O1680,Mar16 1680 Puts,151231,16:00:00,1680,P,160318,0.282,7.48,7.2,7.7,-0.004,,13,-5.631,0.044,115.24,-20.506,-28.455,0.007,-1
,SPX 16M1685,Jan16 1685 Puts,151231,16:00:00,1685,P,160115,0.398,0.16,0.25,0.6,1.687,,814,-0.287,0.005,4.449,-10.739,-0.304,0,-1
,SPX 16N1685,Feb16 1685 Puts,151231,16:00:00,1685,P,160219,0.29,3.25,2.75,3.3,-0.068,,7,-3.216,0.033,59.304,-16.204,-10.345,0.001,-1
,SPX 16N1685D29,Feb16M 1685 Puts,151231,16:00:00,1685,P,160229,0.284,4.42,4,4.8,-0.005,,,-4.072,0.038,77.205,-18.046,-15.422,0.003,-1
,SPX 16M1690,Jan16 1690 Puts,151231,16:00:00,1690,P,160115,0.393,0.17,0.25,0.6,1.529,,1013,-0.304,0.006,4.682,-10.707,-0.322,0,-1
,SPX 16N1690,Feb16 1690 Puts,151231,16:00:00,1690,P,160219,0.289,3.36,2.8,3.5,-0.062,,181,-3.332,0.034,61.014,-16.689,-10.71,0.001,-1
,SPX 16N1690D29,Feb16M 1690 Puts,151231,16:00:00,1690,P,160229,0.282,4.56,4.1,4.9,-0.013,,1,-4.213,0.04,79.303,-18.185,-15.944,0.003,-1
,SPX 16O1690,Mar16 1690 Puts,151231,16:00:00,1690,P,160318,0.278,7.91,7.6,8.1,-0.008,,39,-5.97,0.046,120.488,-21.196,-30.132,0.008,-1
,SPX 16M1695,Jan16 1695 Puts,151231,16:00:00,1695,P,160115,0.39,0.18,0.3,0.6,1.5,,803,-0.322,0.006,4.929,-11.151,-0.341,0,-1
,SPX 16N1695,Feb16 1695 Puts,151231,16:00:00,1695,P,160219,0.288,3.47,2.95,3.7,-0.04,,26,-3.453,0.035,62.777,-17.307,-11.09,0.002,-1
,SPX 16N1695D29,Feb16M 1695 Puts,151231,16:00:00,1695,P,160229,0.281,4.71,4.3,5.1,-0.002,,17,-4.358,0.041,81.459,-18.811,-16.486,0.004,-1
,SPX 16M1700,Jan16 1700 Puts,151231,16:00:00,1700,P,160115,0.369,0.19,0.25,0.4,0.684,13,63115,-0.342,0.006,5.19,-8.345,-0.361,0,0.3
,SPX 16N1700,Feb16 1700 Puts,151231,16:00:00,1700,P,160219,0.285,3.59,3,3.8,-0.053,41,18396,-3.578,0.037,64.592,-17.573,-11.485,0.002,3.45
,SPX 16N1700D29,Feb16M 1700 Puts,151231,16:00:00,1700,P,160229,0.28,4.87,4.5,5.3,0.006,,2647,-4.509,0.042,83.672,-19.328,-17.048,0.004,-1
,SPX 16O1700,Mar16 1700 Puts,151231,16:00:00,1700,P,160318,0.275,8.36,8.1,8.6,-0.001,,37120,-6.332,0.049,125.961,-22.025,-31.916,0.01,-1
,SPX 16P1700,Apr16 1700 Puts,151231,16:00:00,1700,P,160415,0.264,13.11,12.6,13.7,-0.002,1013,15,-8.567,0.056,180.915,-22.317,-57.824,0.024,11.65
,SPX 16P1700D29,Apr16M 1700 Puts,151231,16:00:00,1700,P,160429,0.263,16.19,15.8,16.6,-0.001,9,62,-9.794,0.059,210.614,-22.841,-74.504,0.033,15.8
,SPX 16R1700,Jun16 1700 Puts,151231,16:00:00,1700,P,160617,0.253,25.27,24.6,25.8,-0.003,,30430,-12.873,0.064,296.921,-21.913,-136.186,0.062,-1
,SPX 16U1700,Sep16 1700 Puts,151231,16:00:00,1700,P,160916,0.242,42.12,40.6,42.4,-0.015,,4324,-15.27,0.057,433.918,-19.571,-275.843,0.111,-1
,SPX 16X1700,Dec16 1700 Puts,151231,16:00:00,1700,P,161216,0.236,57.33,55.4,57.9,-0.012,,25972,-16.545,0.052,545.765,-17.443,-433.267,0.15,-1
,SPX 16M1705,Jan16 1705 Puts,151231,16:00:00,1705,P,160115,0.379,0.2,0.3,0.6,1.25,,2806,-0.363,0.007,5.467,-11.092,-0.383,0,-1
,SPX 16N1705,Feb16 1705 Puts,151231,16:00:00,1705,P,160219,0.283,3.72,3.1,3.9,-0.059,,37,-3.709,0.038,66.462,-17.844,-11.896,0.002,-1
,SPX 16N1705D29,Feb16M 1705 Puts,151231,16:00:00,1705,P,160229,0.277,5.03,4.6,5.4,-0.006,,,-4.666,0.044,85.944,-19.481,-17.63,0.005,-1
,SPX 16M1710,Jan16 1710 Puts,151231,16:00:00,1710,P,160115,0.376,0.22,0.3,0.65,1.182,,1867,-0.386,0.007,5.762,-11.667,-0.406,0,-1
,SPX 16N1710,Feb16 1710 Puts,151231,16:00:00,1710,P,160219,0.282,3.84,3.3,4.1,-0.036,,454,-3.845,0.039,68.389,-18.628,-12.323,0.002,-1
,SPX 16N1710D29,Feb16M 1710 Puts,151231,16:00:00,1710,P,160229,0.275,5.19,4.8,5.5,-0.008,,1,-4.828,0.045,88.278,-19.889,-18.234,0.005,-1
,SPX 16O1710,Mar16 1710 Puts,151231,16:00:00,1710,P,160318,0.272,8.85,8.5,9.1,-0.006,,3,-6.717,0.052,131.665,-22.633,-33.813,0.013,-1
,SPX 16M1715,Jan16 1715 Puts,151231,16:00:00,1715,P,160115,0.371,0.23,0.3,0.65,1.087,,689,-0.41,0.008,6.073,-11.642,-0.431,0,-1
,SPX 16N1715,Feb16 1715 Puts,151231,16:00:00,1715,P,160219,0.28,3.98,3.5,4.2,-0.033,,109,-3.987,0.041,70.373,-19.046,-12.767,0.003,-1
,SPX 16N1715D29,Feb16M 1715 Puts,151231,16:00:00,1715,P,160229,0.274,5.37,5,5.8,0.006,,,-4.997,0.047,90.673,-20.561,-18.861,0.006,-1
,SPX 16A1720,Jan16 1720 Calls,151231,16:00:00,1720,C,160115,,322.86,318.8,322.2,-0.007,,90,99.282,0.008,12.071,-14.241,69.687,1,-1
,SPX 16B1720,Feb16 1720 Calls,151231,16:00:00,1720,C,160219,,321.9,316.9,320.1,-0.011,,47,96.372,0.035,64.459,-17.578,223.987,0.997,-1
,SPX 16B1720D29,Feb16M 1720 Calls,151231,16:00:00,1720,C,160229,,321.7,317.2,322.8,-0.005,,,95.558,0.042,79.8,-17.385,266.48,0.993,-1
,SPX 16C1720,Mar16 1720 Calls,151231,16:00:00,1720,C,160318,,323.94,320.5,323.7,-0.006,,48,93.325,0.05,128.995,-22.056,334.33,0.985,-1
,SPX 16M1720,Jan16 1720 Puts,151231,16:00:00,1720,P,160115,0.365,0.24,0.3,0.65,1,,2137,-0.436,0.008,6.404,-11.616,-0.457,0,-1
,SPX 16N1720,Feb16 1720 Puts,151231,16:00:00,1720,P,160219,0.278,4.11,3.6,4.3,-0.039,,950,-4.134,0.042,72.417,-19.343,-13.229,0.003,-1
