Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130927,16:00:00,, ,,,,,,,,,1,0,,,,,1691.8
,SPX 13V1395,Oct 1395 Puts,130927,16:00:00,1395,P,131018,,0.56,0.15,0.9,-0.071,14,3659,-0.642,0.009,11.808,-9.452,-1.099,0,0.45
,SPX 13W1395,Nov 1395 Puts,130927,16:00:00,1395,P,131115,0.264,1.43,0.9,1.85,-0.042,1,2276,-1.832,0.025,33.449,-8.559,-5.304,0,1.3
,SPX 13X1395,Dec 1395 Puts,,,1395,P,131220,,3.47,,,,,,-3.676,0.04,73.925,-10.277,-17.331,0,
,SPX 14M1395,Jan14 1395 Puts,,,1395,P,140117,,5.8,,,,,,-5.341,0.05,112.299,-11.279,-32.934,0,
,SPX 14O1395,Mar14 1395 Puts,,,1395,P,140321,,12.5,,,,,,-9.165,0.067,201.385,-12.445,-84.505,0.005,
,SPX 14R1395,Jun14 1395 Puts,,,1395,P,140620,,24.26,,,,,,-12.589,0.068,320.32,-12.75,-189.381,0.019,
,SPX 14U1395,Sep14 1395 Puts,,,1395,P,140919,,36.58,,,,,,-14.168,0.064,421.17,-12.29,-316.021,0.039,
,SPX 13V1400,Oct 1400 Puts,130927,16:00:00,1400,P,131018,0.342,0.58,0.35,0.6,-0.19,827,56352,-0.672,0.01,12.24,-8.163,-1.145,0,0.45
,SPX 13W1400,Nov 1400 Puts,130927,16:00:00,1400,P,131115,0.258,1.5,1,1.65,-0.113,3,17692,-1.922,0.026,34.776,-8.34,-5.555,0,1.35
,SPX 13X1400,Dec 1400 Puts,130927,16:00:00,1400,P,131220,0.234,3.61,3.1,4.1,-0.006,2,123673,-3.837,0.042,76.436,-10.465,-18.064,0,3.4
,SPX 14M1400,Jan14 1400 Puts,130927,16:00:00,1400,P,140117,0.225,6.02,5.4,6.5,-0.012,,19167,-5.548,0.052,115.577,-11.449,-34.173,0.001,-1
,SPX 14O1400,Mar14 1400 Puts,130927,16:00:00,1400,P,140321,0.217,12.88,12.1,13.7,0.002,530,17708,-9.449,0.068,205.83,-12.645,-87.078,0.005,13.1
,SPX 14R1400,Jun14 1400 Puts,130927,16:00:00,1400,P,140620,0.213,24.82,23.1,25.2,-0.027,,37023,-12.9,0.071,325.301,-12.643,-193.771,0.021,-1
,SPX 14U1400,Sep14 1400 Puts,130927,16:00:00,1400,P,140919,0.212,37.27,31.6,40.2,-0.037,,300,-14.491,0.068,426.296,-12.079,-322.114,0.042,-1
,SPX 13V1405,Oct 1405 Puts,130927,16:00:00,1405,P,131018,,0.6,0.2,0.95,-0.05,4,3690,-0.703,0.01,12.694,-9.934,-1.194,0,0.5
,SPX 13W1405,Nov 1405 Puts,130927,16:00:00,1405,P,131115,0.259,1.56,1.05,1.95,-0.038,6,308,-2.018,0.028,36.162,-9.181,-5.82,0,1.4
,SPX 13X1405,Dec 1405 Puts,,,1405,P,131220,,3.76,,,,,,-4.005,0.044,79.032,-10.827,-18.831,0,
,SPX 14M1405,Jan14 1405 Puts,130927,16:00:00,1405,P,140117,0.223,6.24,5.6,6.8,-0.006,,2037,-5.763,0.054,118.943,-11.704,-35.461,0.001,-1
,SPX 14O1405,Mar14 1405 Puts,,,1405,P,140321,,13.28,,,,,,-9.741,0.07,210.349,-12.847,-89.73,0.006,
,SPX 14R1405,Jun14 1405 Puts,,,1405,P,140620,,25.39,,,,,,-13.221,0.072,330.328,-12.998,-198.264,0.023,
,SPX 14U1405,Sep14 1405 Puts,,,1405,P,140919,,37.97,,,,,,-14.826,0.069,431.452,-12.449,-328.331,0.045,
,SPX 13V1410,Oct 1410 Puts,130927,16:00:00,1410,P,131018,,0.62,0.2,0.95,-0.081,5,4622,-0.737,0.011,13.17,-10.19,-1.245,0,0.55
,SPX 13W1410,Nov 1410 Puts,130927,16:00:00,1410,P,131115,0.257,1.63,1.1,2.05,-0.037,1,31,-2.118,0.029,37.609,-9.467,-6.099,0,1.5
,SPX 13X1410,Dec 1410 Puts,130927,16:00:00,1410,P,131220,0.231,3.92,3.4,4.4,-0.005,,10,-4.181,0.046,81.714,-11.112,-19.634,0,-1
,SPX 14M1410,Jan14 1410 Puts,,,1410,P,140117,,6.47,,,,,,-5.987,0.056,122.399,-12.046,-36.801,0.001,
,SPX 14O1410,Mar14 1410 Puts,,,1410,P,140321,,13.69,,,,,,-10.042,0.072,214.939,-13.051,-92.461,0.007,
