Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130226,16:00:00,, ,,,,,,,,,1,0,,,,,1497
,SPX 13O1220,Mar 1220 Puts,130226,16:00:00,1220,P,130315,,0.25,0.05,0.3,-0.28,,3491,-0.402,0.008,5.575,-5.762,-0.433,0,-1
,SPX 13P1220,Apr 1220 Puts,130226,16:00:00,1220,P,130419,0.282,1.64,1.25,1.9,-0.024,1,583,-2.201,0.031,34.343,-8.954,-5.772,0,2.1
,SPX 13Q1220,May 1220 Puts,130226,16:00:00,1220,P,130517,0.26,3.56,3,3.8,-0.045,,62,-3.81,0.043,66.619,-10.417,-15.486,0,-1
,SPX 13R1220,Jun 1220 Puts,130226,16:00:00,1220,P,130621,0.244,6.15,5.6,6.4,-0.024,,,-5.738,0.056,106.482,-11.031,-32.381,0,-1
,SPX 13U1220,Sep 1220 Puts,130226,16:00:00,1220,P,130920,0.228,14.7,13.9,15.2,-0.01,,7,-10.613,0.076,211.159,-11.498,-100.782,0.003,-1
,SPX 13O1225,Mar 1225 Puts,130226,16:00:00,1225,P,130315,0.376,0.26,0.15,0.35,-0.038,454,46612,-0.426,0.008,5.851,-5.81,-0.457,0,0.3
,SPX 13P1225,Apr 1225 Puts,130226,16:00:00,1225,P,130419,0.28,1.72,1.3,2.05,-0.012,338,12207,-2.313,0.033,35.754,-9.39,-6.057,0,2.1
,SPX 13Q1225,May 1225 Puts,130226,16:00:00,1225,P,130517,0.257,3.7,3.1,3.9,-0.054,,544,-3.977,0.045,68.866,-10.604,-16.138,0,-1
,SPX 13R1225,Jun 1225 Puts,130226,16:00:00,1225,P,130621,0.242,6.38,5.8,6.7,-0.014,2,12932,-5.963,0.058,109.602,-11.342,-33.612,0,7.05
,SPX 13U1225,Sep 1225 Puts,130226,16:00:00,1225,P,130920,0.226,15.15,14.4,15.6,-0.009,6,3127,-10.939,0.078,215.708,-11.676,-103.849,0.004,15.5
,SPX 13X1225,Dec 1225 Puts,130226,16:00:00,1225,P,131220,0.222,25.15,24.3,26.3,0.006,,21491,-14.423,0.078,310.932,-11.417,-200.035,0.014,-1
