Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130211,16:00:00,, ,,,,,,,,,1,0,,,,,1517
,SPX 13N1265,Feb 1265 Puts,130211,16:00:00,1265,P,130215,,0.55,,0.05,,,4995,-0.058,0.001,5.127,-38.052,-0.213,0,-1
,SPX 13O1265,Mar 1265 Puts,130211,16:00:00,1265,P,130315,0.273,0.54,0.35,0.65,-0.074,,55,-0.77,0.013,14.483,-5.615,-1.684,0,-1
,SPX 13N1270,Feb 1270 Puts,130211,16:00:00,1270,P,130215,,0.55,,0.05,,,7302,-0.061,0.001,5.182,-37.724,-0.215,0,-1
,SPX 13O1270,Mar 1270 Puts,130211,16:00:00,1270,P,130315,0.271,0.57,0.45,0.65,-0.035,73,4192,-0.814,0.014,15.143,-6.058,-1.773,0,0.5
,SPX 13P1270,Apr 1270 Puts,130211,16:00:00,1270,P,130419,0.226,2,1.55,2.25,-0.045,1,50,-2.478,0.034,48.436,-7.807,-9.6,0,2.15
,SPX 13N1275,Feb 1275 Puts,130211,16:00:00,1275,P,130215,,0.55,,0.05,,,54637,-0.064,0.002,5.238,-37.398,-0.218,0,-1
,SPX 13O1275,Mar 1275 Puts,130211,16:00:00,1275,P,130315,0.261,0.59,0.3,0.65,-0.186,12,39502,-0.861,0.015,15.842,-5.409,-1.868,0,0.6
,SPX 13P1275,Apr 1275 Puts,130211,16:00:00,1275,P,130419,0.221,2.09,1.65,2.1,-0.1,3408,8572,-2.608,0.036,50.389,-7.666,-10.072,0,1.9
,SPX 13Q1275,May 1275 Puts,130211,16:00:00,1275,P,130517,0.213,4.13,3.3,4.5,-0.056,,4987,-4.289,0.049,87.369,-9.434,-23.018,0,-1
,SPX 13R1275,Jun 1275 Puts,130211,16:00:00,1275,P,130621,0.208,7.12,6.6,7.6,-0.006,6702,34410,-6.663,0.065,133.888,-10.552,-45.18,0,6.75
,SPX 13U1275,Sep 1275 Puts,130211,16:00:00,1275,P,130920,0.202,17.09,15.9,17.7,-0.016,600,10353,-11.831,0.084,251.827,-11.304,-130.985,0.007,17.25
,SPX 13X1275,Dec 1275 Puts,130211,16:00:00,1275,P,131220,0.201,28.22,26.1,29.3,-0.018,,13706,-15.496,0.085,352.841,-11.06,-243.176,0.021,-1
,SPX 13N1280,Feb 1280 Puts,130211,16:00:00,1280,P,130215,,0.54,,0.05,,,15374,-0.067,0.002,5.296,-37.075,-0.22,0,-1
,SPX 13O1280,Mar 1280 Puts,130211,16:00:00,1280,P,130315,0.258,0.62,0.35,0.7,-0.161,,188,-0.912,0.016,16.583,-5.721,-1.969,0,-1
,SPX 13P1280,Apr 1280 Puts,130211,16:00:00,1280,P,130419,0.221,2.19,1.75,2.45,-0.037,1,1848,-2.746,0.038,52.432,-8.356,-10.573,0,2.35
,SPX 13N1285,Feb 1285 Puts,130211,16:00:00,1285,P,130215,,0.54,,0.05,,,7441,-0.07,0.002,5.357,-36.756,-0.223,0,-1
,SPX 13O1285,Mar 1285 Puts,130211,16:00:00,1285,P,130315,0.256,0.65,0.4,0.75,-0.123,,508,-0.967,0.017,17.368,-6.121,-2.078,0,-1
,SPX 13N1290,Feb 1290 Puts,130211,16:00:00,1290,P,130215,,0.53,,0.05,,,6467,-0.073,0.002,5.421,-36.44,-0.226,0,-1
,SPX 13O1290,Mar 1290 Puts,130211,16:00:00,1290,P,130315,0.255,0.68,0.45,0.8,-0.074,,6346,-1.025,0.018,18.202,-6.621,-2.194,0,-1
,SPX 13P1290,Apr 1290 Puts,130211,16:00:00,1290,P,130419,0.216,2.4,1.95,2.65,-0.042,1,64,-3.048,0.042,56.802,-8.785,-11.663,0,-1
,SPX 13B1295,Feb 1295 Calls,130211,16:00:00,1295,C,130215,,221.67,220.1,222.3,-0.002,,3,99.975,0,0.053,-0.084,14.181,1,-1
,SPX 13C1295,Mar 1295 Calls,130211,16:00:00,1295,C,130315,,220.49,218.2,220.6,-0.005,,,98.643,0.017,25.489,-10.617,110.171,1,-1
,SPX 13N1295,Feb 1295 Puts,130211,16:00:00,1295,P,130215,,0.53,,0.05,,,13764,-0.076,0.002,5.487,-36.128,-0.229,0,-1
,SPX 13O1295,Mar 1295 Puts,130211,16:00:00,1295,P,130315,0.25,0.72,0.45,0.85,-0.097,,90,-1.089,0.019,19.088,-6.778,-2.319,0,-1
,SPX 13B1300,Feb 1300 Calls,130211,16:00:00,1300,C,130215,,216.67,215.1,217.3,-0.002,70,5435,99.975,0,0.058,-0.092,14.235,1,214.85
,SPX 13C1300,Mar 1300 Calls,130211,16:00:00,1300,C,130315,,215.53,213.2,215.6,-0.005,,10245,98.586,0.018,26.378,-10.815,110.473,1,-1
,SPX 13D1300,Apr 1300 Calls,130211,16:00:00,1300,C,130419,,215.53,213.6,216.2,-0.003,,201,95.865,0.045,76.651,-13.35,221.319,1,-1
,SPX 13E1300,May 1300 Calls,130211,16:00:00,1300,C,130517,,215.7,212.8,215.6,-0.007,,,94.228,0.054,114.996,-13.291,305.002,1,-1
,SPX 13F1300,Jun 1300 Calls,130211,16:00:00,1300,C,130621,,216.29,213.9,217.1,-0.004,,10390,91.165,0.075,162.017,-13.103,403.806,0.998,-1
,SPX 13I1300,Sep 1300 Calls,130211,16:00:00,1300,C,130920,0.196,221.2,218.1,221.7,-0.006,,2,85.844,0.087,283.539,-12.85,628.629,0.985,-1
,SPX 13L1300,Dec 1300 Calls,130211,16:00:00,1300,C,131220,0.193,225.41,222.8,226.9,-0.002,,31084,81.345,0.093,378.559,-12.372,835.391,0.963,-1
,SPX 13N1300,Feb 1300 Puts,130211,16:00:00,1300,P,130215,,0.53,,0.05,,1060,78846,-0.08,0.002,5.556,-35.819,-0.232,0,-1
,SPX 13O1300,Mar 1300 Puts,130211,16:00:00,1300,P,130315,0.252,0.75,0.7,0.85,0.04,3827,105957,-1.158,0.021,20.029,-7.814,-2.453,0,0.8
,SPX 13P1300,Apr 1300 Puts,130211,16:00:00,1300,P,130419,0.212,2.63,2.2,2.9,-0.027,3210,17420,-3.391,0.048,61.581,-9.494,-12.889,0,2.8
