Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,110916,16:00:00,, ,,,,,,,,,1,0,,,,,1216
,SPX 11U875,Sep 875 Puts,110916,16:00:00,875,P,110916,,0,,,,,26058,0,0,0,0,0,,-1
,SPX 11V875,Oct 875 Puts,110916,16:00:00,875,P,111021,0.525,1.54,0.95,1.8,-0.104,,24589,-2.374,0.037,18.092,-12.331,-2.447,0.001,-1
,SPX 11W875,Nov 875 Puts,110916,16:00:00,875,P,111118,0.485,4.91,3.8,5.4,-0.063,,14640,-5.414,0.06,47.605,-17.539,-10.189,0.013,-1
,SPX 11X875,Dec 875 Puts,110916,16:00:00,875,P,111216,0.455,8.58,7.1,9,-0.062,13,39881,-7.364,0.064,76.067,-18.368,-21.489,0.033,8.05
,SPX 12O875,Mar12 875 Puts,110916,16:00:00,875,P,120316,0.407,20.39,17.9,21.1,-0.044,,10630,-12.444,0.077,156.559,-17.134,-74.057,0.1,-1
,SPX 11U880,Sep 880 Puts,110916,16:00:00,880,P,110916,,0,,,,,4918,0,0,0,0,0,,-1
,SPX 11V880,Oct 880 Puts,110916,16:00:00,880,P,111021,0.522,1.61,0.95,1.95,-0.099,,423,-2.482,0.039,18.804,-12.786,-2.561,0.002,-1
,SPX 11W880,Nov 880 Puts,110916,16:00:00,880,P,111118,0.482,5.08,4,5.6,-0.055,,9643,-5.605,0.062,48.996,-17.996,-10.559,0.015,-1
,SPX 11X880,Dec 880 Puts,110916,16:00:00,880,P,111216,0.453,8.84,7.4,9.3,-0.055,,1,-7.591,0.066,77.927,-18.76,-22.166,0.036,-1
,SPX 11U885,Sep 885 Puts,110916,16:00:00,885,P,110916,,0,,,,,10717,0,0,0,0,0,,-1
,SPX 11V885,Oct 885 Puts,110916,16:00:00,885,P,111021,0.518,1.68,1.05,2,-0.089,8,88,-2.595,0.041,19.546,-13.321,-2.681,0.002,1.65
,SPX 11W885,Nov 885 Puts,110916,16:00:00,885,P,111118,0.476,5.25,4.1,5.6,-0.076,,1092,-5.803,0.064,50.425,-18.125,-10.943,0.016,-1
,SPX 11U890,Sep 890 Puts,110916,16:00:00,890,P,110916,,0,,,,,4548,0,0,0,0,0,,-1
