Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,100324,16:00:00,, ,,,,,,,,,1,0,,,,,1167.7
,SPX 10P960,Apr 960 Puts,,,960,P,100416,,0,,,,,,0,0,0,0,0,0,
,SPX 10Q960,May 960 Puts,,,960,P,100521,,0,,,,,,-0.049,0.004,0.514,-0.058,-0.054,0,
,SPX 10R960,Jun 960 Puts,,,960,P,100618,,0.06,,,,,,-0.377,0.022,4.346,-0.341,-0.669,0,
,SPX 10P965,Apr 965 Puts,,,965,P,100416,,0,,,,,,0,0,0,0,0,0,
,SPX 10Q965,May 965 Puts,,,965,P,100521,,0.01,,,,,,-0.068,0.006,0.702,-0.079,-0.075,0,
,SPX 10P970,Apr 970 Puts,,,970,P,100416,,0,,,,,,0,0,0,0,0,0,
,SPX 10Q970,May 970 Puts,,,970,P,100521,,0.01,,,,,,-0.093,0.008,0.947,-0.107,-0.104,0,
,SPX 10R970,Jun 970 Puts,,,970,P,100618,,0.1,,,,,,-0.588,0.031,6.554,-0.516,-1.06,0.001,
,SPX 10P975,Apr 975 Puts,,,975,P,100416,,0,,,,,,0,0,0,0,0,0,
,SPX 10Q975,May 975 Puts,,,975,P,100521,,0.01,,,,,,-0.126,0.01,1.267,-0.144,-0.143,0,
,SPX 10R975,Jun 975 Puts,,,975,P,100618,,0.12,,,,,,-0.726,0.038,7.968,-0.629,-1.321,0.001,
,SPX 10S975,Jul 975 Puts,,,975,P,100716,,0.4,,,,,,-1.843,0.071,21.063,-1.268,-4.562,0.003,
,SPX 10U975,Sep 975 Puts,,,975,P,100917,,1.7,,,,,,-5.237,0.131,64.485,-2.501,-20.937,0.016,
,SPX 10X975,Dec 975 Puts,,,975,P,101217,,4.67,,,,,,-9.843,0.162,135.751,-3.412,-63.602,0.042,
,SPX 11O975,Mar11 975 Puts,,,975,P,110318,,8.2,,,,,,-12.969,0.159,201.955,-3.667,-121.18,0.069,
,SPX 10P980,Apr 980 Puts,,,980,P,100416,,0,,,,,,0,0,0.001,0,0,0,
,SPX 10Q980,May 980 Puts,,,980,P,100521,,0.02,,,,,,-0.17,0.013,1.678,-0.191,-0.195,0,
,SPX 10R980,Jun 980 Puts,,,980,P,100618,,0.15,,,,,,-0.892,0.045,9.625,-0.762,-1.637,0.001,
,SPX 10P985,Apr 985 Puts,,,985,P,100416,,0,,,,,,0,0,0.001,0,0,0,
,SPX 10Q985,May 985 Puts,,,985,P,100521,,0.03,,,,,,-0.227,0.017,2.202,-0.252,-0.263,0,
,SPX 10D990,Apr 990 Calls,,,990,C,100416,,176.2,,,,,,99.874,0,0.003,0.124,62.341,1,
,SPX 10E990,May 990 Calls,,,990,C,100521,,174.11,,,,,,99.382,0.022,2.862,-0.463,156.831,1,
,SPX 10F990,Jun 990 Calls,,,990,C,100618,,172.74,,,,,,98.208,0.062,13.778,-1.438,230.535,0.998,
,SPX 10I990,Sep 990 Calls,,,990,C,100917,,170.68,,,,,,91.894,0.163,84.012,-4.279,449.589,0.975,
