Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,130205,16:00:00,, ,,,,,,,,,1,0,,,,,1511.3
,SPX 13N1240,Feb 1240 Puts,130205,16:00:00,1240,P,130215,,0.16,,0.05,,2970,13116,-0.153,0.002,3.256,-6.44,-0.187,0,-1
,SPX 13O1240,Mar 1240 Puts,130205,16:00:00,1240,P,130315,0.272,0.74,0.4,0.65,-0.284,3,809,-0.98,0.015,18.203,-5.026,-2.373,0,0.55
,SPX 13P1240,Apr 1240 Puts,130205,16:00:00,1240,P,130419,0.239,2.36,1.75,2.25,-0.148,4,535,-2.498,0.03,51.833,-7.63,-10.858,0,2.2
,SPX 13Q1240,May 1240 Puts,130205,16:00:00,1240,P,130517,0.23,3.91,3.4,4.4,-0.003,,,-4.002,0.044,81.021,-9.126,-21.513,0,-1
,SPX 13N1245,Feb 1245 Puts,130205,16:00:00,1245,P,130215,,0.17,,0.05,,,1709,-0.159,0.002,3.351,-6.525,-0.193,0,-1
,SPX 13O1245,Mar 1245 Puts,130205,16:00:00,1245,P,130315,0.268,0.77,0.4,0.7,-0.286,1,13718,-1.03,0.016,18.947,-5.171,-2.486,0,0.55
,SPX 13P1245,Apr 1245 Puts,130205,16:00:00,1245,P,130419,0.24,2.44,1.85,2.6,-0.086,,,-2.61,0.032,53.592,-8.235,-11.307,0,-1
,SPX 13N1250,Feb 1250 Puts,130205,16:00:00,1250,P,130215,,0.17,,0.05,,90,40113,-0.165,0.003,3.45,-6.615,-0.199,0,0.05
,SPX 13O1250,Mar 1250 Puts,130205,16:00:00,1250,P,130315,0.27,0.8,0.6,0.7,-0.187,546,80292,-1.083,0.017,19.73,-5.934,-2.606,0,0.65
,SPX 13P1250,Apr 1250 Puts,130205,16:00:00,1250,P,130419,0.237,2.53,1.95,2.7,-0.079,225,40490,-2.727,0.034,55.423,-8.43,-11.78,0,2.4
,SPX 13Q1250,May 1250 Puts,130205,16:00:00,1250,P,130517,0.225,4.23,4,4.3,-0.019,2100,14421,-4.364,0.048,86.509,-9.433,-23.36,0,4.15
,SPX 13R1250,Jun 1250 Puts,130205,16:00:00,1250,P,130621,0.217,7.22,6.5,7.4,-0.039,613,41331,-6.382,0.06,131.309,-10.211,-44.962,0,6.8
,SPX 13U1250,Sep 1250 Puts,130205,16:00:00,1250,P,130920,0.211,16.82,15.4,17.3,-0.027,1525,17519,-10.72,0.075,243.434,-11.042,-126.406,0.001,16.5
,SPX 13X1250,Dec 1250 Puts,130205,16:00:00,1250,P,131220,0.208,26.64,25.8,27,-0.007,300,34882,-15.244,0.08,337.529,-10.798,-229.019,0.007,27.5
,SPX 13N1255,Feb 1255 Puts,130205,16:00:00,1255,P,130215,,0.17,,0.05,,10,1623,-0.172,0.003,3.554,-6.709,-0.206,0,-1
,SPX 13O1255,Mar 1255 Puts,130205,16:00:00,1255,P,130315,0.264,0.83,0.45,0.85,-0.217,1,127,-1.14,0.018,20.555,-5.854,-2.733,0,0.7
,SPX 13P1255,Apr 1255 Puts,130205,16:00:00,1255,P,130419,0.235,2.63,2.05,2.8,-0.076,103,,-2.851,0.035,57.328,-8.705,-12.277,0,2.5
,SPX 13N1260,Feb 1260 Puts,130205,16:00:00,1260,P,130215,,0.18,,0.05,,1251,7271,-0.179,0.003,3.665,-6.809,-0.213,0,0.05
,SPX 13O1260,Mar 1260 Puts,130205,16:00:00,1260,P,130315,0.259,0.87,0.5,0.8,-0.253,2,3271,-1.201,0.019,21.424,-5.836,-2.868,0,0.75
,SPX 13P1260,Apr 1260 Puts,130205,16:00:00,1260,P,130419,0.232,2.73,2.15,2.9,-0.077,5,1167,-2.981,0.037,59.311,-8.913,-12.8,0,2.5
,SPX 13Q1260,May 1260 Puts,130205,16:00:00,1260,P,130517,0.222,4.58,4.1,5.1,0.004,,,-4.761,0.052,92.375,-10.051,-25.386,0,-1
,SPX 13N1265,Feb 1265 Puts,130205,16:00:00,1265,P,130215,,0.18,,0.05,,1301,3885,-0.187,0.003,3.782,-6.914,-0.221,0,-1
,SPX 13O1265,Mar 1265 Puts,130205,16:00:00,1265,P,130315,0.256,0.91,0.55,0.8,-0.253,,49,-1.266,0.02,22.34,-6.081,-3.012,0,-1
,SPX 13P1265,Apr 1265 Puts,130205,16:00:00,1265,P,130419,0.23,2.83,2.15,3.1,-0.071,,,-3.119,0.039,61.376,-9.127,-13.35,0,-1
,SPX 13N1270,Feb 1270 Puts,130205,16:00:00,1270,P,130215,,0.18,,0.05,,625,6776,-0.195,0.003,3.905,-7.024,-0.229,0,0.05
,SPX 13O1270,Mar 1270 Puts,130205,16:00:00,1270,P,130315,0.252,0.95,0.55,0.85,-0.263,3,4187,-1.335,0.022,23.307,-6.202,-3.165,0,0.8
,SPX 13P1270,Apr 1270 Puts,130205,16:00:00,1270,P,130419,0.229,2.94,2.35,3.3,-0.037,,43,-3.265,0.041,63.525,-9.585,-13.93,0,-1
,SPX 13Q1270,May 1270 Puts,130205,16:00:00,1270,P,130517,0.218,4.96,4.5,5.4,-0.002,,,-5.2,0.057,98.641,-10.545,-27.61,0,-1
,SPX 13B1275,Feb 1275 Calls,130205,16:00:00,1275,C,130215,,235.47,232.5,234.8,-0.008,,5,99.944,0,0.015,0.022,34.907,1,-1
,SPX 13C1275,Mar 1275 Calls,130205,16:00:00,1275,C,130315,,233.65,230.4,233.2,-0.008,,331,98.955,0.016,15.042,-4.518,130.755,1,-1
,SPX 13D1275,Apr 1275 Calls,130205,16:00:00,1275,C,130419,,233.98,231.1,234.1,-0.006,,,96.222,0.039,71.661,-11.626,238.532,1,-1
,SPX 13E1275,May 1275 Calls,130205,16:00:00,1275,C,130517,,233.45,230,233.1,-0.008,,,94.621,0.051,102.482,-11.167,323.43,1,-1
,SPX 13F1275,Jun 1275 Calls,130205,16:00:00,1275,C,130621,,234.11,231.3,234.6,-0.005,,5187,91.812,0.069,149.96,-11.864,420.815,1,-1
,SPX 13I1275,Sep 1275 Calls,130205,16:00:00,1275,C,130920,,237.73,234.5,238.2,-0.006,,1,86.572,0.083,264.683,-12.384,648.603,0.996,-1
,SPX 13L1275,Dec 1275 Calls,130205,16:00:00,1275,C,131220,0.196,241.68,239,242.9,-0.003,,5727,82.571,0.087,358.857,-11.758,855.604,0.985,-1
,SPX 13N1275,Feb 1275 Puts,130205,16:00:00,1275,P,130215,,0.19,,0.05,,2763,51836,-0.204,0.003,4.036,-7.141,-0.237,0,0.05
,SPX 13O1275,Mar 1275 Puts,130205,16:00:00,1275,P,130315,0.255,0.99,0.85,0.9,-0.121,1181,38600,-1.409,0.023,24.327,-7.338,-3.329,0,0.8
,SPX 13P1275,Apr 1275 Puts,130205,16:00:00,1275,P,130419,0.225,3.06,2.4,3.4,-0.052,,7636,-3.419,0.043,65.763,-9.736,-14.541,0,-1
,SPX 13Q1275,May 1275 Puts,130205,16:00:00,1275,P,130517,0.217,5.17,4.7,5.7,0.006,,4204,-5.435,0.06,101.93,-10.879,-28.801,0,-1
,SPX 13R1275,Jun 1275 Puts,130205,16:00:00,1275,P,130621,0.21,8.58,8,9.2,0.001,5,34093,-7.712,0.072,150.431,-11.524,-53.876,0,8.45
,SPX 13U1275,Sep 1275 Puts,130205,16:00:00,1275,P,130920,0.204,19.23,18.1,19.9,-0.012,,9353,-12.559,0.09,267.693,-11.833,-145.18,0.004,-1
,SPX 13X1275,Dec 1275 Puts,130205,16:00:00,1275,P,131220,0.204,30.48,29.3,31.8,0.002,,12220,-17.117,0.085,365.804,-11.464,-260.034,0.015,-1
,SPX 13B1280,Feb 1280 Calls,130205,16:00:00,1280,C,130215,,230.47,227.5,229.8,-0.008,,,99.944,0,0.018,0.02,35.043,1,-1
,SPX 13C1280,Mar 1280 Calls,130205,16:00:00,1280,C,130315,,228.68,225.7,228.5,-0.007,,22,98.897,0.018,15.891,-4.713,131.152,1,-1
,SPX 13D1280,Apr 1280 Calls,130205,16:00:00,1280,C,130419,,229.1,226,229,-0.007,,,96.075,0.041,73.874,-11.839,238.899,1,-1
,SPX 13E1280,May 1280 Calls,130205,16:00:00,1280,C,130517,,228.63,225.4,228.6,-0.007,,,94.415,0.053,105.572,-11.381,323.677,1,-1
,SPX 13N1280,Feb 1280 Puts,130205,16:00:00,1280,P,130215,,0.19,0.05,0.1,,,7598,-0.214,0.004,4.175,-7.264,-0.246,0,-1
,SPX 13O1280,Mar 1280 Puts,130205,16:00:00,1280,P,130315,0.246,1.03,0.6,0.95,-0.252,,181,-1.489,0.025,25.404,-6.603,-3.503,0,-1
,SPX 13P1280,Apr 1280 Puts,130205,16:00:00,1280,P,130419,0.222,3.18,2.6,3.3,-0.069,33,1815,-3.582,0.045,68.093,-9.81,-15.186,0,3.1
,SPX 13Q1280,May 1280 Puts,130205,16:00:00,1280,P,130517,0.215,5.38,4.9,6,0.013,,,-5.683,0.063,105.326,-11.14,-30.05,0,-1
,SPX 13B1285,Feb 1285 Calls,130205,16:00:00,1285,C,130215,,225.47,222.5,224.8,-0.008,,,99.944,0,0.021,0.018,35.18,1,-1
,SPX 13C1285,Mar 1285 Calls,130205,16:00:00,1285,C,130315,,223.71,220.5,223.4,-0.008,,,98.835,0.019,16.797,-4.919,131.54,1,-1
,SPX 13D1285,Apr 1285 Calls,130205,16:00:00,1285,C,130419,,224.22,221.2,224.2,-0.007,,,95.92,0.043,76.175,-12.059,239.235,1,-1
,SPX 13N1285,Feb 1285 Puts,130205,16:00:00,1285,P,130215,,0.2,0.05,0.1,,10,1610,-0.224,0.004,4.322,-7.394,-0.256,0,-1
,SPX 13O1285,Mar 1285 Puts,130205,16:00:00,1285,P,130315,0.246,1.08,0.65,1.1,-0.185,1,480,-1.574,0.026,26.541,-7.345,-3.689,0,0.9
,SPX 13P1285,Apr 1285 Puts,130205,16:00:00,1285,P,130419,0.222,3.3,2.75,3.7,-0.024,46,,-3.755,0.048,70.518,-10.469,-15.865,0,3.2
,SPX 13B1290,Feb 1290 Calls,130205,16:00:00,1290,C,130215,,220.47,217.5,219.8,-0.008,,,99.944,0,0.025,0.015,35.317,1,-1
,SPX 13C1290,Mar 1290 Calls,130205,16:00:00,1290,C,130315,,218.74,215.6,218.4,-0.008,,2,98.767,0.02,17.765,-5.137,131.916,1,-1
,SPX 13D1290,Apr 1290 Calls,130205,16:00:00,1290,C,130419,,219.35,216.5,219.6,-0.006,,,95.756,0.045,78.566,-12.284,239.535,1,-1
,SPX 13E1290,May 1290 Calls,130205,16:00:00,1290,C,130517,,219.03,215.7,218.8,-0.008,,,93.971,0.059,112.065,-11.821,324.008,1,-1
,SPX 13N1290,Feb 1290 Puts,130205,16:00:00,1290,P,130215,,0.2,0.05,0.1,,50,2166,-0.235,0.004,4.479,-7.532,-0.266,0,0.1
,SPX 13O1290,Mar 1290 Puts,130205,16:00:00,1290,P,130315,0.242,1.13,0.7,1.15,-0.177,5,6307,-1.665,0.028,27.742,-7.585,-3.888,0,0.95
,SPX 13P1290,Apr 1290 Puts,130205,16:00:00,1290,P,130419,0.219,3.44,2.85,3.8,-0.032,57,11,-3.938,0.05,73.043,-10.639,-16.582,0,3.35
,SPX 13Q1290,May 1290 Puts,130205,16:00:00,1290,P,130517,0.21,5.84,5.3,6.4,0.002,,,-6.216,0.069,112.449,-11.6,-32.731,0,-1
,SPX 13B1295,Feb 1295 Calls,130205,16:00:00,1295,C,130215,,215.47,212.5,214.8,-0.008,,3,99.943,0,0.029,0.012,35.454,1,-1
,SPX 13C1295,Mar 1295 Calls,130205,16:00:00,1295,C,130315,,213.77,210.9,213.7,-0.007,,,98.693,0.022,18.799,-5.367,132.281,1,-1
,SPX 13D1295,Apr 1295 Calls,130205,16:00:00,1295,C,130419,,214.49,211.5,214.5,-0.007,,,95.583,0.048,81.052,-12.514,239.799,1,-1
,SPX 13N1295,Feb 1295 Puts,130205,16:00:00,1295,P,130215,,0.21,0.05,0.1,,240,2378,-0.247,0.004,4.646,-7.678,-0.277,0,0.1
,SPX 13O1295,Mar 1295 Puts,130205,16:00:00,1295,P,130315,0.238,1.19,0.75,1.15,-0.202,1,80,-1.764,0.03,29.012,-7.674,-4.1,0,1
,SPX 13P1295,Apr 1295 Puts,130205,16:00:00,1295,P,130419,0.215,3.58,3,3.8,-0.05,,,-4.131,0.053,75.672,-10.728,-17.338,0,-1
,SPX 13B1300,Feb 1300 Calls,130205,16:00:00,1300,C,130215,,210.47,207.6,209.8,-0.008,,5434,99.943,0,0.035,0.009,35.59,1,-1
,SPX 13C1300,Mar 1300 Calls,130205,16:00:00,1300,C,130315,,208.81,205.7,208.6,-0.008,,10200,98.613,0.024,19.905,-5.61,132.634,1,-1
,SPX 13D1300,Apr 1300 Calls,130205,16:00:00,1300,C,130419,,209.63,206.6,209.7,-0.008,1,200,95.399,0.05,83.636,-12.751,240.024,1,206
,SPX 13E1300,May 1300 Calls,130205,16:00:00,1300,C,130517,,209.46,206.2,209.4,-0.008,,,93.479,0.064,118.992,-12.278,324.098,1,-1
,SPX 13F1300,Jun 1300 Calls,130205,16:00:00,1300,C,130621,,210.73,208.2,211.5,-0.004,,10390,90.24,0.084,171.197,-12.931,419.457,0.999,-1
,SPX 13I1300,Sep 1300 Calls,130205,16:00:00,1300,C,130920,0.192,215.55,212.7,216.4,-0.005,,2,84.615,0.096,290.757,-12.68,642.389,0.99,-1
,SPX 13L1300,Dec 1300 Calls,130205,16:00:00,1300,C,131220,0.191,220.67,218.3,222.2,-0.002,,31084,80.411,0.097,387.419,-12.398,843.899,0.972,-1
,SPX 13N1300,Feb 1300 Puts,130205,16:00:00,1300,P,130215,,0.21,0.05,0.1,,2255,64616,-0.259,0.005,4.824,-7.833,-0.289,0,0.1
,SPX 13O1300,Mar 1300 Puts,130205,16:00:00,1300,P,130315,0.239,1.24,1,1.2,-0.113,548,105384,-1.869,0.032,30.355,-8.609,-4.328,0,1.15
,SPX 13P1300,Apr 1300 Puts,130205,16:00:00,1300,P,130419,0.213,3.73,3.2,3.9,-0.051,751,18093,-4.336,0.056,78.409,-10.994,-18.137,0,3.3
,SPX 13Q1300,May 1300 Puts,130205,16:00:00,1300,P,130517,0.205,6.35,5.9,6.6,-0.016,,5902,-6.804,0.076,120.027,-11.994,-35.676,0,-1
,SPX 13R1300,Jun 1300 Puts,130205,16:00:00,1300,P,130621,0.201,10.26,9.8,10.7,0,2454,61666,-9.358,0.091,172.023,-12.63,-64.755,0.001,10.4
,SPX 13U1300,Sep 1300 Puts,130205,16:00:00,1300,P,130920,0.199,22.09,21.3,23.2,0.007,,15684,-14.724,0.105,293.674,-12.698,-167.095,0.01,-1
,SPX 13X1300,Dec 1300 Puts,130205,16:00:00,1300,P,131220,0.199,34.78,33.6,36.1,0.002,685,59462,-19.175,0.093,394.2,-12.036,-294.325,0.028,35
,SPX 13B1305,Feb 1305 Calls,130205,16:00:00,1305,C,130215,,205.47,202.6,204.8,-0.009,,,99.943,0,0.041,0.004,35.727,1,-1
,SPX 13C1305,Mar 1305 Calls,130205,16:00:00,1305,C,130315,,203.85,200.8,203.6,-0.008,,1,98.526,0.026,21.087,-5.866,132.972,1,-1
,SPX 13D1305,Apr 1305 Calls,130205,16:00:00,1305,C,130419,,204.78,202,205.1,-0.006,,,95.205,0.053,86.321,-12.994,240.207,1,-1
,SPX 13N1305,Feb 1305 Puts,130205,16:00:00,1305,P,130215,,0.22,0.05,0.1,,37,1878,-0.273,0.005,5.014,-7.997,-0.302,0,0.1
,SPX 13O1305,Mar 1305 Puts,130205,16:00:00,1305,P,130315,0.239,1.31,0.9,1.6,-0.038,1,202,-1.982,0.034,31.775,-9.529,-4.571,0,1.45
,SPX 13P1305,Apr 1305 Puts,130205,16:00:00,1305,P,130419,0.211,3.89,3.4,4.1,-0.036,,,-4.553,0.059,81.257,-11.447,-18.98,0,-1
,SPX 13B1310,Feb 1310 Calls,130205,16:00:00,1310,C,130215,,200.47,197.6,199.8,-0.009,,25,99.942,0,0.049,-0.001,35.864,1,-1
,SPX 13C1310,Mar 1310 Calls,130205,16:00:00,1310,C,130315,,198.9,195.8,198.7,-0.008,,,98.431,0.028,22.352,-6.137,133.295,1,-1
,SPX 13D1310,Apr 1310 Calls,130205,16:00:00,1310,C,130419,,199.94,197.2,200.3,-0.006,,,94.999,0.056,89.113,-13.243,240.345,1,-1
,SPX 13E1310,May 1310 Calls,130205,16:00:00,1310,C,130517,,199.94,196.8,200,-0.008,,,92.935,0.071,126.375,-12.753,323.922,1,-1
,SPX 13N1310,Feb 1310 Puts,130205,16:00:00,1310,P,130215,,0.22,0.05,0.15,,76,3428,-0.288,0.006,5.217,-8.171,-0.316,0,0.1
,SPX 13O1310,Mar 1310 Puts,130205,16:00:00,1310,P,130315,0.235,1.37,0.95,1.7,-0.036,33,19188,-2.104,0.036,33.277,-9.85,-4.832,0,1.2
,SPX 13P1310,Apr 1310 Puts,130205,16:00:00,1310,P,130419,0.21,4.05,3.5,4.5,-0.007,1,9,-4.783,0.062,84.221,-11.913,-19.871,0,4.45
,SPX 13Q1310,May 1310 Puts,130205,16:00:00,1310,P,130517,0.202,6.91,6.4,7.3,-0.009,,,-7.454,0.083,128.074,-12.653,-38.913,0,-1
,SPX 13B1315,Feb 1315 Calls,130205,16:00:00,1315,C,130215,,195.47,192.6,194.8,-0.009,,,99.941,0,0.058,-0.008,36,1,-1
,SPX 13C1315,Mar 1315 Calls,130205,16:00:00,1315,C,130315,,193.94,190.9,193.8,-0.008,,,98.328,0.03,23.705,-6.424,133.601,1,-1
,SPX 13D1315,Apr 1315 Calls,130205,16:00:00,1315,C,130419,,195.11,192.4,195.5,-0.006,,,94.781,0.059,92.015,-13.498,240.437,1,-1
,SPX 13N1315,Feb 1315 Puts,130205,16:00:00,1315,P,130215,,0.23,0.05,0.15,,166,5381,-0.305,0.006,5.434,-8.357,-0.331,0,0.1
,SPX 13O1315,Mar 1315 Puts,130205,16:00:00,1315,P,130315,0.232,1.44,1,1.75,-0.042,1,3441,-2.236,0.039,34.867,-10.089,-5.112,0,1.4
,SPX 13P1315,Apr 1315 Puts,130205,16:00:00,1315,P,130419,0.207,4.23,3.7,4.7,-0.007,,,-5.027,0.066,87.306,-12.207,-20.813,0,-1
,SPX 13B1320,Feb 1320 Calls,130205,16:00:00,1320,C,130215,,190.47,187.6,189.8,-0.009,,18,99.941,0,0.07,-0.016,36.136,1,-1
,SPX 13C1320,Mar 1320 Calls,130205,16:00:00,1320,C,130315,,189,186.2,189.1,-0.007,,,98.215,0.033,25.154,-6.726,133.889,1,-1
,SPX 13D1320,Apr 1320 Calls,130205,16:00:00,1320,C,130419,,190.28,187.6,190.7,-0.006,,5,94.55,0.062,95.031,-13.76,240.479,1,-1
,SPX 13E1320,May 1320 Calls,130205,16:00:00,1320,C,130517,,190.46,187.5,190.7,-0.007,,,92.331,0.078,134.236,-13.243,323.45,0.999,-1
,SPX 13N1320,Feb 1320 Puts,130205,16:00:00,1320,P,130215,,0.24,0.1,0.15,,1446,15994,-0.322,0.006,5.668,-8.554,-0.347,0,0.15
,SPX 13O1320,Mar 1320 Puts,130205,16:00:00,1320,P,130315,0.226,1.52,1.05,1.7,-0.092,1,4207,-2.377,0.042,36.551,-10.046,-5.413,0,1.55
,SPX 13P1320,Apr 1320 Puts,130205,16:00:00,1320,P,130419,0.205,4.42,3.9,4.9,-0.002,9,2870,-5.287,0.069,90.514,-12.603,-21.808,0,4.7
,SPX 13Q1320,May 1320 Puts,130205,16:00:00,1320,P,130517,0.199,7.53,7,8.2,0.009,,,-8.171,0.091,136.603,-13.421,-42.47,0.001,-1
,SPX 13B1325,Feb 1325 Calls,130205,16:00:00,1325,C,130215,,185.47,182.6,184.8,-0.01,,2190,99.94,0,0.084,-0.026,36.273,1,-1
,SPX 13C1325,Mar 1325 Calls,130205,16:00:00,1325,C,130315,,184.05,181.3,184.2,-0.007,,11277,98.093,0.035,26.705,-7.046,134.157,1,-1
,SPX 13D1325,Apr 1325 Calls,130205,16:00:00,1325,C,130419,,185.47,182.8,185.9,-0.006,,300,94.304,0.065,98.166,-14.027,240.467,1,-1
,SPX 13E1325,May 1325 Calls,130205,16:00:00,1325,C,130517,,185.75,182.8,186,-0.007,,,92.004,0.082,138.351,-13.494,323.093,0.999,-1
,SPX 13F1325,Jun 1325 Calls,130205,16:00:00,1325,C,130621,0.188,187.73,185.4,188.7,-0.004,,9552,88.296,0.102,194.967,-13.516,415.726,0.996,-1
,SPX 13I1325,Sep 1325 Calls,130205,16:00:00,1325,C,130920,0.187,193.84,191.5,195.1,-0.003,,1000,82.335,0.111,318.103,-13.585,632.766,0.977,-1
,SPX 13L1325,Dec 1325 Calls,130205,16:00:00,1325,C,131220,0.187,200.2,198.2,202,0,,9500,77.961,0.11,416.139,-12.995,828.207,0.949,-1
,SPX 13N1325,Feb 1325 Puts,130205,16:00:00,1325,P,130215,,0.25,0.1,0.15,,3820,50663,-0.342,0.007,5.918,-8.764,-0.364,0,0.15
,SPX 13O1325,Mar 1325 Puts,130205,16:00:00,1325,P,130315,0.228,1.6,1.4,1.9,0.025,3081,80668,-2.53,0.045,38.334,-11.416,-5.735,0,1.45
,SPX 13P1325,Apr 1325 Puts,130205,16:00:00,1325,P,130419,0.203,4.61,4.2,5.1,0.009,2285,16850,-5.562,0.073,93.852,-13.01,-22.861,0,4.7
,SPX 13Q1325,May 1325 Puts,130205,16:00:00,1325,P,130517,0.198,7.86,7.4,8.7,0.024,,102,-8.558,0.096,141.05,-13.901,-44.379,0.001,-1
,SPX 13R1325,Jun 1325 Puts,130205,16:00:00,1325,P,130621,0.194,12.33,11.8,13.2,0.015,3125,21512,-11.48,0.111,196.207,-13.951,-78.091,0.004,13
