Existing Posn.,Symbol,Description,Date,Time,Strike Price,Call/Put,Exp.Date,Mid IV,Th.Price,Bid,Asked,Percent O/U,Volume,Open Interest,Delta,Gamma,Vega,Theta,Rho,Prob.Finish.ITM,Last
,SPX,SPX Index,151123,16:00:00,, ,,,,,,,,,1,0,,,,,2086.7
,SPX 15W1710D30,NovM 1710 Puts,151123,16:00:00,1710,P,151130,,0.04,,0.1,,1,302,-0.028,0,0.989,-2.406,-0.041,0,0.05
,SPX 15X1710,Dec 1710 Puts,151123,16:00:00,1710,P,151218,0.317,0.43,0.35,0.55,0.047,30,730,-0.533,0.007,11.242,-6.989,-1.082,0,0.5
,SPX 16M1710,Jan16 1710 Puts,151123,16:00:00,1710,P,160115,0.271,2.22,1.85,2.5,-0.023,150,18,-2.227,0.023,48.26,-11.966,-8.173,0,2.1
,SPX 16M1710D29,Jan16M 1710 Puts,151123,16:00:00,1710,P,160129,0.269,3.96,3.8,4.2,0.01,,2,-3.391,0.03,76.278,-15.198,-15.744,0,-1
,SPX 16N1710,Feb16 1710 Puts,151123,16:00:00,1710,P,160219,0.261,6.83,6.4,7.2,-0.004,,4,-4.799,0.036,117.281,-17.251,-30.15,0.001,-1
,SPX 15W1715D30,NovM 1715 Puts,151123,16:00:00,1715,P,151130,,0.04,,0.1,,,367,-0.029,0,1.015,-2.445,-0.042,0,-1
,SPX 15X1715,Dec 1715 Puts,151123,16:00:00,1715,P,151218,0.325,0.44,0.4,0.8,0.364,,1618,-0.558,0.008,11.677,-8.837,-1.129,0,-1
,SPX 16M1715,Jan16 1715 Puts,151123,16:00:00,1715,P,160115,0.258,2.3,0.85,2.55,-0.261,,9,-2.314,0.024,49.771,-9.884,-8.48,0,-1
,SPX 16M1715D29,Jan16M 1715 Puts,151123,16:00:00,1715,P,160129,0.267,4.09,3.9,4.3,0.002,,,-3.507,0.031,78.325,-15.399,-16.266,0,-1
,SPX 15W1720D30,NovM 1720 Puts,151123,16:00:00,1720,P,151130,,0.04,,0.1,,1,459,-0.03,0,1.043,-2.486,-0.043,0,0.05
,SPX 15X1720,Dec 1720 Puts,151123,16:00:00,1720,P,151218,0.322,0.46,0.45,0.8,0.37,,1046,-0.584,0.008,12.132,-9.194,-1.179,0,-1
,SPX 16M1720,Jan16 1720 Puts,151123,16:00:00,1720,P,160115,0.268,2.38,2,2.65,-0.021,,1356,-2.404,0.025,51.331,-12.569,-8.8,0,-1
,SPX 16M1720D29,Jan16M 1720 Puts,151123,16:00:00,1720,P,160129,0.266,4.22,4,4.5,0.007,,3,-3.627,0.033,80.427,-15.83,-16.806,0,-1
,SPX 16N1720,Feb16 1720 Puts,151123,16:00:00,1720,P,160219,0.258,7.21,6.8,7.6,-0.001,,896,-5.091,0.038,122.617,-17.826,-31.908,0.001,-1
,SPX 16O1720,Mar16 1720 Puts,151123,16:00:00,1720,P,160318,0.255,12.16,11.7,12.7,0.003,,,-7.457,0.047,181.08,-19.702,-59.158,0.004,-1
,SPX 15W1725D30,NovM 1725 Puts,151123,16:00:00,1725,P,151130,,0.04,,0.05,,10,813,-0.032,0,1.073,-2.529,-0.045,0,0.05
,SPX 15X1725,Dec 1725 Puts,151123,16:00:00,1725,P,151218,0.318,0.48,0.5,0.75,0.312,8,26867,-0.611,0.009,12.609,-9.2,-1.232,0,0.72
,SPX 16M1725,Jan16 1725 Puts,151123,16:00:00,1725,P,160115,0.269,2.46,2.35,2.75,0.033,138,7089,-2.497,0.026,52.944,-13.427,-9.134,0,2.4
,SPX 16M1725D29,Jan16M 1725 Puts,151123,16:00:00,1725,P,160129,0.264,4.36,4.2,4.6,0.009,,1427,-3.752,0.034,82.587,-16.155,-17.367,0,-1
,SPX 16N1725,Feb16 1725 Puts,151123,16:00:00,1725,P,160219,0.257,7.41,7,7.8,-0.001,,91,-5.244,0.039,125.373,-18.121,-32.829,0.001,-1
,SPX 16O1725,Mar16 1725 Puts,151123,16:00:00,1725,P,160318,0.253,12.45,12,13,0.004,,10443,-7.652,0.049,184.495,-19.967,-60.653,0.004,-1
,SPX 16R1725,Jun16 1725 Puts,151123,16:00:00,1725,P,160617,0.243,28.81,28.4,29.9,0.012,,1641,-13.436,0.061,344.68,-19.964,-178.378,0.026,-1
,SPX 16U1725,Sep16 1725 Puts,151123,16:00:00,1725,P,160916,0.236,44.93,44.1,46.2,0.005,,1291,-15.981,0.054,475.224,-18.302,-325.5,0.055,-1
,SPX 15W1730D30,NovM 1730 Puts,151123,16:00:00,1730,P,151130,,0.04,,0.1,,,19,-0.033,0,1.103,-2.574,-0.046,0,-1
,SPX 15X1730,Dec 1730 Puts,151123,16:00:00,1730,P,151218,0.314,0.5,0.4,0.85,0.26,,1603,-0.64,0.009,13.108,-9.116,-1.288,0,-1
,SPX 16M1730,Jan16 1730 Puts,151123,16:00:00,1730,P,160115,0.266,2.55,2.4,2.8,0.02,,1539,-2.595,0.027,54.61,-13.647,-9.481,0,-1
,SPX 16M1730D29,Jan16M 1730 Puts,151123,16:00:00,1730,P,160129,0.262,4.5,4.3,4.8,0.011,,,-3.882,0.035,84.806,-16.487,-17.948,0,-1
,SPX 16N1730,Feb16 1730 Puts,151123,16:00:00,1730,P,160219,0.255,7.61,7.2,8,-0.001,,150,-5.402,0.04,128.189,-18.419,-33.779,0.001,-1
,SPX 15W1735D30,NovM 1735 Puts,151123,16:00:00,1735,P,151130,,0.04,,0.1,,30,54,-0.034,0,1.135,-2.621,-0.048,0,0.05
,SPX 15X1735,Dec 1735 Puts,151123,16:00:00,1735,P,151218,0.31,0.52,0.4,0.85,0.212,,1039,-0.671,0.01,13.631,-9.122,-1.347,0,-1
,SPX 16M1735,Jan16 1735 Puts,151123,16:00:00,1735,P,160115,0.262,2.65,2.25,2.9,-0.026,,13,-2.697,0.029,56.331,-13.535,-9.844,0,-1
,SPX 16M1735D29,Jan16M 1735 Puts,151123,16:00:00,1735,P,160129,0.26,4.64,4.4,4.9,0.002,,,-4.016,0.036,87.085,-16.708,-18.55,0,-1
,SPX 15W1740D30,NovM 1740 Puts,151123,16:00:00,1740,P,151130,,0.04,,0.1,,,2826,-0.035,0,1.169,-2.669,-0.049,0,-1
,SPX 15X1740,Dec 1740 Puts,151123,16:00:00,1740,P,151218,0.308,0.54,0.45,0.9,0.259,,3374,-0.703,0.01,14.178,-9.693,-1.408,0,-1
,SPX 16M1740,Jan16 1740 Puts,151123,16:00:00,1740,P,160115,0.261,2.74,2.45,3,-0.004,,1280,-2.804,0.03,58.109,-13.987,-10.221,0,-1
,SPX 16M1740D29,Jan16M 1740 Puts,151123,16:00:00,1740,P,160129,0.26,4.79,4.7,5.1,0.023,,25,-4.156,0.037,89.426,-17.29,-19.175,0,-1
,SPX 16N1740,Feb16 1740 Puts,151123,16:00:00,1740,P,160219,0.252,8.04,7.6,8.5,0.001,,162,-5.735,0.043,134.006,-19.028,-35.77,0.002,-1
